职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
50W以上招AGV产品经理,杭州,江西明远科技有限公司,本科,5-10年,"需求分析,AGV,运动控制,伺服",30000-50000,职位描述：1. 分析行业动态，研究竞争对手产品和市场策略；2. 分析提炼行业需求，规划定义产品形态和生命周期管理；3. 负责产品的市场推广和培训工作，并对产品进行持续维护；职位要求：1. 本科及以上学历，计算机、软件、自动化相关专业；2. 较强的逻辑思维能力，良好的客户需求分析、挖掘能力，较强的协调/沟通及文档撰写能力；3. 对工作充满热情，富有创新精神，承压能力强，能适应经常出差4. 3年以上产...,计算机软件,http://jobs.zhaopin.com/CCL1246967890J40774541707.htm,20-99人,2026-01-10 01:18:33,30000.0,50000.0,12.0
AI产品经理（智能客服方向）,杭州,浙江亿邦通信科技股份有限公司,本科,3-5年,,25000-50000,工作职责：1、负责AI智能客服产品的全生命周期管理，制定产品战略规划、落地路线图、及产品方案2、深度挖掘客户服务场景需求，设计AI对话引擎、知识库管理、多轮对话系统等核心功能模块3、结合AI工具设计流程，处理客户投诉、生产环境问题反馈，为客服部门提效、减负4、协调研发、测试团队推进产品迭代，确保项目高质量交付并达成关键指标（解决率、满意度、成本优化等）5、跟踪行业前沿技术动态（如大语言模型应用），...,运营商/增值服务,http://jobs.zhaopin.com/CC352905910J40725023609.htm,300-499人,2026-01-09 01:22:49,25000.0,50000.0,12.0
电商品牌与产品营销,杭州,山西锦波生物医药股份有限公司,本科,5-10年,"国内市场,电商产品开发,电商品牌定位",30000-50000,1、深入参与品牌定位、产品矩阵以及生意渠道布局等顶层设计规划，进行市场趋势、竞争格局与用户洞察分析，为产品定位与发展方向提供决策依据。2、理解品牌定位、产品卖点及目标人群，制定符合品牌0-1阶段发展需求的年度/季度抖音媒介投放策略与预算规划。3、产品全生命周期管理：负责产品从创意开发到上市销售、升级迭代的各个阶段的整合管理，确保产品在市场中的竞争力。4、营销方案执行，擅长红书与抖音平台媒介种草的内...,医药制造,http://jobs.zhaopin.com/CC295975780J40821388807.htm,100-299人,2026-01-07 15:10:59,30000.0,50000.0,12.0
产品经理-欣威电子（3C消费电子）,杭州,欣旺达电子,本科,10年以上,"SIP封装,半导体",30000-50000,岗位职责:1、战略规划：分析半导体封装技术趋势及3C电子市场（穿戴/AIoT/移动终端），制定产品技术路线图，平衡技术可行性. 供应链能力与市场需求，评估资源投入ROI，支撑管理层决策；2、产品开发管理：主导SiP或半导体产品全生命周期（需求→设计→导入→量产→迭代），协调研发团队完成封装设计（Cadence）. 仿真验证（ANSYS）及DFM优化，管控BOM成本. 工艺路线及风险评估；3、行业洞...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135947830J40815229911.htm,1000-9999人,2025-12-17 18:07:02,30000.0,50000.0,12.0
底妆产品开发经理,杭州,上海与为企业管理咨询有限公司,本科,经验不限,彩妆,30000-50000,岗位内容：1. 主导或参与公司化妆品新品开发，负责从配方研发到上市的全流程管理；2. 研究和分析化妆品成分、生产工艺及性能特点，制定相关化妆品研发方案；3. 与供应商和第三方实验室合作，开展成分稳定性、毒理学测试等实验。 任职要求：1. 化学、药学、化妆品或相关专业本科以上学历，有化妆品研发经验者优先；2. 熟悉化妆品原料、功能性成分和产品稳定性等知识；3. 具备优秀的沟通能力、团队协作精神，能够...,咨询服务,http://jobs.zhaopin.com/CC355021510J40810374313.htm,20人以下,2025-11-27 10:03:20,30000.0,50000.0,13.0
海外新能源产品经理,杭州,浙江亿邦通信科技股份有限公司,本科,3-5年,北美区域,25000-50000,岗位职责：1.调研海外市场的产品需求，以客户需求为主线，及时反馈产品研发团队，确保产品符合市场需求；2.参与公司光伏、储能产品的开发过程，了解产品参数及其意义，能精准定义满足市场需求的产品规格；3.配合公司销售团队，做好部分售前工作，能与渠道商及最终客户进行产品解说及施工方案制定；4.熟悉美国市场的法律法规及人文习惯，制定合适的营销计划，价格策略，与客户保持健康的合作关系；5.收集竞品资料信息，挖...,运营商/增值服务,http://jobs.zhaopin.com/CC352905910J40813484009.htm,300-499人,2025-11-25 14:36:35,25000.0,50000.0,12.0
产品研发总监（全屋定制）,杭州,千年舟新材科技集团股份有限公司,本科,10年以上,全屋定制,35000-50000,工作职责1.市场和竞争对手分析，定期分析消费需求及竞争变化并形成产品策略； 2.负责千年舟产品新品的企划，重点完成新产品开发需求提报、新产品准确定义书的拟定及输出、新产品企划设计方案，组织新工艺、新技术应用的规划； 3.负责制定千年舟产品线规划和目标，制定产品、品类策略及开发监督执行，负责赠品及配件的规划； 4.价格体系：制订产品价格体系（出厂价和终端指导价），保证市场竞争力和公司利润目标的达成；...,家具制造,http://jobs.zhaopin.com/CC145246520J40795530914.htm,1000-9999人,2025-09-10 13:47:24,35000.0,50000.0,12.0
互联网信贷平台产品经理,杭州,字节跳动,本科,5-10年,,30000-50000,岗位职责：1、负责互联网信贷业务平台的产品架构/设计，具体产品方向有：用户营销、商家营销、营销平台、用户平台、客服平台等；2、结合业务发展诉求，分析产品现状，梳理产品链路，对平台产品进行前瞻性设计，推动平台能力迭代与产品架构升级；3、与用户增长、运营、风控、客服等团队合作，围绕信贷用户全生命周期进行产品能力抽象与工具产出，提供有效的产品方案，推进业务指标达成；4、与技术团队紧密合作，在架构设计、产...,互联网,http://jobs.zhaopin.com/CC469217510J40534901301.htm,10000人以上,2025-09-04 14:09:23,30000.0,50000.0,12.0
美妆产品总监,杭州,德特兰特(苏州)商务信息咨询有限公司,大专,10年以上,产品总监,30000-50000,1、全面负责公司彩妆新品的开发和上市;根据品牌发展的目标，制定产品开发策略及中、长期产品开发计划:包括品牌定位、品牌故事、卖点提炼、概念推广、工艺开发、包装开发并组织实施落地2、结合市场的发展趋势，分析和调研目标市场、用户需求、竞争对手的详细情况，收集和分析产品市场信息，进行新品定位、产品包装形象设定等相关工作;3、负责制定新品开发时间进度表、跟进开发时间节点及完成产品上市时间要求;4、产品上市管...,咨询服务,http://jobs.zhaopin.com/CC525490730J40639615202.htm,20-99人,2024-09-19 08:45:13,30000.0,50000.0,14.0
产品经理,杭州,中国移动通信有限公司在线营销服务中心,本科,5-10年,,30000-45000,岗位职责:1、负责 APP 前端全链路建设，统筹规划产品信息架构，主导现有频道、专区的迭代优化，涵盖界面设计、交互流程搭建等核心工作；同步推动后端能力的优化与沉淀，构建前后端协同的高效产品体系。2、基于用户体验视角，依托丰富的用户交互实践经验，结合用户属性、业务发展目标及服务能力边界，开展产品深度分析与迭代优化，持续提升用户使用体验。3、牵头完成各类产品文档的撰写与定义，保障文档的规范性、完整性与...,运营商/增值服务,http://jobs.zhaopin.com/CCL1317363300J40868808603.htm,10000人以上,2026-01-09 10:53:36,30000.0,45000.0,12.0
AI智能体产品经理,杭州,吉利控股集团,本科,5-10年,AI,,工作职责：1. 深入AI领域，结合业务痛点与战略目标，构建 AI 技术与业务场景的深度融合路径，交付可落地的解决方案。2. 负责Agent产品的整体规划和设计，主导AI产品从0到1的设计与落地：完成产品的规划与设计，输出产品原型、交互设计方案，协同研发团队完成产品落地。3. 建立AI产品运营体系，跟踪产品使用，持续优化，推动产品持续迭代升级；4. 构建产品效果评估指标，通过数据分析优化产品功能、定...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40910757008.htm,10000人以上,2026-01-08 17:13:03,,,
技术经理/产品行销经理,杭州,澳金机械设备有限公司,本科,5-10年,,30000-45000,公司主营矿山机械的海外出口业务，主要产品有：渣浆泵/破碎筛分/旋流器/磨机/压滤浮选。主要带领技术支持团队，在客户端深耕，调研客户需求，做定制化方案，做技术支持工作以促进订单达成。该岗位会涉及短期海外出差。岗位职位1.团队与目标管理：统筹产品行销部团队，制定工作计划，分解营收目标，带领团队完成销售及技术服务任务。2.技术方案把控：审核渣浆泵、旋流器等矿山机械产品解决方案与选型，组织解决客户技术问题...,贸易/进出口,http://jobs.zhaopin.com/CC611542020J40734260006.htm,300-499人,2025-12-15 15:30:30,30000.0,45000.0,12.0
产品总监,杭州,浙江瑞新控股集团有限公司,本科,5-10年,硬件产品,25000-45000,岗位职责1. 针对四足机器人、AMR机器人、AGV小车等产品，调研医疗后勤等场景的市场趋势、竞品情况及用户需求，解读相关政策标准，挖掘并进行分析评估，为产品策略提供支撑。2. 主导上述产品的功能定义、硬件选型、逻辑设计及规范制定，结合市场与测试反馈优化产品，统筹配套软件及运维方案。3. 负责产品全周期项目管理，协调跨部门推进项目；输出PRD、规格书等核心文档，建立完善开发流程与复盘机制。4. 跟踪...,房地产开发,http://jobs.zhaopin.com/CCL1242105030J40817581509.htm,1000-9999人,2025-12-08 17:28:18,25000.0,45000.0,12.0
户储高级产品经理(J12838),杭州,万帮数字能源股份有限公司,本科,3-5年,"户用储能,PCS,电池系统",25000-45000,（一）市场与需求管理：精准锚定用户痛点1. 市场洞察与趋势研判（1）系统性调研全球户储市场，跟踪政策动态、竞品策略及技术趋势，输出市场分析报告，识别市场机会与风险。（2）针对不同用户群体，挖掘核心需求，建立 “需求 - 场景 - 解决方案” 映射库。2.需求转化与优先级排序（1）将市场与用户需求转化为可落地的产品需求文档，明确产品核心功能、性能指标及非功能要求。（2）结合业务目标（如成本控制、上市...,新能源,http://jobs.zhaopin.com/CCL1281735290J40803960707.htm,1000-9999人,2025-10-27 12:27:02,25000.0,45000.0,12.0
软件产品总监（数智环保）,杭州,浙江百诺数智环境科技股份有限公司,本科,10年以上,"软件产品,硬件产品,智慧环保,TOG,团队管理",35000-45000,岗位职责： 1、参与制定公司中长期发展规划，负责数字化相关市场调研、行业趋势分析、用户分析、竞品分析； 2、负责生态环境领域相关数字化产品研发规划的制定，以及人工智能、大数据分析、物联网技术等在生态环境领域的技术研究；主导相关产品、项目及配套售前支持等工作，建设相关案例库、知识库； 3、对产品的迭代设计、开发、上线等过程进行全程监控，组织评审，对产品在不同阶段出现的问题进行记录并进行处理； 4、配...,环保,http://jobs.zhaopin.com/CC368031930J40717881515.htm,100-299人,2025-08-28 10:13:46,35000.0,45000.0,12.0
GTM,杭州,浙江爱柯美缝纫机有限公司,本科,5-10年,"北美区域,欧洲区域",20000-40000,薪资待遇基本薪资：25-30K / 月（根据行业资历与项目战绩面议）激励机制：新品上市业绩奖金福利保障：五险一金 + 补充商业保险 + 年度体检 专项支持：GTM 项目预算独立审批 + 海外差旅补贴职业发展：向全球营销总监（CMO）/ 全球销售总监双线汇报，主导核心新品上市战略，享受跨部门轮岗、管理岗晋升双通道岗位职责全球新品 GTM 战略制定与落地牵头电动摩托车新品（含全新产品、迭代产品、区域定...,专用设备制造,http://jobs.zhaopin.com/CCL1359060140J40978526904.htm,300-499人,2026-01-07 08:37:11,20000.0,40000.0,12.0
排水厂网一体化产品经理(J14655),杭州,北控水务(中国)投资有限公司,本科,5-10年,"给排水数字化,环保信息化",30000-40000,岗位职责:1、负责排水厂网一体化产品需求分析，熟悉排水厂网一体化协同管理、厂网联合调度的核心逻辑，深入掌握污水处理、排水管网运维等业务场景，能紧跟行业政策精准识别行业痛点。2、负责排水厂网一体化功能设计，基于需求分析完成产品的原型设计、用户故事编写等。3、负责产品全生命周期管理，制定产品整体计划，统筹协调业务、开发等相关方，高质量完成产品开发、测试上线及应用推广。4、跟进产品应用推广与使用反馈，结...,环保,http://jobs.zhaopin.com/CC306391710J40820088007.htm,1000-9999人,2025-12-30 15:59:03,30000.0,40000.0,12.0
渠道产品管理总监 (MJ005314),杭州,迪安诊断技术集团股份有限公司,学历不限,5-10年,渠道管理,30000-40000,工作内容1. 负责制定并实施集团渠道管理策略，建立统一的渠道开发、管理与评估体系。2. 统筹各业务部门渠道资源，协调渠道合作与冲突，优化渠道结构与效率。3. 主导重点产品线的商业化运营，包括市场策略制定、上市规划、销售工具开发及生命周期管理。4. 协同市场、销售与供应链部门，推动产品与渠道策略的落地执行，确保业绩目标达成。5. 建立渠道与产品数据分析体系，监控市场动态与竞争态势，提供决策支持与优化...,卫生服务,http://jobs.zhaopin.com/CC145652380J40977262404.htm,10000人以上,2025-12-30 15:33:53,30000.0,40000.0,12.0
PLM产品经理(J11358),杭州,华峰集团,本科,5-10年,软件产品,20000-40000,岗位职责:1.PLM系统建设：负责公司PLM系统的需求调研、选项、项目实施跟进，统筹后期运维。（前期）2.产品战略与规划：负责公司PLM系统的整体规划与演进路线图制定，深刻理解产品研发、工艺、数据管理等业务流程，确保与公司产品创新战略对齐。3.产品定义与设计：主导PLM系统（如项目管理、实验记录本、BOM管理、项目管理、变更管理、文档管理、合规管理等）的功能设计，输出产品需求文档（PRD）、原型设...,石油/石化,http://jobs.zhaopin.com/CC131591860J40818446207.htm,10000人以上,2025-12-22 08:45:14,20000.0,40000.0,12.0
医美设备产品经理（上游、江浙沪）,杭州,国药控股武汉恒丰有限公司,本科,3-5年,"医美设备产品,医美代理、厂家",20000-40000,一、职位描述（江浙沪区域） 1. 全面梳理公司医美设备产品线，精准把握市场需求与趋势，参与制定医美设备产品研发策略，为产品创新与优化提供方向； 2. 撰写新产品客户需求、产品文档，并根据市场反馈和产品迭代情况持续更新； 3. 结合医美市场动态，起草医美设备产品规划和发展路线图，明确产品短期、中期和长期的发展目标与重点，以适应行业变化； 4. 收集同行产品的资料，研究医美设备产品的发展趋势，从用户需...,医药批发/零售,http://jobs.zhaopin.com/CC818518790J40684125706.htm,100-299人,2025-12-11 16:38:39,20000.0,40000.0,12.0
海外高级市场产品经理(J11650)-base厦门/杭州,杭州,厦门星纵数字科技有限公司,本科,5-10年,国际市场,20000-40000,工作职责:1. 市场与用户洞察：深入研究企业通信领域（包括 VoIP、Voice AI 应用、Contact Center 等）的市场环境和用户需求，结合战略客户反馈，识别潜在机会；2. 行业研究与趋势判断：持续跟踪全球行业动态，分析竞争格局与市场趋势，为产品决策提供依据；3. 产品战略与规划落地：根据市场洞察明确产品发展方向，负责产品路线图制定，推动产品从规划到落地；4. 竞品与数据分析：开展竞...,通信/网络设备,http://jobs.zhaopin.com/CCL1469633870J40803739001.htm,300-499人,2025-11-04 14:51:28,20000.0,40000.0,15.0
产品经理（宠物食品）,杭州,杭州长贤企服网络科技有限公司,本科,3-5年,"电商产品,宠物食品,宠物类目,母婴类目",30000-40000,一定要开发过实体产品岗位职责：产品内容：独立进行产品开发与生命周期管理，制定并跟进各产品项目进度，协调各部门资源，推动项目的技术实现，把控项目实施的细节、成本、质量和效率；产品定位：针对用户需求分析应用场景/产品功能痛点，寻找新品差异化机会，结合渠道特性确定产品定位，输出产品原型并最终推动落地；项目管理：拆解项目进度，关键节点文档与决策记录；跨部门对接：协调运营、设计、研发、采购，整合资源，实现效...,互联网,http://jobs.zhaopin.com/CCL1501860780J40958592304.htm,20人以下,2025-10-20 18:06:01,30000.0,40000.0,12.0
助理产品经理,杭州,江苏知原药业股份有限公司,本科,3-5年,"皮肤科,肾内科",20000-40000,职责描述：1. 基于公司战略，规划所负责皮肤产品的市场发展。2. 研究产品及其市场，对产品和竞品进行市场调研，通过数据分析优化产品定位。3. 制定市场策略和行动方案，提炼产品优势，设计、开发、制作系列化的市场推广工具，如DA彩页、易拉宝等4. 构建产品专家体系，维护和搭建专家学术平台，推进产品指南、共识、临床路径的准入等。5. 组织并实施各项市场推广活动，并对项目活动效果进行评估。6. 对销售人员...,医药制造,http://jobs.zhaopin.com/CC696872320J40407773508.htm,500-999人,2025-09-30 10:24:00,20000.0,40000.0,12.0
技术市场经理（DCDC）,杭州,杭州士兰微电子股份有限公司,本科,3-5年,"电源DCDC,技术市场,技术痛点分析,客户拜访,出差,技术文档",25000-40000,工作职责:• 技术营销:o 深刻理解公司产品和技术特征，并将其优势转化为客户价值主张o 撰写和制作技术文档，包括产品手册、应用文档、技术文稿，培训文档等o 在技术研讨会、行业展会等场合进行技术演讲和产品演示• 客户支持:o 为销售团队和客户提供技术咨询和支持，解答技术问题o 参与客户拜访，介绍和推广产品，了解客户需求及痛点，提供技术解决方案o 收集和分析客户反馈，为产品改进和市场策略提供建议• 竞...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC133971970J40759288403.htm,500-999人,2025-08-21 17:53:44,25000.0,40000.0,12.0
萤石网络-智能穿戴GTM-杭州,杭州,杭州海康威视数字技术股份有限公司,本科,5-10年,,25000-40000,职位描述：岗位职责：1、产品生命周期操盘：负责产品操盘，对所负责产品生命周期商业目标及运营指标负责；2、新品上市项目管理：建立项目组，拉通产品、销售、Marketing、交付、服务等核心模块，制定项目上市整体计划与方案，把控整体节奏，保障产品成功上市并拉通业务域项目管理；3、市场洞察与机会挖掘：跟踪国内多品类多渠道的市场动态、行业趋势、竞争对手情况；4、数据分析与闭环：收集、整理和分析与产品市场相...,人工智能,http://jobs.zhaopin.com/CC120975580J40844407015.htm,10000人以上,2025-08-11 10:28:15,25000.0,40000.0,12.0
产品部经理,杭州,正元智慧集团股份有限公司,本科,10年以上,"软件产品,硬件产品",30000-40000,岗位职责：1.根据公司的整体战略与业务目标，主导规划设计公司产品体系与中长期产品战略，制定并管理公司级产品路线图。2.全面负责产品部的日常管理、团队建设与绩效管理，建立并优化产品管理流程与规范。3.监督指导公司产品全生命周期管理，负责关键产品决策，确保产品目标达成与商业价值实现。4.高效协同研发、市场、销售、运营、项目实施等部门，主导跨部门协作流程，管理与协调内外部资源，保障产品战略落地。5.负责...,计算机软件,http://jobs.zhaopin.com/CC130927050J40873656815.htm,1000-9999人,2025-08-05 17:50:13,30000.0,40000.0,12.0
功率模块产品经理,杭州,杭州士兰微电子股份有限公司,本科,5-10年,"B端产品,功率模块,IGBT",25000-40000,工作职责：1. 产品规划与市场分析：负责进行产品市场分析、竞品分析，制定产品迭代计划，设计产品路线图，定义产品功能特性；2. 团队领导与管理：负责风光储团队的建设及管理，确保团队成员的工作效率和项目进度，关注产品开发重要节点，定型、转批评审、客诉分析等；3. 产品研发与管理：从需求分析到产品上线，全程管理产品的研发过程，包括需求、设计、研发、测试、可靠性，良率提升，应用推广等各个阶段；4. 解决方...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC133971970J40824790603.htm,500-999人,2025-08-13 14:55:19,25000.0,40000.0,12.0
讯飞医疗-数据产品经理-合肥,杭州,科大讯飞股份有限公司,本科,5-10年,"中台产品,大数据产品,TO B,TO G",30000-40000,岗位职责：1、主导医疗数据资产管理工具的设计与迭代，包括数据资产目录系统、元数据管理平台、数据质量监控工具等，输出产品PRD及原型设计；2、设计数据采集、清洗、加工、应用的全流程工具链，提升数据资产处理效率（如ETL工具优化、自动化标签平台等）；3、与UI/UX团队合作，确保工具交互符合医疗场景下的用户习惯（如信息科、大数据中心、数据开发等角色差异）。4、与技术团队协作，制定数据中台架构方案，推动...,计算机软件,http://jobs.zhaopin.com/CC205108410J40935478904.htm,10000人以上,2025-07-24 17:31:05,30000.0,40000.0,14.0
产品经理（机器人 六小龙）,杭州,杭州凡略科技有限公司,本科,5-10年,,25000-35000,岗位职责：1.针对各类细分行业（电力、消防等相关行业尤佳），进行机器人产品的行业市场调研、用户需求调研、应用场景功能挖掘及分析评估、相关政策调研分析。2.进行细分行业的机器人的产品设计、业务逻辑设计、规范制定、基于反馈的产品调试优化、其它相关配套工作3.跟进全周期的产品开发项目管理、文档输出、流程规范等。任职要求：1.本科及以上学历，985/211理工类尤佳；2.有3年及以上行业级设备的产品的产品...,互联网,http://jobs.zhaopin.com/CC827220350J40941164004.htm,20-99人,2026-01-11 01:08:12,25000.0,35000.0,14.0
AI产品经理（工业方向）,杭州,双环传动,本科,5-10年,,25000-35000,主要职责：1. 产品规划与定义：深入制造的车间现场（如加工、检测等工序），与质量工程师、工艺工程师及一线操作工紧密协作，挖掘在缺陷检测、尺寸测量、工艺参数优化、设备预测性维护等方面的AI应用机会;负责AI质量相关产品（如AI视觉质检平台、质量数据分析与预警系统、质量知识智能体等）的规划、需求分析和产品定义，输出清晰的产品需求文档（PRD）、原型及设计稿2. AI质检方案落地：主导基于机器视觉、深度...,汽车研发/制造,http://jobs.zhaopin.com/CC200006520J40724193506.htm,1000-9999人,2026-01-07 01:14:56,25000.0,35000.0,13.0
产品经理（懂设计 / 熟悉 AI Coding 工具）,杭州,武汉瓜豆科技有限公司,本科,3-5年,,18000-35000,关于团队我们以产品与用户价值为核心，用 AI Agents + AI 辅助开发工具（Lovable、Replit 等）将复杂需求迅速落地为真正可用、可增长的产品。团队强调数据驱动迭代、严格的评测与观测，以及对交付速度、质量与安全性的高标准。关于职位你将以“产品负责人 + AI 架构设计者”的复合角色，主导从问题定义 → PRD → MVP → 上线 → 评测与增长的端到端闭环。你熟练把 Lovab...,计算机软件,http://jobs.zhaopin.com/CCL1206970160J40824864210.htm,20-99人,2026-01-06 13:16:55,18000.0,35000.0,12.0
