职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
AI部署工具开发工程师,杭州,进迭时空(杭州)科技有限公司,本科,1-3年,,25000-50000,岗位职责： 负责进迭时空AI部署工具OnnxRuntime基于riscv平台的开发 负责相关量化工具，模型转换工具的开发。 职位要求： 计算机、电子工程及相关专业本科及以上学历； 熟悉C/C++； 了解常见计算机体系结构不限于CPU、GPU等； AI领域工作经验2年以上，熟悉神经网络、机器视觉算法原理；熟悉神经网络推理库，不限于NCNN，MNN，OnnxRuntime等； 具有模型量化，模型转换，...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1378359190J40778251907.htm,100-299人,2025-12-26 11:41:20,25000.0,50000.0,12.0
算法工程师,杭州,南方新华,本科,3-5年,"深度学习,大模型算法,GPT,视觉检测,DEEPSEEK,Transformer,DNN,RCNN,机器视觉,自然语言处理,PyTorch,OpenCV,Python",25000-50000,工作内容:1.对历史数据进行深入分析，进行数据清洗和可视化，挖掘数据潜在规律，为模型建立和数据分析提供数据基础2.针对不同工业生产制造应用场景（例如视觉检测，寿命预测，运筹最优化等)，建立合适的模型并持续调优3.参与产品数据侧和模型侧规划，与软件工程师和产品经理深度合作，根据产品需求构建算法应用系统任职要求:1.3年以上算法应用经验，数学、计算机、人工智能、自动控制等相关专业2.具备较强的数据分析...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40714793911.htm,100-299人,2025-12-09 14:38:58,25000.0,50000.0,12.0
大模型与智能体开发工程师(J14604),杭州,北控水务(中国)投资有限公司,本科,3-5年,"智能体,GRAPHRAG",25000-50000,岗位职责:1. 参与公司AI大模型及智能体应用的设计、开发与优化，推动技术在知识问答、智能问数、流程自动化等场景的落地；2. 协助完成大模型的微调、上下文工程、RAG 系统搭建等工作，提升模型在特定业务场景下的表现；3. 参与智能体系统的开发与测试，包括任务规划、工具调用/MCP、多智能体协作等模块的设计与实现；4. 跟踪AI大模型与智能体领域的前沿技术，参与技术调研与原型验证；尤其是本体论和使用...,环保,http://jobs.zhaopin.com/CC306391710J40814459407.htm,1000-9999人,2025-12-04 11:47:28,25000.0,50000.0,12.0
机器人强化学习算法专家,杭州,杭州展晖科技有限公司,本科,1-3年,"强化学习,ROS",25000-50000,岗位职责1. 研发适用于多自由度机器人、双足、四足仿生机器人决策规划的深度强化学习算法；2. 负责深度强化学习算法的模型开发、调试与实际机器人验证；任职要求1. 熟悉learning-based control领域前沿进展；2. 了解多自由度欠驱动机器人动力学；3. 熟悉使用C++、Python等编程语言，熟悉pytorch/tensorflow等主流深度学习框架，了解ROS等框架；4. 熟悉主流...,工业自动化,http://jobs.zhaopin.com/CC546725730J40827593505.htm,20-99人,2025-11-19 16:39:17,25000.0,50000.0,12.0
算法研发总监,杭州,杭州所知未来科技有限公司,硕士,3-5年,"Python,C++,PyTorch,TensorFlow,OpenCV",30000-50000,一、岗位职责： 1. 根据项目需求，负责医学图像处理算法开发；2. 负责医学图像处理、图像识别相关算法的研究、设计、验证和改进，包括医学图像分割、医学图像配准；3. 与其他岗位协作，确保项目正式交付，如算法联调、BUG修复、算法发布等；4. 参与系统的需求调研和需求分析，参与算法评审、创建算法开发标准及规范，负责相关技术文档的输出；5.挖掘项目实施中创新点，申请专利或者发表论文。 二、任职要求：1...,人工智能,http://jobs.zhaopin.com/CCL1509904030J40769999316.htm,20-99人,2025-11-05 10:13:44,30000.0,50000.0,12.0
高性能计算工程师,杭州,进迭时空(杭州)科技有限公司,本科,1-3年,,25000-50000,职位描述：1. 研发方向：参与公司AI CPU（同构融合计算）芯片在计算领域的前沿研发，涵盖算子、框架的设计和开发2. 技术支持：为公司个业务场景提供技术支持，推动同构融合计算技术在实际产品中的应用和落地3. 团队协作：与硬件、算法、方案团队紧密合作，共同解决技术难题，持续优化产品性能和效率 岗位职责：1. AI算子库优化: 使用RISCV指令集及AI指令集对相关算子库进行优化2. AI slim...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1378359190J40778253807.htm,100-299人,2025-10-23 16:06:13,25000.0,50000.0,12.0
高级算法工程师 (MJ000429),杭州,浙江优碧电力科技有限公司,硕士,5-10年,"机器学习,深度学习,电信号",25000-50000,岗位职责：1、参与公司在线监测设备及故障诊断项目的系统构建和方案设计；2、参与项目中算法开发，包括但不限于信号处理、变换、诊断算法开发、预警算法开发；3、对于基于在线监测技术获取的设备多源信号进行分析和计算；4、理解公司现有业务，结合传统及AI算法对现有方法进行自动化提升；5、算法的应用交付和部署调试，以及上线后的数据分析，运行支持与维护。任职要求：1、学历：硕士及以上学历，计算机，自动化，电气，...,人工智能,http://jobs.zhaopin.com/CC655349930J40813989105.htm,100-299人,2025-09-19 10:56:56,25000.0,50000.0,14.0
算法工程师,杭州,浙江巨能环境工程有限公司,硕士,5-10年,"深度学习,强化学习",25000-50000,岗位职责：1.负责数翰已有AI工业控制模型优化2.负责数翰新型AI工业控制小模型、大模型研发、优化、落地调试3.负责数翰各类AI工业控制模型标准化优化，提升模型通用性能4.负责数翰新项目场景AI工业控制模型开发岗位要求：1.熟练掌握异常值分析、缺失值处理、降维、升维、归一化等数据处理、特征工程方法2.熟练掌握K-Means、决策树、SVM、ARMA等分类、回归算法原理及Bagging、Boosti...,环保,http://jobs.zhaopin.com/CC577369420J40770390309.htm,100-299人,2025-08-20 14:59:46,25000.0,50000.0,14.0
视觉专家,杭州,迈得医疗工业设备股份有限公司,硕士,5-10年,"OpenCV,HALCON,PyTorch",30000-50000,岗位要求： 1、负责公司系统视觉系统软硬件平台的架构设计，适用于工业视觉的图像处理软硬件平台应用技术研究； 2、 负责机器视觉相关的深度学习基础算法和模型的研发，包括但不限于以下方向：缺陷检测，目标检测，图片分类，图片分割，图片视频标题生成，缺陷识别，增强学习，和深度学习中的基础模型创新； 3、负责自动化设备，自动化生产线的视觉产品研发，跟踪前沿算法理论，并且将优秀的算法应用到业务场景中，提升业务...,专用设备制造,http://jobs.zhaopin.com/CC546871520J40700139407.htm,500-999人,2025-08-13 15:05:32,30000.0,50000.0,12.0
AI人工智能,杭州,杭州天生主角科技有限公司,学历不限,经验不限,,25000-50000,有梦想，不甘现状，想抓住AI时代风口的请仔细看详情介绍。 --------------------------------------------分割线----------------------------------------------------我们公司有三大业务板块：1.知识付费2.企业服务3.系统开发 我们目前主做人工智能知识付费，企业服务和数字化平台，吸引全国的企业与个体户入住我们...,人工智能,http://jobs.zhaopin.com/CCL1400954970J40742759510.htm,20-99人,2025-06-25 10:39:22,25000.0,50000.0,12.0
高性能计算工程师-分布式计算,杭州,进迭时空(杭州)科技有限公司,本科,3-5年,,25000-50000,职位描述：1.研发方向：参与公司多芯片推理平台的搭建2.技术支持：为公司个业务场景提供技术支持，推动同构融合计算技术在实际产品中的应用和落地3.团队协作：与硬件、算法、方案团队紧密合作，共同解决技术难题，持续优化产品性能和效率岗位职责：1.高性能通信库研发: 基于OpenMPI，集合公司芯片特点，优化高性能通信库2.多芯片平台搭建：负责AI算在在多die互联的芯片平台上，进行高效推理3.硬件架构调...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1378359190J40742217207.htm,100-299人,2025-04-15 13:54:25,25000.0,50000.0,12.0
算法工程师—启思半导体（杭州）有限责任公司,杭州,杭州市人才市场开发有限公司,硕士,3-5年,"TensorFlow,PyTorch,AI算法,大模型算法,多模态算法",23000-45000,启思半导体（杭州）有限责任公司创立于2021年6月，由上市公司总裁与顶尖传感科学家共创，是AI嗅觉技术领军者。其核心技术荣获科技部举办的全国颠覆性技术创新大赛总决赛优秀奖等多项重量级创新大奖，并成功入选浙江省领雁计划，是省级专精特新中小企业。公司专注于气味信息数字化，产品可赋能智慧家庭、毒品检测、医疗、农业、安防化工等多个领域。可以为各种农业，工业和家用机器人提供鼻子，增强智能。在传感芯片、气味检...,互联网,http://jobs.zhaopin.com/CCL1318355140J40863114003.htm,500-999人,2026-01-11 01:06:33,23000.0,45000.0,12.0
高级视觉算法工程师,杭州,杭州寰马智能科技有限公司,本科,3-5年,"Python,C++,PyTorch",24000-45000,岗位职责: 1. 研发单⽬/多⽬动捕、⾯部表情捕捉、⼈体姿态估计算法，提升关键点检测精度与追踪稳定性；2. 负责实时视频流中⼈脸/肢体关键点的实时检测、追踪与轨迹平滑，解决遮挡、运动模糊等场景下的鲁棒性问题；3. 研发动捕数据降噪、补全算法，完成动捕数据与UE5动画数据格式的转换与适配；4. 对接UE5 Media Framework获取视频流，开发算法插件实现动捕数据实时映射到MetaHuman...,人工智能,http://jobs.zhaopin.com/CCL1516501740J40837465405.htm,20人以下,2026-01-08 10:04:08,24000.0,45000.0,12.0
高级算法工程师,杭州,北京新贝医药科技有限公司,本科,5-10年,"模式识别,C#,C++,Python,TensorFlow,PyTorch,MXNet,RCNN,深度学习,机器视觉,导航算法",25000-45000,岗位职责:1.负责图像处理及识别相关算法的研究和实现，承担图像识别各类技术在具体项目中的落地应用；参与深度学习相关项目的设计、研究及实现，涵盖图像分类、目标定位、物体识别、图像增强等相关技术方向；2.负责机器视觉相关软件算法开发、调试优化，基于 2D 与 3D 视觉数据完成工件的定位、识别、质量检测算法的设计、开发与调试；3.根据实际项目需求，完成各类光学器件的选型与测试；依据设计方案开展光学方案...,医疗设备/器械,http://jobs.zhaopin.com/CCL1242710170J40745095606.htm,20人以下,2026-01-07 16:07:06,25000.0,45000.0,14.0
雷达数据处理算法,杭州,讯升(上海)人力资源有限公司成都分公司,本科,3-5年,"智能驾驶,C语言,C++,滤波算法,聚类算法,毫米波雷达,雷达数据处理,智驾",25000-45000,工作职责1. 负责汽车毫米波雷达数据处理算法的开发及验证，包括聚类、关联、预测、滤波更新，动态标定，静态标定，路沿检测等；2. 负责对系统需求的分析及嵌入式系统解决方案中算法的开发/改进；3. 与系统工程师、测试工程师及其他软件工程师协同合作，保证雷达产品的实际性能；4. 与算法团队一起进行代码的设计和评审；任职资格1.工程专业本科学历(硕士或博士优先)，雷达相关工作经验；2. 掌握DBSCAN，...,人力资源服务,http://jobs.zhaopin.com/CC458609180J40816815601.htm,100-299人,2026-01-04 16:53:48,25000.0,45000.0,15.0
视觉算法工程师,杭州,南方新华,本科,3-5年,"图像识别产品,智能硬件,智能运载设备",30000-45000,工作内容:1.对历史数据进行深入分析，进行数据清洗和可视化，挖掘数据潜在规律，为模型建立和数据分析提供数据基础2.针对不同工业生产制造应用场景（例如视觉检测，寿命预测，运筹最优化等)，建立合适的模型并持续调优3.参与产品数据侧和模型侧规划，与软件工程师和产品经理深度合作，根据产品需求构建算法应用系统 任职要求:1.3年以上算法应用经验（5年），数学、计算机、人工智能、自动控制等相关专业2.具备较强...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40813933911.htm,100-299人,2025-12-11 18:48:38,30000.0,45000.0,12.0
端侧模型开发工程师（杭州）(J39448),杭州,海信集团,本科,5-10年,"C++,Python,NLP,端侧模型,自然语言处理,图像识别",,岗位职责:1.专注于图像识别和自然语言处理（NLP）的端侧模型，负责开发、优化和部署轻量级AI模型到移动端（Android/iOS）或嵌入式设备（如IoT设备），将参与从算法选型到落地部署的全流程，推动AI技术在端侧的高效应用。2.开发与优化轻量级图像识别（如目标检测、分类）和NLP（如文本分类、语音识别）模型，确保其在端侧设备的高效运行。3.使用模型压缩技术（如量化、剪枝、知识蒸馏）和硬件加速（...,电子设备制造,http://jobs.zhaopin.com/CC132067430J40822083603.htm,10000人以上,2025-08-06 14:33:00,,,
图像算法工程师,杭州,北京数字精准医疗科技有限公司,本科,3-5年,,25000-45000,岗位职责：1.负责2d、3d摄像系统中视频图像的现有算法优化、新算法开发、图像质量分析；2.参与系统需求调研和分析、搭建系统开发和测试环境；3.根据实际需求进行算法设计、算法测试验证、协助图像处理算法的FPGA移植；4.与硬件工程师配合完成最终产品的开发和调试，最终应用及部署；5.完成相关算法和软件技术文档的撰写、以及相关专利的撰写；6.负责最终产品的图像质量测试、最终产品的文档输出。任职要求：1...,医疗设备/器械,http://jobs.zhaopin.com/CC394438830J40588292006.htm,20-99人,2025-07-25 15:53:15,25000.0,45000.0,12.0
感知/视觉算法工程师,杭州,烟台奇创智能软件技术有限公司,硕士,1-3年,"目标识别,自动定位,多传感融合感知",23000-45000,岗位职责：1、负责多传感器融合算法，目标检测、识别、跟踪和场景理解等算法调研、设计及可行性分析；2、负责算法的代码实现、仿真验证、移动端部署等工作；3、协助软件开发人员完成算法的软件设计和接口适配；4、负责算法研发相关的问题，如数据收集、自动标注、算法优化等。任职要求：1、硕士及以上学历，计算机、自动化、电子信息等相关专业；2、熟悉常用图像处理算法、目标检测与跟踪算法、多传感融合感知算法等；3、具...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1493038520J40770383114.htm,300-499人,2025-07-04 09:29:59,23000.0,45000.0,12.0
机器视觉研发总监,杭州,杭州沃镭智能科技股份有限公司,本科,5-10年,"图像识别产品,OpenCV,HALCON,Python,C++,C语言",23000-45000,岗位职责： 1、作为机器视觉技术部门负责人，负责管理整个视觉团队、部门的项目和产品，完成部门年度、季度考核指标目标的达成 ；2、负责部门视觉项目和产品需求可行性评估;3、负责部门视觉项目和产品技术方案整体管理与输出，确保项目的开发质量、效率，同时确保成本匹配;4、负责部门视觉项目和产品进度管理;5、负责部门视觉项目和产品技术攻关;6、负责部门视觉项目和产品软硬件平台搭建;7、负责机器视觉产品管理、...,工业自动化,http://jobs.zhaopin.com/CC346054610J40665410106.htm,1000-9999人,2025-04-17 11:07:38,23000.0,45000.0,13.0
电机控制算法工程师,杭州,杭州改森技术有限公司,硕士,3-5年,"定位算法,机器人算法,运动控制算法,智能机器人,智能飞行器,智能制造,C语言,C++",24000-45000,岗位职责： 1. 负责电机控制算法的研发，完成电机控制系统设计、分析及方案校核、并进行测试验证及优化。 2. 负责编制电机控制系统技术开发要求、技术方案、撰写专利等技术文档并及时优化。 3. 负责及时获取客户的反馈及需求，协调内、外部资源对产品进行维护及优化。 任职要求： 1. 硕士及以上学历，电机与电器、电气工程及自动化、自动化、电子信息、计算机等相关专业毕业，或本科以上学历具备电机驱动和控制系...,工业自动化,http://jobs.zhaopin.com/CC475955730J40396745103.htm,20-99人,2024-08-17 09:26:00,24000.0,45000.0,13.0
java/Python/C/C++/JS/AI算法/软件测试,杭州,外企德科数字技术有限公司,本科,经验不限,"深度学习,机器学习,图像算法,VGGNet",20000-40000,1、本科及以上学历；2、熟悉Java，C/C++，Python等任意一种后端开发技术；3、编写概要设计能力要强；4、沟通表达能力较好，逻辑思维清晰；5、资深导师专业带教，六险一金，法定节假日福利，内部知识论坛；6、薪资架构：薪资薪资+绩效工资+年终奖，周末加班双倍。岗位要求岗位要求 1、计算机、软件、通信等相关专业，统招本科及以上学历； 2、基础扎实，熟悉掌握但不限于Python/JAVA/C++...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837670205.htm,10000人以上,2026-01-12 00:27:06,20000.0,40000.0,14.0
五轴数控系统算法开发工程师,杭州,英诺威讯智能科技(杭州)有限公司,硕士,1-3年,"C语言,C++,数控系统,速度规划,轨迹优化",20000-40000,工作职责1. 参与五轴联动数控系统速度规划和轨迹优化的理论研究、算法设计、代码编写；2. 关注数控系统算法的发展动态，对前沿算法有自己的见解；3. 根据实际加工结果对数控算法进行调试和优化；4. 参与数控系统的架构优化和功能完善；5. 参与技术文档的编写和完善；任职资格1. 机械、自动化、计算机、数学、物理等相关专业硕士及以上学历，条件优秀者经验可以放宽； ；2. 具有良好的自动控制、高等数学、几...,人工智能,http://jobs.zhaopin.com/CC436252180J40793067912.htm,20-99人,2026-01-12 00:11:41,20000.0,40000.0,12.0
工业视觉算法工程师（深度学习）（J10479）,杭州,易思维,本科,1-3年,"图像识别产品,C++,Python",20000-40000,工作职责1.在视觉类产品开发项目中负责视觉算法开发、测试、验证、优化等工作；2.参与视觉类产品开发全流程工作，协助技术经理完成需求沟通与确认、方案设计及技术路;3.参与汽车/轨道交通的检测量产品的算法开发设计工作；任职资格:1、精通多种深度学习任务类型，如目标检测（有监督和无监督），语义分割，分类等；有效率、内存、漏检误检指标等优化提升经验者优先；3、有实际缺陷检测或异物检测类项目落地优化经验者优...,人工智能,http://jobs.zhaopin.com/CC622090030J40828314310.htm,500-999人,2026-01-10 01:31:07,20000.0,40000.0,14.0
大模型算法工程师（驻场广州佛山）,杭州,北京可利邦信息技术股份有限公司,本科,经验不限,"文本分析,句法分析,语义分析,PyTorch,TensorFlow",25000-40000,职位描述 职位描述： 1、为企业级客户AI智算大模型项目，提供专家服务支撑，包括但不限于工程方案设计、模型训练与调优、模型效果评估、code review、模型部署与运维、Prompt工程等工作； 2、负责 PAI、PAI灵骏以及百炼等大模型训练平台的企业级客户技术支持，对接云上客户的多元化场景问题，聚焦大模型训练、部署环境、推理效率以及定制化链路集成等技术深度，负责疑难问题的快速定位、分析解决；...,互联网,http://jobs.zhaopin.com/CC378282510J40826891210.htm,100-299人,2026-01-09 01:28:10,25000.0,40000.0,12.0
工业AI模型算法,杭州,杭州亚太化工设备有限公司,本科,经验不限,"深度学习,大模型算法,机器学习",20000-40000,职位描述岗位职责：- 研发时序大模型算法，支撑工业数据的长周期预测、异常检测、工艺预警、模拟优化等场景- 研发融合物理机理的时序大模型架构，提升模型在稀疏数据下的鲁棒性- 研发通用决策类算法，包括强化学习，启发式优化，贝叶斯优化等，支撑工业控制优化等决策场景- 挖掘工业大模型在工业领域的应用方向及场景，现场落地验证，打造系统工业解决方案等，满足工业应用需求任职要求：-化工、自动化、数学、计算机、人...,专用设备制造,http://jobs.zhaopin.com/CC145783490J40818030207.htm,20-99人,2026-01-08 16:51:01,20000.0,40000.0,12.0
AI算法总监,杭州,杭州摩斯智工科技有限公司,硕士,5-10年,"大模型算法,多模态算法",25000-40000,岗位名称：AI算法总监职责描述：1.聚焦能源设备运维核心场景，主导AI领域关键技术研发工作，涵盖大模型应用（包括RAG技术落地、行业适配与微调优化）、计算机视觉算法开发、智能体（Agent）研发及软硬件一体化集成等核心技术方向；2.负责公司AI算法团队管理，构建技术过硬、创新、敏捷的算法团队；与软件工程、市场售前等多部门紧密协作，深入理解业务痛点，将技术方案与业务需求精准结合，推动AI算法产品的顺...,计算机软件,http://jobs.zhaopin.com/CCL1510868510J40978947504.htm,20-99人,2026-01-08 13:59:11,25000.0,40000.0,12.0
ai算法工程师,杭州,杭州寰马智能科技有限公司,本科,3-5年,"深度学习,自然语言处理,PyTorch",20000-40000,核心职责：负责数字人的“大脑”和“声音”，包括语音生成、自然语言理解与对话、表情与动作驱动算法。大模型训练，微调，应用能力要求： 1.精通深度学习框架（PyTorch/TensorFlow）。 2.在以下至少一个领域有深厚经验：语音合成（TTS，如VITS）、语音识别（ASR）、自然语言处理（NLP，如大语言模型LLM的微调与应用）、计算机视觉（CV，如面部表情编码、动作生成）。 3.熟悉相关开源...,人工智能,http://jobs.zhaopin.com/CCL1516501740J40837468905.htm,20人以下,2026-01-08 10:12:07,20000.0,40000.0,12.0
热成像测温算法工程师(RD46),杭州,浙江宇视科技有限公司,硕士,3-5年,热成像,20000-40000,岗位职责:1、负责红外测温算法原型的设计开发工作，并在相关红外产品中进行验证；2、对业界前沿测温算法和原型进行仿真验证，并做产品导入可行性验证；3、对现有算法进行模块化、标准化实现，提高算法部署效率； 任职要求:1、红外物理电子学、电子信息、信号处理、仪器仪表等专业，硕士及以上学历；2、熟悉C语言，熟练运用Matlab，具备较好的数学基础和建模能力；3、熟悉红外探测器的工作原理，对辐射测温有深入理...,计算机硬件,http://jobs.zhaopin.com/CC451534410J40753954414.htm,1000-9999人,2025-12-30 16:16:57,20000.0,40000.0,12.0
视觉算法工程师（结构光）（J10541),杭州,易思维,本科,1-3年,"图像识别产品,C++,OpenCV",20000-40000,工作职责：1、在视觉类产品开发项目中负责视觉算法开发、测试、验证、优化等工作2、参与视觉类产品开发全流程工作，协助技术经理完成需求沟通与确认、方案设计及技术路线制定3、参与轨道交通的测量类产品的算法开发设计工作任职资格：1.硕士及以上学历，测控技术与仪器、电气工程及其自动化、自动化、计算机科学与技术、信息与通信工程等专业。2.专业知识：具备视觉测量领域的知识基础，例如相机标定、光平面标定、三维重建...,人工智能,http://jobs.zhaopin.com/CC622090030J40828312910.htm,500-999人,2025-12-30 01:30:43,20000.0,40000.0,14.0
