职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
博士研发经理,成都,中电九天智能科技有限公司,博士,经验不限,"Java,JavaScript,TypeScript,全栈开发",3-5万·14薪,岗位职责：1、负责智能制造MES/WMS/TMS软件系统后端架构的建立。2、参与日常需求沟通，并进行系统分析和研发设计的工作。3、独立完成较复杂模块的分析和设计，主导完成详细设计和编码任务。4、遵循部门开发相关规范，完成开发任务，保障代码质量。5、能够指导初级开发工程师的日常开发过程中遇到的技术问题。6、维护处理系统日常问题。7、专业对口，具有较强的科研能力和协调沟通能力。8、善于开展团队合作、团...,计算机软件,http://jobs.zhaopin.com/CC448411530J40579458211.htm,100-299人,2025-03-11 00:00:06
嵌入式团队技术负责人,成都,四川希尔得科技有限公司,本科,10年以上,"嵌入式软件开发,单片机开发,MCU平台,ARM开发",2-4万,一、主要职责1. 技术规划与架构设计（30%）负责公司嵌入式产品线的技术路线图规划，主导关键技术的预研与选型。主导复杂嵌入式系统的整体架构设计、核心模块划分及软硬件协同方案评审。制定并持续优化软件开发流程、代码规范、测试与质量保证体系。跟踪行业前沿技术（如低功耗设计、新型无线协议、物联网安全），推动技术升级与创新。2. 团队管理与建设（40%）负责嵌入式软件团队的日常管理、工作安排、绩效考核与人才...,仪器仪表制造,http://jobs.zhaopin.com/CC480442780J40831719710.htm,100-299人,2026-01-05 16:18:44
嵌入式系统架构师,成都,鼎桥技术有限公司,本科,5-10年,C#,2.2-4万,工作职责：1、主导嵌入式软件系统平台的总体规划、架构设计、系统分层、模块划分和接口设计，确保系统的可扩展性、可靠性和高性能和安全性；2、制定嵌入式软件平台在各产品系列架构里面应用的约束，标准和技术规范，保障软件平台架构在产品架构设计的合理性；3、负责嵌入式软件平台在通用终端和机器人等产品的落地应用，并根据产品需求持续迭代演进；4、分析业务需求，评估技术可行性及风险，主导核心功能模块的设计与开发；5...,通信/网络设备,http://jobs.zhaopin.com/CCL1511150630J40834636014.htm,1000-9999人,2026-01-04 14:14:01
技术研发主管,成都,浙江中力机械股份有限公司杭州,本科,5-10年,,3-4万,职位详情工作内容：1、完成公司安排的各种智能化自动化定向开发产品，主要针对轨道交通行业和无人物流行业的技术服务、技术开发、智能机器人研发等；2、负责项目现场调研和需求分析工作，深度挖掘客户需求，完成机械自动化方案设计及汇报；3、负责非标产品的设计、试制、调试、测试和客户试用的0-1全流程方案，做好技术方案说明材料；4、配合销售人员做市场拓展提供技术支持，编写技术方案报告和技术投标书等；5、做好客户...,专用设备制造,http://jobs.zhaopin.com/CCL1215541500J40835545805.htm,1000-9999人,2025-12-29 10:45:19
研发团队技术负责人,成都,四川希尔得科技有限公司,本科,10年以上,"嵌入式技术,微服务架构,嵌入式软件开发,嵌入式硬件开发,ARM开发,全栈开发",2-4万·14薪,工作职责1、参与公司战略和技术规划、业务规划，并制定产品发展方向和研究技术发展路线。2、主持管理研发工作，分解研发目标与任务，负责各项工作的进程把控和结果检查。3、负责研发项目指导，审核总体技术方案，了解和监督实施执行情况。4、带领团队进行技术难题(或重大技术决策、技术方案)的攻关和预研，提升团队整体核心技术能力。5、建立研发的标准化流程，规范技术文件的管理，负责保密和专利等事宜。6、负责组织研发...,仪器仪表制造,http://jobs.zhaopin.com/CC480442780J40831484310.htm,100-299人,2026-01-04 16:36:27
技术研发主管,成都,交大中力(成都)科创有限公司,本科,5-10年,,3-4万,薪资待遇：3万+ 工作内容：1、完成公司安排的各种智能化自动化定向开发产品，主要针对轨道交通行业和无人物流行业的技术服务、技术开发、智能机器人研发等；2、负责项目现场调研和需求分析工作，深度挖掘客户需求，完成机械自动化方案设计及汇报；3、负责非标产品的设计、试制、调试、测试和客户试用的0-1全流程方案，做好技术方案说明材料；4、配合销售人员做市场拓展提供技术支持，编写技术方案报告和技术投标书等；5...,人工智能,http://jobs.zhaopin.com/CCL1515334280J40743737106.htm,20-99人,2025-12-25 15:59:06
研发部长/副部长,成都,佑赛科技,硕士,10年以上,压缩空气储能,2.5-4万,岗位职责：1、负责牵头组织创新部门完成科技研究规划，共识公司科研方向，编制科技战略、发展规划，对新能源、储能领域技术迭代、工艺创新、研发升级进行统筹规划管理；2、统筹公司各类研发项目，明确各参与方责任分工，督促项目按时按质完成技术成果交付；3、建立与完善公司科技项目管理相关制度，优化管理流程，配合推动科技成果转化；4、组织、制定并完善各类主机装备的技术文件、设计体系与管理制度；5、负责储能系统集成...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC415887220J40910385615.htm,300-499人,2025-12-15 15:38:35
研发部经理,成都,广东甘化科工股份有限公司,本科,5-10年,"研发部总监,研发部经理,技术负责人,开关电源研发,模块电源,组件电源,大功率电源",2-4万,【岗位职责】1、制定开关电源产品线的发展战略和业务计划，确保市场竞争力。 2、进行市场调研，分析市场需求，调整产品定位，提高品牌影响力和市场占有率。 3、主导电源产品的技术研发工作，包括电路设计、安全设计、热设计、电磁兼容设计等。4、全面负责电源研发项目的策划、组织、协调和控制，确保项目按时、按质、按量完成。 5、管理研发团队，包括人员招聘、培训、考核等，确保团队高效运作。【我们期待您拥有】1、精...,专用设备制造,http://jobs.zhaopin.com/CC141941260J40831031105.htm,300-499人,2025-12-05 15:51:55
软件架构师/软件研发主管,成都,瑞合玄武(成都)科技有限公司,本科,5-10年,"Java,Python,Go",2-4万,岗位职责：1、技术战略与架构设计①主导并最终审定整个软件系统的技术架构，包括前端、后端、网络通信、数据存储与处理等。②决策技术选型，确定方案框架，并评估其对开发效率与性能的影响。③设计云端与多终端（笔记本、平板、指挥中心大屏）之间的互联互通、数据同步与权限控制方案。④规划软件模块化结构，确保业务功能能以插件化或微服务形式灵活接入。2、核心技术攻关与设计①主导解决高并发、低延迟的网络通信协议（如We...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CCL1492218330J40823776310.htm,20-99人,2025-11-26 13:21:15
技术部经理,成都,成都德图福思科技有限公司,本科,10年以上,"C++,QT",2.5-4万,工作内容:1.参与公司技术发展战略规划制定以及公司产品线规划工作；2.主持公司新产品技术可行性分析工作，对新产品的技术可行性负责；3.负责带领技术部解决生产和客户问题4.参与产品研发各阶段评审工作，负责组织技术难点攻关工作；5.负责制定研发相关技术标准，并负责监督、协助实施；6.负责制定、优化并贯彻产品研发流程、团队绩效管理；7.负责指导技术团队的技术开发工作、建立技术人才梯队、落实研发部绩效考核...,专用设备制造,http://jobs.zhaopin.com/CC881962260J40656311810.htm,20-99人,2025-11-04 09:49:19
系统分析/架构师,成都,北京冠新医卫软件科技有限公司,本科,经验不限,"平台架构,OOP,多线程",3-4万,岗位职责：1、根据业务发展的需求，制定系统开发规划，界定各系统功能职责边界，主持系统架构设计，构建系统原型；2、规划与建设企业应用与系统的软硬件基础设施，攻关关键性技术问题，开发共用的基础组件，建立开发规范，制订系统集成的软硬件技术标准，以提高系统交付质量；3、制订系统实施质量标准体系，建设相关的质量保障与监管系统，执行质量管理；4、制订信息安全管理规范，包括安全开发、部署与运维，为信息提供技术支...,计算机软件,http://jobs.zhaopin.com/CC309110030J40727423706.htm,300-499人,2025-10-23 13:00:14
组件研发高级经理,成都,通威集团,硕士,5-10年,,2.5-4万·15薪,岗位职责：1、负责光伏组件新产品设计和开发方案的制定；2、负责新产品、新技术开发过程中的产品性能评估和分析；3、负责新产品的开发立项，建立技术方案，组织实施新产品的研发、导入可行性分析；4、负责调研行业前言信息，对标国内外一线大厂，保证研发产品的先进性和经济性，提升产品的竞争力； 5、负责相关项目文献查阅，撰写相关专利；6、负责研发项目管理。 任职资格： 1、硕士及以上学历，机械、材料学、物理化学...,新能源,http://jobs.zhaopin.com/CC120939450J40605459111.htm,10000人以上,2025-06-10 00:12:03
2025-终端系统软件架构师,成都,成都鼎桥通信技术有限公司,本科,10年以上,"车载终端,IOT,智能穿戴设备",2-4万,岗位职责:工作职责：1、负责智能终端系统（C/C++方向）整体架构规划与设计，制定技术路线及实施方案，确保系统具备高扩展性、高性能及安全性。 2、分析业务需求，评估技术可行性及风险，主导核心功能模块的设计与开发。 3、解决系统开发中的关键技术问题，优化终端设备的资源调度、功耗管理及实时性表现。 4、主导性能调优，提升系统在多复杂任务工作下的稳定性。 5、设计智能终端与云端、其他设备的通信协议及数据...,通信/网络设备,http://jobs.zhaopin.com/CC451015510J40760913607.htm,1000-9999人,2025-06-06 16:49:14
技术部经理,成都,黄鹄科学技术有限公司,本科,5-10年,"光电信息,激光器,技术管理,硬件开发,系统集成",2.5-4万,岗位职责：1、负责统筹技术部所有研发及管理工作，按照公司要求完成部门年度工作任务；2、负责按照公司规划及管理要求组织开展部门各项日常工作，保证各项工作顺利开展；3、负责按照公司产品开发及项目研制要求，制定并组织实施部门工作目标与工作计划；4、负责技术部的人才培训培养、团队能力与文化建设、绩效管理与人才激励等；5、负责带领技术团队学习并研究新技术、新工艺、新材料，将其应用到公司产品中，为公司产品优化...,电子设备制造,http://jobs.zhaopin.com/CC608512830J40719869716.htm,20-99人,2025-06-06 10:03:49
数据库内核（C/C++）研发工程师-成都,成都,云和恩墨,本科,3-5年,"C语言,C++,PostgreSQL,MySQL,SQL引擎,存储引擎,优化器",2.5-3.5万,岗位职责：1、负责公司企业级数据库产品研发，包含SQL引擎、事务引擎、存储引擎、集群管理、数据安全等模块的设计和开发工作；2、负责数据库系统内核的开发以及测试；3、负责数据库系统性能分析，设计开发提高数据库系统性能。任职要求：1、熟悉Linux下的C/C++开发，熟悉C/C++语言的工程化开发和单元测试，熟悉至少一种脚本语言；2、大学本科以上学历，计算机相关专业，能够熟练阅读计算机相关英文材料和论...,IT服务,http://jobs.zhaopin.com/CC401559420J40782316707.htm,300-499人,2026-01-08 01:18:21
大模型应用开发工程师,成都,四川业亿辰科技有限公司,本科,3-5年,"Python,自然语言处理（NLP）,大模型（LLM）应用,LANGCHAIN,BERT/TRANSFORMER,RAG构建,模型微调,提示词工程",2-3.5万,职位概要:深度参与垂类大模型全流程开发与应用落地，工作内容涵盖模型开发优化（含微调、评估、部署）、复杂业务场景落地（涉及 llm 应用助手、multi agent 编排、MCP应用）、企业级 RAG 系统构建、跨部门协作及数据处理分析、提示词工程等。 岗位职责: 1、深度参与垂类大模型开发全流程，从模型选型开始，精准实施模型微调工作，运用科学方法进行模型评估，确保模型性能卓越。同时，熟练运用常见的...,互联网,http://jobs.zhaopin.com/CC490489880J40766398609.htm,20-99人,2026-01-05 00:26:41
高级后端研发工程师（平台方向）,成都,山东恒远智能科技有限公司,本科,5-10年,"Java,Python,微服务架构,平台架构,低代码平台,工业物联网（IOT）平台,Rust",2.5-3.5万,职位描述：我们正在寻找一位具备从0到1完整产品构建经验的后端核心研发技术专家。您将是产品研发团队的中坚技术力量，深度协同研发负责人，负责高复杂度核心模块的技术攻关、架构落地与高质量交付。您不满足于完成常规功能开发，而是热衷于解决海量数据、高性能、复杂业务逻辑带来的技术挑战，致力于打造稳定、高效、可扩展的下一代工业软件平台核心。如果您渴望在一个充满技术挑战的领域，用扎实的代码构建支撑实体经济数字化转...,IT服务,http://jobs.zhaopin.com/CC466107580J40818273311.htm,300-499人,2025-12-31 15:10:02
研发经理,成都,四川九通智路科技有限公司,硕士,3-5年,"Java,嵌入式技术,嵌入式软件开发",2.5-3.5万,"岗位要求：1.熟悉物联网“云-网-边-端”架构,知识面覆盖智能终端、边缘计算、网络协议、后台及大前端。2.精通云计算和边缘计算关键技术，如 MQTT、物模型、设备影子、规则引擎、协同计算、高可用、系统安全等。3.精通 SpringCloud、SpringBoot、Spring AI 等主流开发框架。4.熟练应用各种设计模式和软件开发方法；擅长团队建设和团队管理。任职要求：1.985 高校硕士及以上...",计算机软件,http://jobs.zhaopin.com/CC875824200J40759374216.htm,20-99人,2025-11-22 00:00:02
硬件研发经理,成都,成都吉锐时代触摸技术有限公司,本科,5-10年,,1.8-3.5万·15薪,技术规划与开发管理 制定硬件产品研发路线图，主导需求分析、方案设计及技术可行性评估。 负责硬件系统架构设计（如电路、PCB、嵌入式系统等），确保技术方案的先进性和可实施性。 主导关键元器件选型、成本控制及供应链协作。 项目管理与交付 统筹项目全生命周期（需求→设计→测试→量产），确保按时保质交付。 制定开发计划，协调资源，解决技术瓶颈和风险问题。 管理硬件研发文档（原理图、BOM、测试报告等），确...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC194570820J40751344010.htm,300-499人,2025-09-08 10:11:20
民航产品研发项目经理（30W-50W）,成都,成都凯泽科技有限公司,本科,5-10年,"民航部附件,民航取证,航空航天研发,民航产品研发,CAAC PMA,CAD/CAE,仿真软件",2.5-3.5万·13薪,岗位职责： 1、项目管理与资源整合： 1）负责寻找并管理设计供应商，确保设计方案符合CAAC的规章要求； 2）负责寻找并协调合适的实验机构，进行必要的测试和验证工作； 3）负责寻找生产制造商，确保生产制造商工艺技术标准满足设计要求； 4）负责与民航局相关部门建立良好的沟通渠道，准备并提交设计资料，审定基础，以及其它各类技术支持文档，以获得PMA批准。 2、科研与技术能力申报： 1）承担公司新技术和...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC540230720J40616471206.htm,20-99人,2025-05-29 00:08:42
数据架构师（架构工程师）,成都,金航数码科技有限责任公司,本科,5-10年,"数据治理,数据库开发,数据建模",1.5-3万·14薪,※岗位职责1.负责ToB客户数据治理（元数据、数据目录、数据标准、数据质量、数据安全等）功能的总体方案设计，确定数据治理流程与制度建设方案；2.依据业务场景和需求分析提供技术、业务解决方案并加以实现，包括：（1）平台数据治理（元数据、数据目录、数据政策、数据质量等）功能的技术方向评估；（2）开发实时计算（如Flink）与离线计算（如Hive）任务；3.提供咨询服务，指导梳理数据标准、构件数据安全和...,IT服务,http://jobs.zhaopin.com/CC000402820J40722651102.htm,500-999人,2026-01-11 01:02:23
研发经理,成都,四川汇融农链科技有限公司,本科,5-10年,Java,1.8-3万·13薪,工作地点：Base成都，接受全国出差岗位职责1、负责电商、供应链金融、风控系统的技术开发管理工作；2、负责系统的需求、架构、设计、开发、测试、运维管理；3、能够对项目全生命周期负责。岗位要求1、5年以上金融科技或农业供应链系统研发管理经验；熟悉信贷系统或农业供应链金融；2、熟悉电商平台架构、信贷架构或风控系统架构；3、熟练掌握 Java 主流技术栈（Spring Cloud Alibaba、Spr...,计算机软件,http://jobs.zhaopin.com/CCL1509501650J40854299713.htm,20-99人,2026-01-08 11:24:06
AI框架研发工程师 - HPC(J13375),成都,曙光信息产业（北京）有限公司,本科,无经验,,2-3万,工作职责1. 参与 主流 AI 框架（PyTorch/JAX/Megatron-LM 等）的二次开发、定制化扩展或生态适配;2. 参与 AI 计算框架的设计与研发工作，包括数据处理、模型整合、训推流程、强化学习、分布式计算等核心模块；3. 负责 大规模集群环境下的训练任务部署、问题定位与性能调优；4. 与算法、平台及算力团队协作，支撑模型稳定、高效运行。任职资格1. 计算机科学与技术、软件工程、自...,计算机硬件,http://jobs.zhaopin.com/CC120205180J40854207113.htm,1000-9999人,2026-01-07 18:25:39
云安全架构师（运维工程师）,成都,金航数码科技有限责任公司,本科,3-5年,"云计算架构,云安全",1.5-3万·14薪,※岗位职责1.负责云安全架构设计，制定安全规划方案，满足业务需求；2.负责云中常规安全设备、系统的管理，具备独立配置、优化和升级能力；3.负制定和完善云平台安全运维规范、流程和应急预案，并持续优化；4.负责云平台的安全策略制定、实施和监控，保障云平台安全运行；5.负责云平台的安全监控，及时发现和处理安全威胁和漏洞，定期开展安全评估、安全应急演练和制定安全加固方案；6.负责安全事件处置，进行安全事件...,IT服务,http://jobs.zhaopin.com/CC000402820J40722657102.htm,500-999人,2026-01-11 00:42:02
产品研发经理,成都,四川中塑高分子材料有限公司,本科,5-10年,,2-3万,核心职责战略与规划：制定公司悬浮运动地板产品的技术发展战略与年度研发路线图。深入研究全球运动地材技术趋势、国际认证标准（如FIBA、EN、ASTM等）及竞争对手产品动态，为产品迭代与创新提供决策依据。负责研发预算的规划与控制，优化资源投入。产品研发与技术创新：核心技术攻关： 主导悬浮式结构系统、弹性垫层、面板层（耐磨层、UV涂层等）的材料配方、结构设计与性能优化。新产品开发： 负责从概念设计、样品...,橡胶和塑料制品,http://jobs.zhaopin.com/CC200696230J40903735808.htm,100-299人,2026-01-04 09:42:01
技术部部长,成都,成都煜恒科技有限公司,本科,5-10年,,1.5-3万·13薪,岗位职责：1、技术发展战略把控1.1、配合总经办组织和编制公司技术年度发展规划；1.2、编制长远技术发展和技术措施规划，并组织对计划、规划的拟定、修改、补充、实施等一系列技术组织和管理工作。2、售前技术支持2.1、组织部门人员配合销售完成项目调研、技术评估工作；参与必要的商务技术谈判及合同条款拟定；2.2、组织部门人员对新项目完成方案设计、方案核价、报价工作；2.3、组织部门人员对招投标项目进行评...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC413360830J40667538816.htm,100-299人,2025-12-26 00:25:40
软件架构师,成都,四川宜云智能网联汽车科技有限公司,本科,5-10年,"Java,微服务架构",2-3万,常驻宜宾办公，特别优秀者薪资面议 岗位职责：1. 技术战略与架构设计 技术规划：结合业务需求与行业趋势，制定并执行平台的技术路线图。 架构设计：负责平台的整体技术架构设计，包括应用架构、数据架构和基础设施架构，重点保障系统的可扩展性、可靠性、安全性和高性能。 技术选型：主导核心技术选型与决策，特别是对AI Agent相关技术（如LLM、向量数据库、Agent框架、消息队列等）进行评估和引入。 2....,汽车智能互联,http://jobs.zhaopin.com/CCL1485203860J40865324103.htm,100-299人,2025-12-22 15:23:01
总行科技信息部软件开发岗（应用架构方向）,成都,成都农商银行,硕士,5-10年,应用架构方向,面议,岗位职责：1.负责应用系统研发，包括需求分析、应用架构、技术架构、数据架构、部署架构等设计与研发，承担重难点技术攻坚，持续推进现有架构优化；2.牵头建设共享基础组件、平台，负责应用系统的技术选型、开发与维护；3.负责技术规范、标准和流程的制定和迭代，撰写和维护相关设计、开发规范；提出可行、有前瞻性的技术方案，指导团队的技术提升。任职资格：1.年龄35周岁（含）以下（截至公告发布当日）；2.硕士研究...,银行,http://jobs.zhaopin.com/CC183402610J40828723810.htm,1000-9999人,2025-12-18 21:15:30
数据挖掘（互联网平台朝九晚六）,成都,成都图巧科技有限公司,本科,3-5年,"机器学习,决策树",1.5-3万·13薪,岗位职责：1、使用数据挖掘技术，如分类、聚类、关联规则学习和异常检测等，从大量数据中提取有用的信息和知识，包括但不限于用户画像的挖掘；2、 与工程团队密切合作，将数据挖掘结果应用到业务中。任职要求：1、本科及以上学历，计算机、数学和统计等相关专业；2、 具有较强的业务模型抽象能力，能够将复杂的业务抽象为数学模型；3、 熟练使用至少一种编程语言，如Python、R或Java；4、 熟悉常用机器学习算...,互联网,http://jobs.zhaopin.com/CCL1430033070J40810691401.htm,500-999人,2025-12-17 13:32:25
机器人系统架构工程师,成都,四川长虹电子控股集团有限公司,本科,5-10年,"Java,C语言,Python",面议,职位描述：1. 对系统架构进行设计与开发，负责机器人平台软件SDK及模块的架构设计、通信与数据流框架规划，确保系统稳定可靠、高效运行，同时支持不同机器人机型或功能的快速适配；2. 进行机器人系统的编码及测试，集成传感器、执行器等硬件设备并开发驱动程序，负责机器人系统集成、联调和测试；3. 针对实时控制、通信时延、数据吞吐等关键指标进行系统级优化，解决高负载、多线程等场景中的性能瓶颈。职位要求：1....,电子设备制造,http://jobs.zhaopin.com/CC285896080J40906906708.htm,10000人以上,2025-12-17 13:10:08
研发经理,成都,四川杰莱美科技有限公司,硕士,5-10年,"嵌入式硬件开发,嵌入式软件开发,单片机开发,FPGA开发,机械结构,精密仪器",2-3万,工作内容: 1.负责产品、项目开发方案的讨论、调研和计划编制，收集本行业的设计信息，提出产品设计改进意见； 2.负责公司产品硬件的需求分析和硬件方案设计，设计符合功能要求的逻辑设计、原理图、PCB设计； 3.负责开发项目产品的标准化硬件模块电路设计、器件选型、PCB生产、模块调试等工作； 4.根据产品、项目需求，完成符合功能要求和质量标准的硬件设计、升级、维护； 5.进行嵌入式产品的软硬件测试、调...,医疗设备/器械,http://jobs.zhaopin.com/CCL1227268480J40955975704.htm,20-99人,2025-12-12 18:43:22
高级算法工程师（兼系统架构设计）,成都,成都天藤科技有限公司,硕士,3-5年,"多模态算法,大模型算法,XLNet,RoBERTa,GPT,BLIP,VLMo,ALIGN,自然语言处理,知识图谱,机器视觉,PyTorch,TensorFlow,OpenCV,Python",2-3万,岗位职责：主导大模型相关核心算法研发，包括模型选型、预训练、微调、对齐、评测以及推理优化。负责整体 AI 系统架构的设计与规划，包括数据流、模型流、服务流、RAG 架构、多模态架构等关键技术路线。规划并搭建大模型训练与推理平台，统筹算力资源管理、模型版本管理、模型服务治理与可观测性体系。牵头构建企业级知识库、数据管线、特征体系及模型生命周期管理（ML Ops / LLM Ops）。指导团队开展模型...,IT服务,http://jobs.zhaopin.com/CC849526930J40741011306.htm,20-99人,2025-12-11 19:28:58
