职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
25K+客服经理,武汉,上海同薪网络技术有限公司,本科,3-5年,客服管理,15000-25000,岗位内容：1. 管理和指导客户服务团队，高效解决客户问题并提供优质服务2. 提高客户满意度并增强客户忠诚度，提高品牌形象和美誉度3. 研究和借鉴国际先进的客户服务管理经验和模式4. 协调和支持其他部门完成客户服务和销售目标任职要求：1. 具备3年以上客户服务或销售管理经验，其中2年以上担任客服主管或经理职位2. 具有优秀的沟通技巧、团队合作和协调能力，以及良好的客户服务意识和责任心3. 具备良好的...,人力资源服务,http://jobs.zhaopin.com/CCL1461073250J40816423201.htm,10000人以上,2025-12-24 09:43:55,15000.0,25000.0,13.0
客服工程师(J12656),武汉,北方华创,本科,经验不限,"半导体设备测试,半导体设备校验,半导体设备安装调试",15000-25000,岗位职责:岗位职责：1.产线设备维护，保障刻蚀（ETCH）、物理气相沉积（PVD）、化学气相沉积（CVD）、扩散（DIFF）、清洗（WET）、外延（EPI）等所属设备在产线上的稳定、高效运行，最小化设备宕机时间；2.及时响应机制：随时响应并高效解决客户在生产中遇到的设备紧急问题，高效完成设备故障诊断、排查与修复，及时解决宕机问题，保障客户生产连续性；3.系统化撰写并维护设备日常维护日志、周报及月报...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135196350J40846719312.htm,1000-9999人,2025-11-06 14:27:01,15000.0,25000.0,12.0
客服运营经理-奕境,武汉,东风汽车,本科,3-5年,,15000-25000,岗位职责:1、负责客服中心日常运营管理，管理客服团队绩效与能力培养，确保服务流程高效执行；2、支持客服工单快速处理，支援客服坐席的疑难问题解决；3、建立基于用户APP等平台的互联网客服服务，提升互联网客户服务体验4、客服能力保障，识别客服运营中的业务问题，拉通销交服资源，保障客服团队服务能力，提升客服中心服务体验；5、自服务建设与管理，知识库管理与更新，客服AI能力建设 任职要求:1、本科及以上学...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831517705.htm,10000人以上,2025-12-08 17:30:49,15000.0,25000.0,12.0
月入2万，没有你跳起来打我，邀约客服底薪4500,武汉,武汉聚力众赢信息咨询有限公司,学历不限,经验不限,,18000-25000,岗位职责：1.电话邀约客户，通过电话和微信的方式了解客户需求，邀约到公司即可。2.无需自己谈客户有专门的谈单经理。3.公司提供优质资源，电脑外呼+工作手机。4.主要做贷款业务，个人，企业都做。和银行合作，正规平台，直客，不是ab贷， 可放心投递。薪资待遇保底薪资8000，月度300-1000邀约奖+提成 50%(通提)+社保，综合薪资3w+ 各种节假日福利，下午茶，生日福利丰富多彩公司冰箱，饮水机...,投资/融资,http://jobs.zhaopin.com/CCL1495999220J40889232915.htm,100-299人,2025-10-31 10:18:13,18000.0,25000.0,12.0
客服工程师(J12656)-武汉,武汉,北方华创,本科,经验不限,半导体设备维护保养,15000-25000,岗位职责：1.产线设备维护，保障刻蚀（ETCH）、物理气相沉积（PVD）、化学气相沉积（CVD）、扩散（DIFF）、清洗（WET）、外延（EPI）等所属设备在产线上的稳定、高效运行，最小化设备宕机时间；2.及时响应机制：随时响应并高效解决客户在生产中遇到的设备紧急问题，高效完成设备故障诊断、排查与修复，及时解决宕机问题，保障客户生产连续性；3.系统化撰写并维护设备日常维护日志、周报及月报，将典型故...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135196350J40802862312.htm,1000-9999人,2025-10-13 12:13:33,15000.0,25000.0,12.0
客户支持经理-奕境,武汉,东风汽车,本科,3-5年,,15000-25000,岗位职责:1、坐席知识库搭建，识别知识库盲区与不足，定期更新维护知识库2、AI能力建设，负责搭建智能客服体系，并持续完善智能客服的拟人化服务体验，3、收集识别APP/车机等平台上用户自助服务的不良体验，拉通业务及数字化部门推进改善 任职要求:1、本科及以上学历，5 年以上客服管理经验，汽车行业优先；2、精通客户服务体系搭建及服务质量监控方法；3、了解数字化客服系统及智能客服系统开发；,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831517505.htm,10000人以上,2025-12-08 17:29:52,15000.0,25000.0,12.0
售后客服专员,武汉,中国人寿保险股份有限公司武汉市分公司第三营销服务部,大专,经验不限,,12000-24000,基本条件：1. 年龄：20－50岁2. 学历：大专以上学历，市场营销工商管理金融等相关专业者优先3.学习意愿抢， 表达能力强，具有较强的沟通能力及交际能力，具备亲和力4. 有积极的进取心，自信心，责任心和自律性，并渴望通过努力成就事业5. 有团队协作能力，有过创业经历，从事过金融或有销售经验者优先。岗位职责：1. 做好售后服务跟踪，协助客户办理资料变更，提醒客户红利领取，生存金领取，养老金领取，完...,保险,http://jobs.zhaopin.com/CCL1484030230J40646703914.htm,10000人以上,2026-01-06 11:56:37,12000.0,24000.0,12.0
客服工程师（武汉）(J12665),武汉,北方华创,本科,3-5年,"半导体设备安装调试,蚀刻设备",15000-25000,岗位职责：1.产线设备维护，保障刻蚀（ETCH）、物理气相沉积（PVD）、化学气相沉积（CVD）、扩散（DIFF）、清洗（WET）、外延（EPI）等所属设备在产线上的稳定、高效运行，最小化设备宕机时间；2.及时响应机制：随时响应并高效解决客户在生产中遇到的设备紧急问题，高效完成设备故障诊断、排查与修复，及时解决宕机问题，保障客户生产连续性；3.系统化撰写并维护设备日常维护日志、周报及月报，将典型故...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135196350J40773991012.htm,1000-9999人,2025-10-11 18:02:17,15000.0,25000.0,12.0
用户关爱经理-奕境,武汉,东风汽车,本科,3-5年,,15000-25000,岗位职责:1、建立高效的客诉收集、分发、处理、跟踪和闭环机制，确保客户诉求有效倾听和及时响应；2、建立重大客诉和舆情危机的预警及应急处理机制；3、主导重大客诉与危机事件的处理，针对客诉升级制定方案，并组织分级决策推动危机解除；4、协同品牌公关防止舆情扩散，最大限度降低对品牌声誉和业务运营的负面影响。 任职要求:1、本科及以上学历，8 年以上汽车行业客户关系或危机管理经验； 2、具备丰富的客诉处理经...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831516705.htm,10000人以上,2025-12-08 17:28:23,15000.0,25000.0,12.0
9:30上班 双休！通提60%,武汉,武汉聚力众赢信息咨询有限公司,学历不限,经验不限,,12000-24000,"1、收入有保障:薪资组成:底薪+阶梯制提成(2000-15000),新员工均薪5.8K,入职3个月以上员工稳定均薪8K以上，优秀者18000+，真实可验证!!2、资源有保障:公司稳定提供意向资源，电话外呼即可，无需外出拜访，客户对产品已有接触，减少盲打频次，成功率高!!!3、休息有保障:工作8小时，10:00-19:00，周末双休且法定节假日正常休无强制加班;4、业绩有保障:主管上级和同事大多是行...",投资/融资,http://jobs.zhaopin.com/CCL1495999220J40882472315.htm,100-299人,2025-08-26 14:26:23,12000.0,24000.0,12.0
会怼人优先 年薪20万专治甲方奇葩需求合规,武汉,武汉楚信一部企业管理有限公司,学历不限,经验不限,"网络客服,电话客服,全白班",15000-22000,不是中介！！公司直招！！薪资待遇：试用期7000+，转正9000-13000（上不封顶）工作内容：工作环境5A级写字楼薪资稳定长期发展，接受无经验职位要求：1、18到35，男女不限；2、会基本电脑操作电脑会打字；（可以慢但必须会）福利待遇：五险，带薪年假＋年底双薪+法定节假日休息，公司聚会生日礼物团队旅游等。（工作轻松，不用外出）,银行,http://jobs.zhaopin.com/CCL1474593750J40814846201.htm,100-299人,2025-12-17 09:44:58,15000.0,22000.0,13.0
区域关爱经理-奕境,武汉,东风汽车,本科,3-5年,,15000-25000,岗位职责:1、协同建立高效的客诉收集、分发、处理、跟踪和闭环机制，确保客户诉求有效倾听和及时响应；2、负责区域内重大客诉和舆情危机的预警及应急处理；3、主导区域内的重大客诉与危机事件的处理，针对客诉升级制定方案，拉通内部资源与向上汇报决策，推动危机解除；4、协同品牌公关防止舆情扩散，最大限度降低对品牌声誉和业务运营的负面影响。 任职要求:1、本科及以上学历，8 年以上汽车行业客户关系或危机管理经验...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831515805.htm,10000人以上,2025-12-08 17:27:24,15000.0,25000.0,12.0
双休！双休！9:30上班！邀约岗！,武汉,武汉聚力众赢信息咨询有限公司,学历不限,经验不限,售前客服,12000-24000,年龄 22-35之间![薪资待遇]无责底薪 5000+提成+社保综合到手8000+[公司福利]1，员工入职享受20天带薪年假[岗位职责]1.负责当天提供的时实提供的咨询订单，电话审核客户的信息2.电话通知客户来公司办理，办公室坐岗不用外出，到点下班不加班!!![晋升通道]1，审核员-小组组长-部门主管-部门经理2，业绩突出及管理能力突出可以连晋两级!3，每年2次固定晋升，优秀者可提前晋升公司氛围好...,投资/融资,http://jobs.zhaopin.com/CCL1495999220J40862265415.htm,100-299人,2025-08-18 00:14:22,12000.0,24000.0,12.0
双休电话客服/无责五千/有社保,武汉,武汉万展咨询服务有限公司,大专,经验不限,个人客户,11000-22000,所述信息及待遇真实可靠！ 岗位职责: 1、公司主要和武汉各大银行合作，专业做银行贷款业务; 2、公司提供精准客户资源，邀约意向客户上门即可、无需外出; 3、会有专门的谈单经理去谈客户，成交我们直接拿提成; 4、一对一专人培训，有无经验均可快速上手;谈单师傅谈，佣金不用分。岗位要求: 1.年龄23~36岁 2.大专及以上学历，有销售经验、沟通表达良好，学历可放宽 3.优秀的表达沟通能力，良好的团队合...,互联网金融/小额贷款,http://jobs.zhaopin.com/CCL1491000570J40785437408.htm,20-99人,2025-11-14 00:00:02,11000.0,22000.0,12.0
急招~M1内催客服【8000】五险一金周末休,武汉,金慧科技,学历不限,经验不限,"电话催收,M1催收",11000-22000,上市公司，公司内部直招，新职场，新项目，晋升空间大不需要自己办卡，不需要自己办卡，公司配手机和电话卡!工作内容:1，负责处理银行不良资产，客户都是抖音月付来的(M1内催)，都是当月忘记或者有事耽误未还款，基本是打一个还一个，工作容易，还款轻松。2，电话，信息提醒督促，使用公司官方热线，不涉及个人电话3、上班时间:9:00-18:30，中午午休1小时，月休六天，法定节假日休息。薪酬福利:无责综合底薪...,互联网,http://jobs.zhaopin.com/CC612833320J40804085301.htm,10000人以上,2025-11-05 14:58:04,11000.0,22000.0,12.0
"会打麻将优先,到点溜",武汉,武汉聚力众赢信息咨询有限公司,学历不限,经验不限,全白班,12000-23000,"内容：不是中介!!公司直招!!试用期薪资不打折扣,到手10000+上不封顶办公环境AAAAA级别,舒舒服服工作才会有好的心情呀~~~工作内容:打电话联系客户，处理客户资料[工作时间]:9.00-6.00 法定节假日正常休[薪资待遇]:1.底薪4500+10%-60%高提成+奖金1w-3w+红包2.提供五险，丰富下午茶+奖励方案+节日福利+商日福利+旅游3.员工活动聚餐、k歌、cs、多姿多彩的文娱生...",投资/融资,http://jobs.zhaopin.com/CCL1495999220J40812737315.htm,100-299人,2025-06-17 15:46:46,12000.0,23000.0,12.0
(居家兼职/全职) 打字聊天嘉宾/客服,武汉,大荔县紫陌文化科技有限公司,学历不限,经验不限,"远程办公,不露脸,娱乐才艺,情感聊天",11000-22000,"[岗位优势]短期、长期兼职，可居家，无需坐班，碎片时间亦可1、工作时间自由，固定小时薪酬+礼物提成+随机红包奖励，工资自提 日常一周赚800-1000，每个月赚4K-15K, 根据自己的时间投入上不封顶2、在家待业、学生、白领等感兴趣想赚钱的都可以沟通3、无需经验，公司提供培训，包教包会，无操作难度[工作内容] :在聊天室闭麦跟公司推荐的用户互动，活跃气氛，无需露脸，不用总开麦[工作时间] :每天...",互联网,http://jobs.zhaopin.com/CC870028920J40821484712.htm,20-99人,2025-08-27 19:03:21,11000.0,22000.0,12.0
武汉-江夏区-电话客服，无销售-月10000+,武汉,南昌传发金融信息服务有限公司,高中,经验不限,"电话客服,电催专员",11000-22000,面试通过可快速安排入职！无免费试岗期每月5号发薪资，签订甲方直属合同我们薪资待遇：1、无责底薪3300-5300+绩效提成（6--12%），2-3W年终奖，月综合薪资9K-14k2、第一月新人：首月8K左右第二月新人：10K左右第三月稳定后：10K-22K3、面通过后，立即安排参训4、公司提供新人带薪培训3天，入职就交五险一金5、带薪培训，无免费试岗期，入职就是正式员工工作内容：1、 针对刚刚逾期...,互联网,http://jobs.zhaopin.com/CC607973930J40696947305.htm,1000-9999人,2025-08-01 15:10:48,11000.0,22000.0,13.0
嘿嘿，挣不到1万公司给你，底薪4500售前客服,武汉,武汉聚力众赢信息咨询有限公司,学历不限,经验不限,,14000-22000,岗位职责：1.电话邀约客户，通过电话和微信的方式了解客户需求，邀约到公司即可。2.无需自己谈客户有专门的谈单经理。3.公司提供优质资源，电脑外呼+工作手机。4.主要做贷款业务，个人，企业都做。和银行合作，正规平台，直客，不是ab贷， 可放心投递。薪资待遇保底薪资8000，月度300-1000邀约奖+提成 50%(通提)+社保，综合薪资3w+ 各种节假日福利，下午茶，生日福利丰富多彩公司冰箱，饮水机...,投资/融资,http://jobs.zhaopin.com/CCL1495999220J40889234515.htm,100-299人,2025-11-18 10:15:23,14000.0,22000.0,12.0
续费客服/出单容易/上市公司,武汉,北京千里马时代信息技术有限公司,高中,1-3年,电话客服,12000-22000,负责已经签约过的客户二次销售，续签非常容易，因为前期已经签约过了所以上手很简单。没有经验也能轻松成单完全是客服性质拿销售薪资任职资格：一年以上电话销售经验，没有经验优秀者可放宽！,企业服务,http://jobs.zhaopin.com/CCL1210124840J40744037512.htm,1000-9999人,2025-04-16 12:32:07,12000.0,22000.0,12.0
网络销售客服+高提成 资源稳定,武汉,武汉雪颜晶电子商务有限公司,学历不限,经验不限,"个人客户,企业客户,医疗机构",13000-21000,正规平台！！ 资源精准，优质，稳定，上手快！ 复购部门头部员工稳定6-8W+，办公室办公，不用外出，环境氛围融洽轻松！ 【工作内容】 1、公司提供优质的客户资源，有自己的广告渠道，精准定位的客户群体； 2、客户都是在一线部门己购买过产品的优质老客户，复购人员做客户的二次跟进开发； 3、通过微信建立良好的客户关系，维护好客户关系、定 期回访； 【任职资格】 1、经验，学历不限，有电.网销经验者优先；...,电子商务,http://jobs.zhaopin.com/CCL1488328320J40782004208.htm,20-99人,2025-09-19 16:12:15,13000.0,21000.0,12.0
渠道主管/双休,武汉,厦门佰名养老服务有限公司,大专,经验不限,门店销售,10000-20000,岗位职责：针对公司提供到期续费客户进行回访；维护好新老客户，进行新产品的介绍；为客户办理续费等相关工作。任职要求：年龄25-45周岁，大专及以上学历；熟练使用Office办公软件；有良好的生活和工作习惯，团队协作精神；学习能力强，善于接受新鲜事物；福利待遇：享受国家法定假日、带薪休假等假期；不定时下午茶、聚餐，相对应的节假日也会有相应活动；提供员工广阔的职业发展前景，系统的入职培训和岗位培训。,养老/孤儿/看护,http://jobs.zhaopin.com/CCL1503431180J40815603607.htm,20人以下,2026-01-11 01:17:51,10000.0,20000.0,12.0
债务还款提醒+小白保底5K+有经验保底1.5W,武汉,武汉万诺信用管理有限责任公司,学历不限,1-3年,"外呼客服,催收客服,电话客服,全白班,早9晚7,不加班,M3,带薪培训,交社保",12000-20000,M4-M12+（逾期12个月以上），各种条线、可自己选择【薪资福利】：这边入职交五险新人业绩回款3万保底10000回款4万，保底12000回款6万，保底15000长账龄：提成（7%一16%）两万起提、每一万一个门槛;短账龄：分批次提点+排名激励（300-800）＋每月特设激励（300-800）地铁直达通勤方便：地铁4号线中南路世纪广场B座7楼701因公司发展战略，大量招聘电话客服岗(非金融贷款、外...,银行,http://jobs.zhaopin.com/CCL1228018830J40862463102.htm,300-499人,2026-01-10 16:42:19,12000.0,20000.0,12.0
10k月薪的客服专员，双休超轻松,武汉,云捷信息技术,学历不限,经验不限,"VIP客服,电话客服,客服专员,全白班,五险一金,提供吃住",10000-20000,工作内容线上解答用户咨询，协助办理业务，流程简单易上手，无需外出跑业务，坐班即可轻松完成工作。√ 作息时间：白班+双休+法定节假日休，拒绝熬夜班；√ 提供吃住：宿舍 + 工作餐，拎包入职轻松简单；√ 新人友好：老员工 1 对 1 带教，培训期带薪，入职即配办公设备。√ 薪资待遇：月薪 10000 元，缴纳五险一金，薪资结构透明无套路；点击沟通，马上安排面试～,互联网,http://jobs.zhaopin.com/CCL1510682160J40818341610.htm,500-999人,2026-01-07 17:19:51,10000.0,20000.0,12.0
渠道销售/双休,武汉,厦门佰名养老服务有限公司,大专,经验不限,门店销售,10000-20000,岗位职责：针对公司提供到期续费客户进行回访；维护好新老客户，进行新产品的介绍；为客户办理续费等相关工作。任职要求：年龄25-45周岁，大专及以上学历；熟练使用Office办公软件；有良好的生活和工作习惯，团队协作精神；学习能力强，善于接受新鲜事物；福利待遇：享受国家法定假日、带薪休假等假期；不定时下午茶、聚餐，相对应的节假日也会有相应活动；提供员工广阔的职业发展前景，系统的入职培训和岗位培训。,养老/孤儿/看护,http://jobs.zhaopin.com/CCL1503431180J40815724207.htm,20人以下,2026-01-08 01:19:47,10000.0,20000.0,12.0
金融调解客服+高提成7-16%+高保底接受小白,武汉,武汉万诺信用管理有限责任公司,学历不限,1-3年,"电话催收,网络催收,司法催收,M4催收,M12+,地铁口,交社保,无责保底5000",10000-20000,职场扩展，持续扩招！扩招！扩招！【工作内容】：1、公司提供详细的客户资料，通过电话、短信等途径告知客户已逾期，提醒客户及时还款；2、办公室坐班，全职工作；3、不含销售的客服工作，线上客服 正常工作制。4、氛围轻松，社恐的小伙伴也适合！【岗位要求】：1、思维敏捷、具有良好的沟通能力及沟通技巧2、年龄20-43岁(能力突出者，年龄可放宽)，接受办电话卡优先考虑；3、有客服、销售，催收经验均可；4、良好...,银行,http://jobs.zhaopin.com/CCL1228018830J40862468702.htm,300-499人,2026-01-10 16:42:15,10000.0,20000.0,12.0
Training Manager 培训经理 呼叫中心客服团队,武汉,提达客思信息咨询(上海)有限公司,本科,3-5年,"新员工培训,管理层培训,拓展培训",18000-20000,岗位职责：1. 负责呼叫中心培训体系0-1搭建，包括制定培训计划、课程设计、培训实施、效果评估等环节； 2. 搭建培训师队伍，制定培训师队伍管理机制，包括培训师的招募、培训、考核、激励等工作，确保培训师队伍的专业素质和培训质量。3. 根据公司战略发展和业务需求，有效优化公司培训发展体系，为运营部门提供培训考核，并提出改进建议，帮助运营部门保持优质的培训能力。4. 负责跨部门协作与交流，包括外部合作...,咨询服务,http://jobs.zhaopin.com/CCL1241172780J40976363804.htm,10000人以上,2025-12-25 14:53:57,18000.0,20000.0,12.0
ETCH/CVD/PVD/EPI/FUR设备客服工程师（央企半导体）,武汉,北京宏韬管理咨询有限公司,本科,1-3年,"半导体设备校验,半导体设备安装调试,半导体设备维护保养",10000-20000,工作职责1.半导体产线刻蚀ETCH、物理气相沉积PVD、化学气相沉积CVD、立式炉DIFF、清洗机WET等设备的接货、安装、调试和验收工作；2.已随时响应客户需求，解决客户设备使用问题，进行设备的日常维护和技术支持，客户设备使用培训；3.客户需求信息搜集和反馈，建立与客户的良好合作关系，推动备件销售和设备的二次销售；4.撰写设备日常维护日志、周志和月报告；5.完成部门安排的其它工作。任职资格1.机...,咨询服务,http://jobs.zhaopin.com/CC325506180J40708652602.htm,1000-9999人,2025-11-19 21:09:19,10000.0,20000.0,15.0
客服调解员+社保+高额提成16%+保底15000,武汉,武汉万诺信用管理有限责任公司,学历不限,1-3年,"售后客服,电话客服,网络客服,全白班",10000-20000,带薪培训——上岗一带一 ，不收手机，氛围轻松【职位详情】：1、不含销售的客服工作，提供精准客户；2、办公室坐班，全职工作；3、单量充足，好回款/无风险/放心干；【工作内容】：1、通过电话、短信等途径告知客户已逾期，引导客户正常还款，没有任何销售性质、2、入职之后，定期组织业务业务培训，打造金融专业人士【任职要求】：1、年龄20-45岁以内，能力突出者，年龄可放宽2、可接受应届毕业生!!3、征信良好...,银行,http://jobs.zhaopin.com/CCL1228018830J40862470602.htm,300-499人,2026-01-09 09:10:04,10000.0,20000.0,12.0
护肤品线上销售客服,武汉,武汉雪颜晶电子商务有限公司,学历不限,经验不限,"个人客户,医疗机构,企业客户",12000-20000,正规平台！！资源精准，优质，稳定，上手快！复购部门头部员工稳定6-8W+，办公室办公，不用外出，环境氛围融洽轻松！【工作内容】 1、公司提供优质的客户资源，有自己的广告渠道，精准定位的客户群体； 2、客户都是在一线部门己购买过产品的优质老客户，复购人员做客户的二次跟进开发； 3、通过微信建立良好的客户关系，维护好客户关系、定 期回访；【任职资格】 1、经验，学历不限，有电.网销经验者优先； 2、擅...,电子商务,http://jobs.zhaopin.com/CCL1488328320J40781922408.htm,20-99人,2025-11-18 00:00:01,12000.0,20000.0,12.0
售后服务经理,武汉,中国太平洋人寿保险股份有限公司武汉中心支公司汉口营销服务部,大专,经验不限,面销,10000-20000,售后服务经理 主要负责老客户售后理赔，保单年检、续费、保全及二次开发，和邀约老客户领取礼品等一些后端服务工作，属于半服务半销售性质。薪资构成:底薪6000-12000+续费提成+二次开发提成。新员工入职综合薪资10000+，三个月以上员工综合薪资16000+。工作时间:1、8:30-16:30(一天6小时工作制，午休两个小时，售后工作没有加班)2、周末双休，节假日正常休息。福利待遇:福利待遇：1、...,保险,http://jobs.zhaopin.com/CCL1481942060J40732675406.htm,100-299人,2025-11-11 16:52:02,10000.0,20000.0,12.0
