职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
控制器硬件工程师,重庆,重庆力华科技有限责任公司,大专,经验不限,"设计,PCB设计",15000-30000,1.负责产品电路板的原理图、PCB设计，硬件调试；2.独立开发设计各种BLDC控制器PCBA，从画图到制样，熟悉电机控制电路以及BLDC控制原理，开关电源和电路处理；3.跟踪PCB制板及SMT过程并解决相关技术问题、原理图、BOM、规格书等相关资料制定，解决生产异常问题。根据公司要求设计制作，，独立完成开发项目积极响应客户需求，处理客户投诉不良问题。任职资格：1本科以上学历，电子设计相关专业；2....,电子商务,http://jobs.zhaopin.com/CC555545820J40802544909.htm,20-99人,2025-11-06 16:10:52,15000.0,30000.0,13.0
嵌入式硬件工程师,重庆,七腾机器人有限公司,本科,3-5年,,15000-30000,岗位职责：1、能承担硬件电路开发任务，能根据需求进行方案评估，器件选型，原理设计，PCB设计，调试和优化；2、负责电路系统的硬件测试、性能测试，验证可靠性；负责产品组装和调试；3、负责产品的PCB的EMC设计及整改工作；4、负责产品相关文档（如硬件规格书、原理图、BOM）的拟制以及相关研发过程产生的技术文档的编制。任职资格：1、电子、自动化、机电一体化等相关专业，本科及以上学历优先；有机器人相关开...,专用设备制造,http://jobs.zhaopin.com/CC387441310J40803563501.htm,500-999人,2025-11-04 10:59:28,15000.0,30000.0,12.0
高级无人设备硬件开发工程师,重庆,重庆软江图灵人工智能科技有限公司,本科,3-5年,"设计,无人机设备",20000-30000,一、主板设计阶段要求1. 需求分析与器件选型 明确无人设备用途（航拍、竞速、测绘等），确定性能边界（功耗、算力、体积、重量）。 选择合适主控芯片（如 STM32、ESP32、NXP i.MX、TI Sitara），兼顾处理能力、接口丰富度与功耗控制。2. 原理图与PCB设计 熟练运用EDA工具：Altium Designer、Cadence Allegro、KiCad 等。 掌握电源管理设计（DC...,人工智能,http://jobs.zhaopin.com/CCL1264708430J40962531204.htm,20-99人,2025-10-29 18:03:19,20000.0,30000.0,12.0
硬件经理/硬件主管,重庆,重庆中科摇橹船信息科技有限公司,本科,5-10年,"设计,PCB设计",18000-28000,岗位职责：全面负责视觉产品/项目硬件电路板块的研发和管理工作；根据中分解的产品开发计划，分解项目开发任务到人，并负责组织硬件工程师按时、保质、保量完成项目开发任务；基于产品规格要求，提炼硬件电路设计需求，负责产品硬件电路方案设计、主控芯片选型；解决产品全生命周期的硬件电路及电磁安全等问题，持续迭代并提升产品的电气性能；负责硬件团队的招聘及建设，建立研发人才梯队，制定并实施硬件工程师的培训...,人工智能,http://jobs.zhaopin.com/CCL1310684380J40799104112.htm,100-299人,2025-12-03 15:53:56,18000.0,28000.0,12.0
嵌入式硬件电气设计工程师,重庆,成都尚澧科技有限公司,本科,经验不限,"电气设计,电路设计",14000-28000,岗位职责1、负责嵌入式硬件设计，熟悉ZYNQ/FPGA/ARM等常用系统及其外设电路设计，熟悉模拟/数字/传感器、功率驱动电路，熟悉片上及板间通信/开入开出接口设计。2、熟悉电路原理绘制流程，能熟练使用电路硬件设计软件，具备PCB绘制以及检查核对能力。3、进行BOM器件校对、硬件焊装、系统样机调试任务。4、与软件、系统开发人员保持良好沟通，能快速理解各方需求，配合完成各项工作。5、按照要求完成相关...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CCL1282262330J40729662706.htm,20-99人,2025-10-29 23:10:07,14000.0,28000.0,13.0
GAN研发测试高级工程师,重庆,华润微电子有限公司,本科,5-10年,"软件测试,硬件测试,Python,Java,PCB",,工作内容：1.器件电性/CP/FT/可靠性测试2.规格书测试3.测试软件编程4.据自动化处理任职资格：1.具有本科学历，专业领域为电子信息相关，且拥有5年以上工作经验。2.精通电子元器件的基本特性和失效机制；熟悉可靠性理论，及电子元器件的可靠性分析和测试方法。3.熟练操作并运用联动/华峰等ATE自动测试设备。4.熟练操作探针台、示波器、源表等测试仪器。5.精通Python、Java等编程语言，并能...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC433725510J40852653713.htm,10000人以上,2025-12-30 09:53:02,,,
低压硬件开发（国央企）,重庆,南方新华,本科,3-5年,"电路原理设计,元器件选型,PCB LAYOUT",20000-26000,岗位职责：1) 负责EPS控制器硬件设计，包含电路原理设计、元器件选型、PCB Layout2) 负责散热方案设计及验证。3) 编写硬件设计规范、FMEA、硬件电路测试用例、试验规范等技术资料4) 负责EPS控制器硬件试制、验证及开发过程中出现问题进行改进5）负责电路测试、散热测试、试验整改及试验跟踪任职要求：1）具有3年以上电子产品设计经验；2）熟悉单片机的软、硬件结构，熟悉嵌入式系统架构； 3...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40816365411.htm,100-299人,2025-12-23 09:53:03,20000.0,26000.0,12.0
硬件工程师,重庆,重庆天如生物科技有限公司,本科,5-10年,"设计,PCB设计,EMC设计",13000-26000,1、负责根据项目任务需求及部门分配的设计开发任务，按照硬件设计开发流程开展硬件设计 需求分析、硬件概要设计、硬件详细设计、硬件调试、功能验证，组织设计评审。2、负责产品验证、发布及生命周期内硬件相关的缺陷整改及优化设计。3、负责硬件设计加工样品的验证评估、确认。4、负责产品硬件部分的样机组装及调试。 5、负责硬件设计文档的开发，并配合项目组开发检验、注册相关的技术文档。6、负责硬件开发过程中外协加...,医疗设备/器械,http://jobs.zhaopin.com/CC501908020J40952554404.htm,20-99人,2025-11-12 16:19:08,13000.0,26000.0,12.0
电机控制器硬件工程师（汽车）,重庆,重庆九洲智造科技有限公司,本科,3-5年,"三电系统,控制器,MCU",15000-25000,岗位职责1.负责汽车电机控制器需求分析，汽车电机控制器项目单板硬件开发；2.负责整机测试环境搭建、测试操作&数据记录（热、效率、黑白盒等等）3.参与搭建车载器件平台，参与编码认证过程中的交叉料替代测试。岗位要求1.三年以上相关工作经验；2.熟悉汽车电机控制器工作原理，具具备EMC测试和问题整改能力。,新能源汽车,http://jobs.zhaopin.com/CCL1481532990J40856020712.htm,500-999人,2026-01-10 01:36:38,15000.0,25000.0,13.0
硬件工程师,重庆,东方鑫源集团有限公司,本科,5-10年,"新能源车,摩托车,辅助驾驶系统设计",20000-25000,岗位职责：1、分析车联网系统需求，制定网联系统硬件平台化方案2、负责控制电器的硬件设计开发、原理图设计、PCB设计3、负责整车硬件电路需求分析4、负责器件选型、供应商硬件方案评审5、配合搭建车联网测试台架、单板功能电路调试测试及验证6、完成上级领导交办的其他临时工作任职要求：1、统招本科及以上学历，电子信息、软件开发等相关专业优先；2、5年以上电子产品开发设计经验，有车联网开发经验优先；精通基础电...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40811993111.htm,10000人以上,2026-01-10 01:33:49,20000.0,25000.0,13.0
硬件电路设计工程师,重庆,重庆沃科诚达汽车电子有限公司,本科,5-10年,"设计,电路设计,PCB设计,EMC设计,模拟电路,数字电路",15000-25000,岗位职责： 1、承担硬件方案与计划的制定，完成原理图设计、PCB设计，电器部件图纸转化工作，以及编写相关技术文档；2、参与产品试制、测试并输出文档记录；3、负责编制产品作业指导书等过程文件；4、参与产品改进、提升工作；5、完成领导安排的临时任务。岗位要求：1、本科及以上学历，电气工程、自动化、电子电路专业，有较成熟的硬件设计经验；2、熟悉电路图纸绘制，能熟练掌握主流绘图软件，包括原理图，PCB板图...,汽车零部件,http://jobs.zhaopin.com/CC333754180J40380860310.htm,20-99人,2026-01-08 01:25:26,15000.0,25000.0,12.0
硬件开发工程师（车载充电机）,重庆,重庆九洲智造科技有限公司,本科,3-5年,电源,15000-25000,岗位职责1.负责车载电源产品的单板硬件电路原理图设计、测试、优化；2.负责元器件和关键零组件的选型与评估；3.负责产品电气试验及EMC试验和整改；4.制定测试方案，完成已经功能测试。 岗位职责1.三年以上相关工作经验，2.熟悉 OBC工作原理，具备扎实的硬件设计能力。3.根据模块/组件需求规格，独立按照方案要求完成电路参数计算书、原理图绘制、电路细化仿真，联合layout工程师完成PCB绘制。4....,新能源汽车,http://jobs.zhaopin.com/CCL1481532990J40856018812.htm,500-999人,2026-01-10 01:36:38,15000.0,25000.0,13.0
电源硬件设计师,重庆,北京星空建腾电子科技有限公司,本科,3-5年,"设计,硬件测试,技术支持,PCB设计,DSP研发,单片机开发",15000-25000,1、电子信息/电气自动化相关专业，负责项目的研发方案、按时间节点完成项目的研发；2、编写产品从实施方案到定型各阶段的项目相关技术文档等；3、较强动手能力，完成电源类产品从设计、调试、测试、批产支持等各阶段工作；4、负责产品研制过程中的质量排故、失效分析；5、产品售前、售后技术支持等工作；任职要求:1、本科以上学历，电力电子、自动控制、电气工程、通信工程、计算机等相关专业优先。2、有相关项目研发经历...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC521238220J40609731806.htm,20-99人,2026-01-04 11:17:02,15000.0,25000.0,12.0
hill测试工程师,重庆,南方新华,本科,5-10年,"硬件测试,软件测试,硬件在环测试,HILL测试,CANoe,周立功,CANAPE,CAPL,制动系统,IBCU",15000-25000,特点：央企、零部件企业、制动系统、底盘、hill测试、IBCU、EPB工作内容：1、负责IBCU/EPB项目HIL测试;2、负责IBCU/EPB项目测试用例搭建，测试用例库维护3、负责IBCU/EPB项目HIL项目台架集成、测试工程搭建、自动化测试脚本搭建、测试报告出具；任职要求：1.本科及以上学历，5年及以上底盘领域HIL测试工作经验、有NI系统及ECU_Test软件使用经验优先2、掌握CANa...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40814515011.htm,100-299人,2025-12-15 11:42:50,15000.0,25000.0,13.0
电机控制器硬件工程师,重庆,重庆润通科技有限公司,本科,5-10年,,15000-25000,本岗位主要负责高速电动摩托车的开发。主要职责：1、参与并主导电机控制器的系统架构设计和技术方案评审。2、将整车和系统需求（如功率、扭矩、效率、EMC、功能安全等）转化为具体的硬件设计规格书。3、功率电路设计： 主导大电流、高电压（如72V/96V及以上）的功率回路设计，包括IGBT/MOSFET选型、栅极驱动电路、母线电容、采样电阻、预充/泄放电路等。4、控制电路设计： 负责基于ARM/Corte...,通用设备制造,http://jobs.zhaopin.com/CC434354980J40877525602.htm,1000-9999人,2025-12-09 13:13:45,15000.0,25000.0,14.0
电源硬件工程师,重庆,重庆瑜欣平瑞电子股份有限公司,本科,3-5年,研发,15000-25000,【岗位职责】1. 大功率电源产品方案设计、硬件设计开发，1.5KW以上大功率；2. 绘制电气原理图和PCB图； 3. 器件选型、电磁设计、编制设计产品元器件需求清单；4. 样机制作、调试、测试并记录数据；5. 设计产品的技术标准、检验标准及其它转产工作。 【岗位要求】 1，电子类相关专业毕业，4年以上电源开发经验，开关电源、数字电源； 2，精通正激、反激、半桥、全桥、推挽、LLC等拓扑的工作原理设...,通用设备制造,http://jobs.zhaopin.com/CC145218010J40475240602.htm,500-999人,2025-09-16 00:00:42,15000.0,25000.0,13.0
AI测试工程师,重庆,重庆通用人工智能研究院,本科,1-3年,软件测试,12000-24000,行业智能体中心：1、参与智能体评测平台的功能开发与测试，保障平台部署与使用；2、协助构建测试数据集，参与模型的训练与优化；3、负责AI产品功能测试、性能测试，设计专项测试用例；4、参与自动化评测流水线开发，提升评测效率；5、整理评测报告，推动问题闭环与评测流程优化。要求：1、本科及以上学历，计算机相关专业；2、2年以上测试/算法研发经验，有AI产品测试或数据生成经验者优先；3、熟悉Python，了...,学术/科研,http://jobs.zhaopin.com/CCL1514232650J40908925308.htm,20-99人,2025-12-29 10:57:09,12000.0,24000.0,12.0
硬件工程师,重庆,重庆冷元科技有限公司,本科,3-5年,"设计,硬件测试,智能穿戴",12000-24000,核心职责： 1. 负责智能手环/手表等产品的硬件系统方案设计、关键元器件（主控、传感器、电池等）选型和评估。 2. 独立完成原理图设计、PCB Layout检查和评审，确保信号完整性、电源完整性和电磁兼容性。 3. 主导硬件原型板的调试、测试和故障分析，解决开发过程中遇到的各种技术难题。 4. 负责传感器（如心率和血氧）的驱动、调试和性能优化，确保数据采集的准确性与稳定性。 5. 与结构工程师紧密...,人工智能,http://jobs.zhaopin.com/CCL1511931740J40807774011.htm,20-99人,2025-12-11 14:57:37,12000.0,24000.0,12.0
硬件工程师项目负责人（待遇好）,重庆,重庆中电天时精密装备技术有限公司,本科,5-10年,"硬件项目管理,硬件研发",15000-24000,岗位内容：1. 制定硬件项目计划，安排资源，监督项目进展。2. 对项目中出现的各种问题及时跟进处理，保证项目顺利并按时交付。3. 协调技术团队、采购团队、供应商等外部合作伙伴，确保项目质量。任职要求：1. 本科及以上学历，在计算机、电子工程或相关专业有扎实的基础。211和9852. 具备5年以上硬件项目管理经验，精通项目管理工具和流程。3. 具备领导能力和团队管理经验，善于沟通和协调，敢于面对压力...,仪器仪表制造,http://jobs.zhaopin.com/CC397374830J40795504314.htm,20-99人,2025-11-19 15:33:32,15000.0,24000.0,12.0
硬件设计工程师,重庆,重庆长江电工工业集团有限公司,本科,3-5年,"设计,PCB设计",12000-24000,一、工作职责1、负责智能无人系统智控系统硬件架构论证、设计。2、负责智能无人系统智控系统硬件原理图设计、验证、调试。3、根据产品设计要求，进行硬件设计选型，设计及实现。4、协助软件开发共测试完成软件测试及相关硬件验证工作。二、技能要求1、熟悉数字电路、模拟电路、信号测量以及硬件调试。2、熟练使用硬件开发工具完成SOC、MCU等核心板、扩展板的原理图设计及PCB layout。3、熟练使用电烙铁等工...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC203234910J40795811402.htm,1000-9999人,2025-08-19 15:06:18,12000.0,24000.0,12.0
电源硬件开发工程师-CQ,重庆,联合汽车电子有限公司（UAES）,硕士,3-5年,,12000-24000,岗位职责:1、支持客户需求分析，负责硬件需求分析和子模块需求分解；2、硬件系统架构设计，主功率拓扑选择，设计，分析和优化；3、硬件模块电路WCA计算，设计分析和仿真评估；4、电路原理图集成，与CAD工程师一起进行layout设计，电子物料受控与维护；5、项目硬件域批产受控（FMEA、特殊特性定义，供应商评审），支持物料管理以及样品生产等活动。6、产线生产以及客户应用问题定位、原因分析和措施实施。 ...,金属制品业,http://jobs.zhaopin.com/CC000260640J40925875704.htm,1000-9999人,2025-06-26 14:34:41,12000.0,24000.0,17.0
硬件工程师（重庆）,重庆,上海简仪科技有限公司,硕士,无经验,技术支持,16000-24000,工作职责负责产品硬件方案设计，硬件设计开发，产品维护；编写设计文档，BOM制作及生产工艺文件编写，输出规范化的产品技术文档；负责产品硬件质量问题定位、查明根源制定解决措施及计划； 岗位要求电子信息或通讯相关专业，硕士及以上学历；有从立项到生产导入的全程经历者优先；具备扎实的数字，模拟电子及电路分析专业基础知识及技能；能熟练使用Cadence软件进行原理图和PCB设计，熟悉模拟电路和高速数字信号设计...,仪器仪表制造,http://jobs.zhaopin.com/CC403205130J40516002305.htm,20-99人,2025-04-16 12:26:45,16000.0,24000.0,12.0
电控硬件工程师,重庆,重庆雷玛科技有限公司,本科,5-10年,,14000-23000,岗位职责1、负责公司研发产品及项目的硬件设计，参与产品需求评估及硬件方案设计，对产品开发的成本质量负责;2、负责设计相关的技术储备，积极推动技术创新；负责与软件开发人员配合完成产品的功能验证与设计优化；3、能独立完成项目的硬件开发设计工作，并完成相关开发测试验证工作。任职要求1、本科及以上学历，从事5年以上电源开发工作，熟悉DC-AC\\\\AD-DC相关电路拓扑，有3KW以上逆变器或者交直流电源...,专业技术服务,http://jobs.zhaopin.com/CCL1486991830J40897360715.htm,20-99人,2025-10-22 14:36:23,14000.0,23000.0,12.0
硬件/汽车车灯/外企年假15天,重庆,新拓尼克科技研发中心 / Syntronic Beijing R&D Center,本科,3-5年,"汽车车灯,硬件开发",11000-22000,工作内容：以项目开发计划为指导，遵从项目主管工程师的安排，按时完成相关工作内容；包括但不限 于： 0. 接受相关工作技能的培训，深入学习并进行实践。 1. 按照设计图纸和物料表制作并调试工程样件。 2. 按照硬件测试计划，执行电路模块测试/热测试，并编写测试报告。 3. 协助软件开发人员，进行软硬件联合调试工作。 4. 在主机厂试装阶段出现质量缺陷或产品失效后，应 OEM 要求到指定现场进行数据采...,运营商/增值服务,http://jobs.zhaopin.com/CC134310320J40743242306.htm,500-999人,2025-12-23 14:46:02,11000.0,22000.0,12.0
硬件工程师,重庆,重庆御芯微信息技术有限公司,本科,3-5年,"设计,硬件测试,功率电子",12000-22000,"岗位职责：1.根据项目需求，设计产品研发方案，设计符合项目需求和质量标准的硬件产品；2.负责完成产品硬件设计和调测，包括原理图设计和PCB layout，单板和整机的调测; 3.负责完成元器件的选型、认证和成本控制，对不良产品做失效分析；4.参与制定硬件测试方案,完成硬件调试、产品自测，输出测试报告；5.配合软件、结构工程师完成系统联调和问题分析。6.参与新产品硬件相关预研工作和技术积累；7.输出...",物联网,http://jobs.zhaopin.com/CC864531450J40851979903.htm,100-299人,2025-11-19 10:55:08,12000.0,22000.0,12.0
嵌入式工程师,重庆,重庆朗威仪器仪表有限公司,硕士,5-10年,单片机,11000-22000,岗位职责：1.负责现有产品维护和升级。2.独立或配合技术部其他同事完成新产品研发，包括软件和硬件的设计开发。3.把控和探索行业技术前沿，对行业技术方向精准把脉，精准开发，运用整合技术资源的能力设计行业领先的产品。4.负责技术归档，以及对销售同事的一些技术培训工作或部分售后技术支持。5.完成领导安排的其他工作。任职要求：1、电子、通信、自动化、物联网等相关专业，研究生及以上学历（优秀者可放宽学历要求...,仪器仪表制造,http://jobs.zhaopin.com/CC230594380J40819569002.htm,20-99人,2025-11-04 00:05:01,11000.0,22000.0,12.0
高级硬件工程师（医疗行业）,重庆,重庆山外山血液净化技术股份有限公司,本科,5-10年,,15000-22000,岗位职责：1、参与医疗设备系统与模块（电机、电源、传感器、信号处理等）的项目需求分析、风险分析、编制设计方案，原理图和PCB绘制； 2、负责组织模块硬件的试验和测试；3、负责分析产品和硬件有关的质量问题。任职要求：1、本科及以上学历，自动化、通信、生物医学工程等相关专业；2、8年以上电子产品设计开发经验，具有扎实的模拟电路和数字电路的理论功底和应用经验，动手能力强，分析能力强、文档编写能力强；3、...,医疗设备/器械,http://jobs.zhaopin.com/CC343078780J40689715206.htm,1000-9999人,2025-07-02 17:08:35,15000.0,22000.0,13.0
测试工程师,重庆,重庆中电自能科技有限公司,本科,5-10年,"软件测试,性能测试",10000-20000,任职要求1. 本科及以上学历，计算机、软件工程相关专业，5年以上软件测试经验。2. 熟练掌握软件测试理论、方法和流程，具备较强的测试用例设计与缺陷分析能力。3. 熟悉至少一种自动化测试框架（如Selenium、Pytest）和性能测试工具（如JMeter），有实际应用经验者优先。4. 了解数据库基本操作（SQL），熟悉Linux命令，具备基础的日志分析与问题定位能力。5. 工作细致负责，逻辑清晰，...,IT服务,http://jobs.zhaopin.com/CC383364020J40978466804.htm,20-99人,2026-01-09 17:10:08,10000.0,20000.0,16.0
硬件工程师,重庆,重庆奇派电子有限公司,本科,3-5年,"PCB设计,电路设计",16000-20000,岗位职责1. 电子产品方案设计、硬件电路设计、原理图绘制、元件选型、样机调测、配合客户设备（系统）联调等；2. 负责与客户开展技术需求对接沟通；3. 负责组织技术文件的编写、归档。4. 负责公司交付产品的售后技术支持；职位要求1. 本科及以上学历，电子信息、计算机、自动化、通信类等相关专业毕业；2. 有扎实的电路分析、模电数电基础；3. 熟悉AD等电路图软件；4. 具备较强的自学能力、创新能力、沟...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC323963210J40436634011.htm,10000人以上,2026-01-08 09:03:00,16000.0,20000.0,12.0
高级硬件工程师,重庆,梅安森,大专,5-10年,,15000-20000,工作内容： 1、负责公司矿用监测监控、数据传输、调度通信、广播等产品维护和新产品硬件设计； 2、负责配合售后解决老产品技术问题； 3、负责配合售前进行现场调研和简单技术方案的编写。 岗位要求： 1、具有3年以上工业电子产品研发工作经验，至少主导或作为骨干人员参与过1个产品研发，了解基本传感器检测原理（流量监测、压力监测、温度监测、气体浓度值监测等）； 2、熟悉硬件产品研发流程，具有良好的研发习惯、...,物联网,http://jobs.zhaopin.com/CC151965510J40460585113.htm,500-999人,2026-01-04 10:00:17,15000.0,20000.0,12.0
硬件设计工程师,重庆,重庆天如生物科技有限公司,本科,5-10年,,10000-20000,岗位职责：1、负责根据项目任务需求及部门分配的设计开发任务，按照硬件设计开发流程开展硬件设计 需求分析、硬件概要设计、硬件详细设计、硬件调试、功能验证，组织设计评审。2、负责产品验证、发布及生命周期内硬件相关的缺陷整改及优化设计。3、负责硬件设计加工样品的验证评估、确认。4、负责产品硬件部分的样机组装及调试。 5、负责硬件设计文档的开发，并配合项目组开发检验、注册相关的技术文档。6、负责硬件开发过...,医疗设备/器械,http://jobs.zhaopin.com/CC501908020J40869985404.htm,20-99人,2025-12-28 00:48:02,10000.0,20000.0,12.0
