职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
工业数据工程师,深圳,大族数控,本科,5-10年,"搜索/推荐算法,PyTorch,TensorFlow,Python,C++,AI,机器学习",25000-40000,机器学习、深度学习、进行数据挖掘和建模，工业数据清洗分析经验等岗位职责：1、负责多源实验数据的采集、清洗与整合，构建高质量的数据集，为后续分析提供坚实基础2、运用统计学、机器学习、深度学习等方法，对数据进行深入分析，挖掘潜在价值，并构建预测模型以支持业务决策3、设计实验数据校验规则，通过 ETL 工具或数据治理平台自动化执行4、编写数据清洗、转换脚本，优化实验数据处理流程，减少人工干预，提升数据处...,电气机械/电力设备,http://jobs.zhaopin.com/CC334402310J40857743202.htm,1000-9999人,2025-11-24 11:45:45,25000.0,40000.0,12.0
大数据开发工程师-补贴2w-海外出差-短期,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"Spark,数据库开发,数据中台开发,MaxCompute,PYSAPRK,SparkSQL,SCALA SPARK",20000-40000,关键字：华为云大数据， 大数据迁移、pysaprk、python、scala spark主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、5年大数据开发经验，熟悉大数据相关技术栈。...,互联网,http://jobs.zhaopin.com/CC000544460J40786765516.htm,10000人以上,2026-01-10 21:23:44,20000.0,40000.0,12.0
数据分析师,深圳,刷薪记录,大专,1-3年,,20000-40000,岗位内容：1. 分析和挖掘大量的数据源，为业务发展和决策提供支持。2. 负责开发、维护和优化各类数据仓库和数据报表，保证数据质量和准确性。3. 与业务团队紧密合作，深入了解业务需求，提供全面的数据分析解决方案。4. 执行并监督指标和KPI体系，跟踪业务进展和成效。任职要求：1. 具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验。2. 精通SQL语言和常用的数据分析...,咨询服务,http://jobs.zhaopin.com/CC623260320J40836097312.htm,300-499人,2025-09-30 14:40:57,20000.0,40000.0,12.0
数据架构资深经理,深圳,中电数据产业集团有限公司,硕士,10年以上,"数学/统计相关专业,计算机相关专业",25000-40000,岗位职责1、负责结合中心化运营平台要求，协同数据源和应用场景拓展人员对接重点行业伙伴及客户，开展重点行业数据元件标准库的体系设计与建设；2、负责建立重点行业数据元件清单，完成数据元件入库工作；3、指导赋能下属控股公司重点行业数据元件标准库建设；4、协同财务资产部建立数据元件类资产台账，开展基于“资源、元件、产品”三类数据资产的台账管理制度设计，参与财政部等部委的有关政策研究与制定，输出基于中国电子...,云计算/大数据,http://jobs.zhaopin.com/CCL1485595580J40763769211.htm,20-99人,2025-07-29 08:46:14,25000.0,40000.0,15.0
数据开发[大厂项目/外派印尼/高薪补贴],深圳,软通动力信息技术(集团)股份有限公司,大专,3-5年,"Java,Python,Scala,Flink,Spark,PYSPARK,SCALASPARK",20000-40000,关键技能：熟悉Pyspark或者scala spark主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、3年及以上大数据开发经验，熟悉大数据相关技...,互联网,http://jobs.zhaopin.com/CC000544460J40786381916.htm,10000人以上,2026-01-08 21:41:48,20000.0,40000.0,12.0
规划分析岗（数据架构及应用规划方向）(012135),深圳,中信银行信用卡中心,本科,3-5年,,,岗位职责:1、围绕卡中心经营重点，推动专项项目的落地，如渠道市场资源一体化、贷中风控效率提升、资本计量等。制定项目落地的技术方案、实施计划等；2、结合业务应用场景及现有架构，从数据工程、平台工具等方面思考架构优化方向，并提炼具体的实施任务，推动专项工作的落地；3、研究AI大模型等创新技术在卡中心应用上的策略应对，包括架构、平台、数据及应用场景等方面；4、对接业务并将业务专项需求进行分析整合，转化为...,银行,http://jobs.zhaopin.com/CC133037270J40854019513.htm,1000-9999人,2026-01-07 10:24:38,,,
大数据技术经理,深圳,国投证券股份有限公司,本科,5-10年,"数据治理,数据架构,数据仓库,Java,Hadoop,Spark,Kafka",20000-35000,岗位职责:1.设计并实施高效的数据湖仓解决方案，涵盖批处理与流处理场景，支持数据平台的底层架构建设及业务数据分析决策，确保满足复杂的业务需求。2.负责数据架构的开发和维护，包括但不限于数据建模、ETL流程设计等，以促进数据的高效利用。3.引入DataOps理念，整合数据集成、模型设计、数据开发、CI/CD等环节，指导应用开发团队提高数据应用交付效率。4.设计并实现数据治理相关工具，如元数据管理、生...,证券/期货,http://jobs.zhaopin.com/CC144101460J40741979705.htm,1000-9999人,2025-11-21 14:38:35,20000.0,35000.0,12.0
大数据开发 印尼/新加坡 短期项目（有出差补贴）,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"大数据迁移,Hadoop,Flink,Spark,Sql",20000-40000,关键字：华为云大数据， 大数据迁移、pysaprk、python、scala spark主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、5年大数据开发经验，熟悉大数据相关技术栈。...,互联网,http://jobs.zhaopin.com/CC000544460J40786308016.htm,10000人以上,2026-01-08 16:16:46,20000.0,40000.0,12.0
数据挖掘岗(012136),深圳,中信银行信用卡中心,本科,3-5年,,,岗位职责:1、围绕卡中心经营重点，负责渠道获客、客户经营、产品营销和风险决策等主要经营场景的数据分析、数据挖掘工作，支撑客群细分、价值体系、分期量价平衡、坐席最优配置等重点项目；2、基于各种数据分析方法及机器学习算法，从全局视野主动挖掘和探索业务经营增长点，推动业务经营增长交付；3、牵头零售数字化转型规划与管理，统筹业-技-数融合、数字化需求及数字化客户经营策略管理；4、结合卡中心经营分析需求，研...,银行,http://jobs.zhaopin.com/CC133037270J40854018913.htm,1000-9999人,2026-01-07 10:23:48,,,
大数据开发工程师,深圳,合肥凯捷技术有限公司,大专,3-5年,"数据仓库,NEBULA,Hadoop",30000-35000,大数据技能1.3年以上数仓开发经验，3年以上java/scala开发经验；2.熟悉hadoop生态相关技术，如HDFS、MR、Hive、Hbase、Spark、Flink等；3.有较强的Spark开发及调优经验，对Spark原理有一定的了解；4.熟悉Hive，有较好的SQL性能调优经验；5.对Flink原理有一定的了解，有项目开发和调优经验。6.熟悉常用消息队列及调优，如Kafka、RocketM...,计算机软件,http://jobs.zhaopin.com/CC143962430J40822247910.htm,500-999人,2025-11-20 10:08:33,30000.0,35000.0,12.0
高级大数据开发工程师,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"数据治理,数据中台开发,数据仓库,Java,Hadoop,Flink,Spark",20000-40000,关键字：大数据迁移、Hadoop、pyspark或者scala spark、Nifi、CDM、华为数据湖、数据仓库主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚...,互联网,http://jobs.zhaopin.com/CC000544460J40769102716.htm,10000人以上,2026-01-08 10:17:17,20000.0,40000.0,12.0
知识管理经理 (MJ000619),深圳,大族数控,本科,5-10年,"数据治理,知识管理,知识体系,知识分类",20000-35000,岗位职责：1、负责集团级知识管理体系的整体规划、设计与实施，确保知识管理体系契合企业战略发展2、根据知识的分类维度，组织开展集团内外部知识资源的识别、采集、整理与共享应用工作3、对接业务部门需求，配合业务部门提炼知识，输出专项业务场景知识解决方案4、定期对知识资产进行评估与更新，确保知识的准确性、时效性和可用性5、制定知识共享激励政策与文化建设方案，策划并组织各类知识分享活动，促进全员分享知识6、...,电气机械/电力设备,http://jobs.zhaopin.com/CC334402310J40850840802.htm,1000-9999人,2025-11-03 14:30:54,20000.0,35000.0,12.0
开发、测试、算法、数据分析等（接受应届生）,深圳,外企德科数字技术有限公司,本科,经验不限,"Java,Python,C/C++",15000-30000,公司福利： 1. 底薪+绩效+项目奖金+年终奖； 2. 全额缴纳五险一金； 3.一年数次考评，薪资可上浮~ 4.带薪年假5-15天，双休； 5.享有健身房、班车、加班打车报销等软性福利。岗位要求：一、软件开发工程师1. 热爱编程，熟悉掌握Java/C++/C/Python/Web开发等编程语言中的一种或多种编程语言，扎实的编程功底；2. 具备良好的独立工作能力和解决问题能力，善于沟通，乐于合作，热...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40793630905.htm,10000人以上,2026-01-11 00:24:39,15000.0,30000.0,14.0
大数据开发（出差印尼）,深圳,软通动力信息技术(集团)股份有限公司,大专,1-3年,"Flink,大数据迁移,华为云大数据,PYSPARK",30000-40000,要有护照主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、1-3年大数据开发经验，熟悉大数据相关技术栈。2、精通 Hadoop、Spark、Flink、hive等大数据处理框架。能...,互联网,http://jobs.zhaopin.com/CC000544460J40773356516.htm,10000人以上,2026-01-08 10:15:42,30000.0,40000.0,12.0
数据治理专家,深圳,江西金融发展集团股份有限公司,本科,3-5年,"数据治理,数据架构",20000-30000,1. 负责数据管理、数据治理方面的研究和实践，负责企业数据管理政策研究；2.负责金融机构和非金融企业数据资产建设、元数据管理、数据标准管理、数据生命周期管理、数据质量管理等解决方案工作；3.参与数据治理咨询、交付项目相关制度、规范、流程的设计，以及参与公司数据治理平台的研发建设需求等；4.负责公司数据治理方案的收集和成果维护，；任职资格:1.熟悉数据治理领域相关知识，熟悉数据中台、数据架构等。2....,证券/期货,http://jobs.zhaopin.com/CC295644380J40850467612.htm,100-299人,2026-01-09 08:39:10,20000.0,30000.0,12.0
C/C++/Java/Python/JS软件开发/算法/数据,深圳,外企德科数字技术有限公司,本科,经验不限,"Java,Python,C语言",15000-30000,岗位选择： 软件开发、软件测试、嵌入式开发、算法、运维、数据分析等（工作地点可选北京、上海、深圳、东莞、杭州、南京、武汉、成都、西安、长沙、苏州、济南、广州等） 岗位要求： 1、本科及以上学历，985/211/双一流大学优先；计算机、通信相关专业优先，非相关专业有相关工作经验也可以。 2、热爱编程，基础扎实，熟悉JAVA/C++/C/Python/JS/HTML/GO等编程语言中的一种或多种，有良...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40616278505.htm,10000人以上,2026-01-11 00:24:24,15000.0,30000.0,14.0
大数据开发工程师,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"数据仓库,数据湖,大数据迁移,Java,Python,Scala,Hadoop,Flink,Spark,PYSPARK",20000-40000,主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、5年大数据开发经验，熟悉大数据相关技术栈。2、精通 Hadoop、Spark、Flink、hiv...,互联网,http://jobs.zhaopin.com/CC000544460J40769085316.htm,10000人以上,2025-12-23 17:31:01,20000.0,40000.0,12.0
电池测试数据开发,深圳,欣旺达动力科技股份有限公司,本科,5-10年,"研发,测试,锂电池,软件研发,大数据开发,电池测试",15000-30000,岗位职责：1、负责动力电池测试数据的深度分析，识别失效模式，输出根因分析报告并提出改进建议；2、开展数据挖掘与建模工作，构建失效预测、性能评估等分析模型，支持产品设计优化与研发决策；3、搭建数据体系，推动测试数据标准化、可视化及智能化应用，提升研发效率；4、配合团队完成测试流程优化、数据分析工具开发及技术攻关；5、指导团队成员进行数据分析技能提升，参与人才培养计划。任职要求：1、本科及以上学历，电...,新能源汽车,http://jobs.zhaopin.com/CCL1280979310J40861334903.htm,10000人以上,2026-01-08 01:07:35,15000.0,30000.0,12.0
Java/C/C++/JS/python/测试/运维开发/数据（接受24届无经验、考研断档等）,深圳,外企德科数字技术有限公司,本科,经验不限,"JavaScript,Python,C++",17000-30000,业务简介：●Car Bu：问界智能车、智能驾驶、驾驶座舱、车载软件●终端：华为手机、PC、平板、可穿戴产品、智慧办公等产品研发●数存：华为数据存储部门主要着力于数据存储技术研发，业务排名国内第一。发展快，技术前沿。●数字能源：部门业务涵盖了光伏发电、智能锂电池、电车机电系统、超速充电桩、模块电池、网络配电数据中心（国家新基建重点项目）、能源云等方向。是现在发展最快的行业之一。●华为云：华为云计算部...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40600151205.htm,10000人以上,2026-01-11 00:24:23,17000.0,30000.0,14.0
高级大数据开发,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"数据库开发,Java,Scala,Python,Spark,大数据迁移,Hadoop,CDM,华为数据湖,数据仓库",20000-40000,关键字：大数据迁移、Hadoop、Spark、Nifi、CDM、华为数据湖、数据仓库主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，具备数据追溯并定位出问题能力。6、参与方案调研，能够做详细的方案设计，负责分配、管...,互联网,http://jobs.zhaopin.com/CC000544460J40769410216.htm,10000人以上,2025-12-09 17:40:42,20000.0,40000.0,12.0
大数据开发工程师,深圳,郑州联创优聘信息科技有限公司,本科,1-3年,"Python,Sql",15000-30000,大数据开发方向本科及以上学历，1年以上工作经验（优秀25界应届生也可以）多地有岗：深圳 上海 南京 杭州 西安 东莞等,企业服务,http://jobs.zhaopin.com/CCL1314982440J40746003406.htm,20-99人,2026-01-07 15:21:43,15000.0,30000.0,12.0
数据挖掘分析师（线上经营方向）(012178),深圳,中信银行信用卡中心,本科,3-5年,,,岗位职责:1、围绕卡中心卡中心战略经营专题，负责产品营销、产品推荐、广告推荐、搜索排序等主要经营场景的分析建模工作，支持客群细分、价值体系、线上客户运营等重点项目； 2、基于各种数据分析方法及机器学习算法，从全局视野主动挖掘和探索业务经营趋势，挖掘潜在经营策略问题点和优化点，推进专项决策落地； 3、结合客户经营分析需求，研究大数据领域前沿数据挖掘技术，并引入投入实际应用； 4、负责业务增长类数据挖...,银行,http://jobs.zhaopin.com/CC133037270J40854010513.htm,1000-9999人,2026-01-07 10:11:11,,,
大数据开发工程师,深圳,软通动力信息技术(集团)股份有限公司,大专,3-5年,"Sql,Hadoop,Flink,Spark,华为云,大数据迁移",30000-40000,"""关键字：华为云大数据， 大数据迁移主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、5年大数据开发经验，熟悉大数据相关技术栈。2、精通 Hadoop、Spark、Flink、hi...",互联网,http://jobs.zhaopin.com/CC000544460J40770986516.htm,10000人以上,2025-12-09 08:50:08,30000.0,40000.0,12.0
BI可视化工程师,深圳,加拿大计算机有限公司成都代表处,本科,5-10年,"Python,SQL,报表开发,数据可视化,数据清洗,Power BI,FineBI,Oracle,MySQL,SQL Server",18000-30000,岗位职责：1.负责设计和开发BI报表、仪表盘及数据可视化方案，满足业务部门的多样化需求。2.参与指标和数据分析平台的建设，深入分析业务数据，挖掘潜在问题和机会，为管理层提供数据支持和决策建议。3.优化数据仓库结构，确保数据的准确性和高效性，支持复杂的数据查询和分析。4.与业务团队紧密合作，理解业务需求，转化为可执行的数据分析方案。5.定期维护和更新BI系统，确保系统的稳定性和可扩展性。6.跟踪行业...,电子商务,http://jobs.zhaopin.com/CC706701120J40852481313.htm,500-999人,2025-12-30 00:00:02,18000.0,30000.0,12.0
大数据平台开发工程师(012182),深圳,中信银行信用卡中心,本科,3-5年,,,岗位职责:1、负责计算、存储和实时应用架构的长远规划、方案预研及推动落地；2、负责和参与构建大数据CPU存算分离大数据平台；3、负责和参与构建和推进GPU信创改造工作和资源精细化运营；4、紧跟AI大模型等创新技术趋势，探索创新技术与实际业务场景融合方案。 任职要求:1、计算机及相关专业，大数据平台、云原生领域专家，具备丰富的项目开发和管理经验；2、精通 Java/Scala/Go 至少其中一门编程...,银行,http://jobs.zhaopin.com/CC133037270J40854009913.htm,1000-9999人,2026-01-07 10:10:39,,,
中级大数据开发-NIFI,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"Hadoop,Flink,Spark,Java,Python,Scala,数据迁移,ETL,华为云,英语,印尼",20000-40000,关键字：华为云大数据， 大数据迁移、Nifi、分布式系统运维、英语好主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、5年大数据开发经验，熟悉大数...,互联网,http://jobs.zhaopin.com/CC000544460J40778155416.htm,10000人以上,2025-12-03 10:01:08,20000.0,40000.0,12.0
报表开发工程师（帆软）,深圳,深圳市新旗滨科技有限公司,本科,1-3年,"SQL,报表开发,数据可视化,数据仓库,Hive,Oracle,MySQL",18000-30000,工作职责-Operating duty1. 基于帆软FineReport平台，聚焦制造行业核心场景，设计开发销售、财务、生产、质量、设备、物料、成本等全链路报表及可视化驾驶舱。2. 对接销售、财务、生产、品控、设备、仓储等业务部门，调研精细化需求，梳理相关指标体系，将业务需求转化为可落地的报表开发方案。3. 负责报表数据对接与整合，打通MES、ERP、WMS等制造核心系统数据源，适配MySQL、O...,非金属矿物制品业,http://jobs.zhaopin.com/CC454284030J40864488512.htm,10000人以上,2025-12-29 14:52:50,18000.0,30000.0,12.0
数据挖掘分析师（渠道获客方向）(012195),深圳,中信银行信用卡中心,本科,3-5年,,,岗位职责:1、基于卡中心获客战略规划，围绕线下渠道获客重点方向，负责高质量新户获取、卡产品推荐、中收产品推荐、差异化场景定价组合等主要经营场景及重点项目的分析建模工作； 2、基于各种数据分析方法及机器学习算法，从全局视野主动挖掘和探索业务经营趋势，挖掘潜在经营策略问题点和优化点，推进专项决策落地； 3、结合信用卡行业客户获取现状，研究大数据领域前沿数据挖掘技术，并引入投入实际应用； 4、负责日常重...,银行,http://jobs.zhaopin.com/CC133037270J40854009213.htm,1000-9999人,2026-01-07 10:09:58,,,
大数据开发-印尼-短期项目-高薪,深圳,软通动力信息技术(集团)股份有限公司,大专,5-10年,"MRS,数据库开发,Flink,Spark,DATAART STUDIO,DATA LAK,NiFi",20000-40000,主要职责：1、负责大数据搬迁和系统集成。2、利用华为云数据迁移工具搬迁数据仓库并进行数据核对。3、处理海量数据，进行实时和批处理分析，支持业务需求。4、负责Nifi作业的迁移和调测。5、具备良好的SQL优化能力；能够完成数据比对工作，并且在数据出错时，有能力根据数据济追溯并定位出问题脚本。任职资格：1、3年大数据开发经验，熟悉大数据相关技术栈。2、精通 Hadoop、Spark、Flink、hiv...,互联网,http://jobs.zhaopin.com/CC000544460J40777804616.htm,10000人以上,2025-12-02 11:02:20,20000.0,40000.0,12.0
数据分析工程师(J10809),深圳,深圳市鹏新旭技术有限公司,本科,经验不限,Python,15000-30000,"岗位职责:1.数据分析和建模：以Python语言为主要工具，进行数据分析、数据挖掘、数据建模、数据可视化等相关工作。2.数据采集和处理：负责收集、清洗和处理数据，以保证数据的准确性和完整性。3.提供YMS、DMS技术支持：为工艺分析部门提供数据及YMS、DMS等分析系统技术支持，帮忙用户快速分析找到问题根因4. 需求分析及搜集：收集用户对于良率分析的需求, 并进行IT解决方案的梳理。5.数据应用的...",电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1406263350J40819545607.htm,10000人以上,2025-12-26 16:54:25,15000.0,30000.0,15.0
数据工程师,深圳,深圳市工匠行科技有限公司,本科,1-3年,"FASTAPI,Python,LANGCHAIN框架",15000-30000,岗位职责负责教育AI系统的开发与维护，包括自适应学习平台、内容生成系统、题库管理等模块开发多学科（数学、物理、化学、历史、地理等）教学内容生成器，集成可视化组件开发AI规则引擎，实现个性化教学策略匹配对接AI大模型，实现内容智能生成与验证开发数据爬虫，完善题库资源任职要求必备技能：本科及以上学历，计算机相关专业2年以上Python开发经验，熟练使用FastAPI框架熟悉MySQL数据库设计与优化有...,人工智能,http://jobs.zhaopin.com/CCL1501449320J40822186109.htm,20-99人,2025-12-24 15:12:30,15000.0,30000.0,12.0
