职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
EPR总架构师,深圳,中广核研究院有限公司,本科,5-10年,ERP,70000-80000,1. 技术规划与标准化建设：根据公司科技规划，参与部门科技子规划编制，负责组织编制并实施组内技术规划，持续提升组内技术能力；组织建立并持续优化组内各专业方向的技术规范体系（包括工作流程、技术规范、技术文件模板等），推进技术活动标准化，组织建立和优化组内技术平台（包括方法、工具、环境、技术沉淀、经验反馈等），对组内专业技术活动的成果及效率进行评估和持续改进。2. 技术研究管理：负责技术管理，组织分析...,互联网,http://jobs.zhaopin.com/CCL1318355140J40815810103.htm,500-999人,2026-01-06 01:04:42,70000.0,80000.0,12.0
Agent 算法工程师（通用）,深圳,南方新华,本科,1-3年,"强化学习 ,大模型算法,GPT,自然语言处理,PyTorch,TensorFlow,Python,AGENT,多智能体",40000-80000,职位描述1. 负责多智能体 vibe coding 产品 https://mgx.dev的效果优化工作，聚焦编程场景，全面提升 Agent 的网页开发能力，使 Agent 能根据用户一句话，产出生产级应用2. 通过多智能体架构的设计、开发、优化，提升 Agent 在规划、工具使用、指令遵循、需求理解、多 Agent 协同方面的能力；构建相关 benchmark 科学评估各方面性能3. 落地前沿技术...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40815434011.htm,100-299人,2025-12-18 14:37:11,40000.0,80000.0,12.0
图像算法工程师--深圳 (MJ015096),深圳,牧原股份,本科,1-3年,"TensorFlow,PyTorch,Python,C++,Caffe",40000-80000,岗位职责：1、负责基于深度学习的计算机视觉算法开发和优化，涉及到的领域包括但不限于：目标检测、目标跟踪、行为识别、图像分类、关键点检测等；2、优化模型和算法在数据集上的表现，持续提升产品的算法落地效果；3、负责常用工具库的封装，训练集、测试集的持续维护等；4、负责算法开发质量保障，提升团队的算法研发质量和效率。任职要求：1、本科及以上学历，计算机科学、应用数学、模式识别等相关专业，2年以上算法工作...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40677562611.htm,10000人以上,2026-01-10 09:59:01,40000.0,80000.0,12.0
电机控制算法工程师,深圳,厦门雅迅智联科技股份有限公司,硕士,3-5年,"FOC/SVPWM,嵌入式实现,参数标定,诊断保护,台架测试",50000-80000,岗位职责：1.负责两轮电动车用永磁同步电机控制算法的设计、仿真与实现，包括FOC、弱磁控制等，确保电机动态响应、效率及平顺性达到最优。2.负责算法在嵌入式平台上的代码实现、优化与调试，完成参数整定，解决电机运行中的振动、噪声等实际问题。3.设计与开发电机控制相关的诊断与保护功能，如过流、过压、过热、缺相等，提升系统鲁棒性与安全性。4.搭建电机台架测试环境，与硬件、测试工程师协同完成算法性能的验证与...,物联网,http://jobs.zhaopin.com/CC138128960J40776401216.htm,1000-9999人,2025-11-26 10:24:04,50000.0,80000.0,12.0
车载摄像头模组研发总监（薪资面议）,深圳,安徽荣徽科技有限公司,硕士,10年以上,,50000-80000,岗位职责 1. 战略与规划 - 根据公司整体战略，制定车载摄像头模组的中长期技术路线与产品路线图，明确短、中、长期开发策略 。 - 跟踪全球车载摄像头技术趋势，定期输出竞品分析与前沿技术报告，为公司决策层提供技术情报 。 2. 研发管理 - 主导车载摄像头模组（前视/环视/舱内/DMS 等）全流程开发，涵盖光学设计、硬件方案、结构设计、ISP 调优、车规级测试验证，确保产品满足 AEC-Q100/...,汽车零部件,http://jobs.zhaopin.com/CCL1436864680J40776388116.htm,20-99人,2025-11-26 10:01:08,50000.0,80000.0,12.0
AI视觉高级工程师-博士,深圳,恩斯迈电子（深圳）有限公司,博士,经验不限,,40000-80000,职位描述1. 智能制造领域核心视觉算法优化和创新研究，包括但不限于：检测分类，分割，OCR等；2. 大规模深度学习/机器学习相关的核心算法研究，包括但不限于：网络结构设计、大规模分布式训练、持续学习、无/自/半监督学习、部署量化等；3. 针对智能制造领域的实际需求，进行算法设计、实现、迭代优化等工作，将算法功能交付下游团队；职位要求1. 博士学历，计算机相关专业毕业；2. 具有计算机视觉，机器学习...,计算机硬件,http://jobs.zhaopin.com/CC120200310J40583459408.htm,1000-9999人,2025-11-06 20:56:28,40000.0,80000.0,12.0
技术总工程师,深圳,博亿(深圳)工业科技有限公司,本科,10年以上,,50000-80000,岗位职责： 1、负责主持技术发展的战略规划，把握整体技术方向，负责核心业务技术架构的和新技术研究工作， 持续提升公司整体核心技术能力； 2、负责推行设计创新与变更，改善产品性能，改善制造工艺，攻关技术难点。 3、主导新产品开发在过程实施监督、控制，确保新产品开发工作顺利进行；4、根据公司的产品规划，制定公司新产品研发计划和成本预估，并组织相关人员实施，确保新产品 的顺利生产；5、据市场情况和客户需...,电气机械/电力设备,http://jobs.zhaopin.com/CC158816810J40703151916.htm,100-299人,2025-06-30 09:50:46,50000.0,80000.0,12.0
大模型算法工程师（研发总监）,深圳,深圳市先创数字技术有限公司,硕士,5-10年,"大模型算法,深度学习,GPT,Transformer,导航算法,搜索/推荐算法,PyTorch,TensorFlow,Python,云原生云架构,大模型",40000-80000,学历要求：计算机科学、人工智能或相关领域的硕士及以上学历，博士学历优先。工作经验：需要具备5年及以上的大模型研发或人工智能相关领域的工作经验，在大规模分布式训练、深度学习、NLP/NLU领域算法有丰富的经验和架构能力。专业技能：掌握业界领先大模型的基本原理和训练以及微调方法，如GPT系列、LLaMA、ChatGLM等的RLHF三阶段训练及LoRA微调等。熟练掌握TensorFlow、PyTorch...,计算机软件,http://jobs.zhaopin.com/CC130455220J40615624007.htm,100-299人,2025-06-27 13:55:24,40000.0,80000.0,12.0
无人车业务部-自动驾驶决策规划算法工程师,深圳,北京三快在线科技有限公司,本科,3-5年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40778606509.htm,10000人以上,2026-01-11 10:00:36,,,
研发总监,深圳,科列技术,本科,10年以上,"嵌入式软件开发,嵌入式硬件开发,BMS,锂电池管理系统,汽车电子,客户需求解读,客户技术对接",50000-65000,岗位职责：1、负责对客户需求进行技术澄清、可行性拆解、风险识别。将市场需求转化为产品需求输入、技术方案选项；2、组织系统/硬件/软件完成技术方案设计、架构选型建议、初步BOM与成本假设，支持销售完成RFQ技术部分；3、负责在平台路线图下评估客户差异化需求，判断定制vs平台复用，推动产品定义冻结；4、负责在项目立项前/初期识别技术与质量风险、提出缓解建议、防止风险在后期爆雷；5、作为研发窗口，与销售...,新能源,http://jobs.zhaopin.com/CC336668610J40868002112.htm,300-499人,2026-01-09 09:55:33,50000.0,65000.0,16.0
AI研发工程师,深圳,某知名上市公司,硕士,3-5年,大模型算法,50000-65000,1、参与AI项目的需求分析、设计和开发，确保项目按时完成并满足客户需求；2、深入研究机器学习、自然语言处理、大语言模型等领域的最新技术和方法，构建及训练模型；3、负责前沿技术研究和应用场景探索；4、负责撰写项目相关技术文档和研究报告；5、参与团队内部技术交流和分享，提高团队整体技术水平。6、 完成领导交办的其他工作。一、教育：计算机科学与技术、通信工程、人工智能、自动化、数学等理工科相关专业硕士研...,互联网,http://jobs.zhaopin.com/CCL1318355140J40788066803.htm,500-999人,2026-01-06 01:04:38,50000.0,65000.0,12.0
无人车业务部-自动驾驶场景重建算法工程师,深圳,北京三快在线科技有限公司,本科,1-3年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40816286209.htm,10000人以上,2026-01-11 08:46:51,,,
无人机定位算法（视觉SLAM方向）,深圳,京东集团,本科,3-5年,SLAM,30000-60000,岗位职责：1. 负责研发以视觉为主的多传感器的无人机融合定位算法（多Camera+IMU+GNSS等）；2. 负责传感器选型，研发校准算法、故障诊断与隔离算法和自动化测试系统；3. 负责算法在真实场景的部署，优化算法鲁棒性和实时性，实现产品化；4. 负责撰写技术文档，包括设计报告、分析报告、验证报告等，协助适航取证。岗位要求：1. 传感器融合方向硕士或以上学历，在相关行业工作经验，2年以上视觉融合...,互联网,http://jobs.zhaopin.com/CC192921310J40824000609.htm,10000人以上,2026-01-11 00:28:21,30000.0,60000.0,16.0
C++开发工程师（AI金融项目组）,深圳,知名研究院,硕士,经验不限,C++,30000-60000,"岗位职责： 建立量化研究的基础架构, 负责团队各类系统的搭建及完善，开发面向海量金融数据的分布式架构 任职要求： 1、硕士及以上学历，特别优秀的本科生亦可，理工科专业，毕业于国内外著名高校； 2、精通C++, 具有至少三年C++开发经验； 3、熟悉Linux系统架构；熟悉基本的硬件工作原理，具备很强的故障分析和排除能力； 4、有优秀的系统设计能力，代码质量整洁高效。 加分项 ：1、曾在ACM等比赛...",互联网,http://jobs.zhaopin.com/CCL1318355140J40182009203.htm,500-999人,2026-01-10 01:05:06,30000.0,60000.0,12.0
无人车业务部-高精地图算法工程师,深圳,北京三快在线科技有限公司,硕士,1-3年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40796873909.htm,10000人以上,2026-01-11 08:37:37,,,
无人机定位算法工程师,深圳,京东集团,硕士,1-3年,SLAM,30000-60000,工作职责：1. 负责研发以视觉为主的多传感器的无人机融合定位算法（多Camera+IMU+GNSS等）；2. 负责传感器选型，研发校准算法、故障诊断与隔离算法和自动化测试系统；3. 负责算法在真实场景的部署，优化算法鲁棒性和实时性，实现产品化；4. 负责撰写技术文档，包括设计报告、分析报告、验证报告等，协助适航取证。任职要求：1. 传感器融合方向硕士或以上学历，在相关行业工作经验，2年以上视觉融合...,互联网,http://jobs.zhaopin.com/CC192921310J40823522509.htm,10000人以上,2026-01-11 00:23:02,30000.0,60000.0,16.0
大模型算法专家-AI Agent,深圳,字节跳动,本科,3-5年,,30000-60000,岗位职责：1、探索前沿的LLM、MLLM、StableDiffusion等在端侧的落地和应用；2、设计、调试并训练端侧某领域的大模型；3、负责相关领域的数据收集、清洗、送标、微调、效果评估工作；4、持续跟踪行业进展，提升团队在该领域的技术能力。任职要求：1、熟悉Transformers、大模型、Langchain等最新技术，有相关项目经验优先；2、熟悉PyTorch、TensorFlow等深度学习...,互联网,http://jobs.zhaopin.com/CC469217510J40676013301.htm,10000人以上,2026-01-09 18:19:56,30000.0,60000.0,12.0
研发总监（新能源充电桩）,深圳,泰盛能源技术有限公司,本科,5-10年,充电桩,40000-60000,岗位职责：1.统筹充电桩系统的整体研发设计流程，组织构建公司技术研发管理体系，并持续改进优化；2.管理企业整体核心技术，研究决策公司技术发展路线，规划公司产品走向；3.负责充电桩产品线各开发项目进度和计划管理工作；4.指导、审核项目总体技术方案，对各项目进行最后的质量评估；5.负责公司充电桩项目团队优化建设（管理、培养、业绩评估和激励），提升研发团队技术水平和工作能力；6.制定并组织实施年度工作计...,贸易/进出口,http://jobs.zhaopin.com/CC845046990J40576329106.htm,20-99人,2026-01-09 09:36:32,40000.0,60000.0,13.0
算法工程师（大模型）,深圳,牧原股份,本科,5-10年,,30000-60000,岗位职责： 1、承接集团大模型训练和应用相关需求，包括不限于chatbi，rag，ai agent，LLM微调等相关技术实现； 2、为集团业务需求构建相关业务的知识库及定制化自动问答功能的开发；3、负责搭建相关的rag&chatbi&agent平台； 4、负责搭建机器学习&大数据计算平台； 5、负责数据和业务的紧密集合。任职要求：1、本科及以上学历，计算机或数学相关专业，熟练掌握使用java或py...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40819790111.htm,10000人以上,2026-01-08 16:22:03,30000.0,60000.0,12.0
感知模型优化算法工程师（北上广深）,深圳,文远知行,硕士,经验不限,"图像算法,强化学习 ,大模型算法,智能驾驶,导航算法,自然语言处理,交通灯识别,红绿灯,障碍物识别",30000-60000,关于公司文远知行成立于 2017 年，是全球领先的 L4 级自动驾驶科技公司，致力于“以无人驾驶改变人类出行”，已在全球超过 25 个城市开展自动驾驶研发、测试及运营，累积自动驾驶里程超1600万公里，应用场景覆盖智慧出行、智慧货运和智慧环卫，形成自动驾驶出租车、自动驾驶小巴、自动驾驶货运车、自动驾驶环卫车、高阶智能驾驶等五大产品矩阵，提供网约车、随需公交、同城货运、智能环卫、高阶智能驾驶解决方案...,人工智能,http://jobs.zhaopin.com/CC841207690J40821278307.htm,300-499人,2026-01-07 10:01:34,30000.0,60000.0,15.0
技术主管,深圳,深圳市川下科技有限公司,本科,5-10年,"Go,Python",50000-60000,主要职责：1、领导和管理技术团队，确保团队成员的工作质量和效率；2、负责技术团队的日常管理和培训，提升团队整体技术水平；3、参与客户项目的需求分析、方案设计、实施及后期维护；4、对自研产品和其他品牌服务器进行技术评估、选型、测试及优化；5、与运营团队紧密合作，提供技术支持和解决方案，提升运营效率；6、跟踪行业动态和技术发展趋势，为公司的技术战略提供建议；7、制定并优化技术流程和规范，提高技术团队的...,计算机软件,http://jobs.zhaopin.com/CCL1471253010J40836605905.htm,20-99人,2026-01-04 16:48:19,50000.0,60000.0,13.0
无人机制导控制算法工程师(A177987),深圳,深圳市塞防科技有限公司,本科,1-3年,"飞控算法,制导控制算法",30000-60000,岗位职责：1.主导无人机制导算法开发，设计飞行控制策略（如姿态控制、轨迹跟踪）2.熟悉高机动目标的运动估计与预测算法；3.结合无人机动力学模型与场景需求，优化轨迹规划算法（如基于采样的运动规划、探索式规划），提升算法实时性与鲁棒性4.负责算法仿真与测试，优化飞控系统动态响应与稳定性5.参与飞控系统与硬件平台（瑞芯微3588、英伟达NX）的集成调试，解决复杂工况下的控制问题；6.制定飞控制导算法开发...,智能硬件,http://jobs.zhaopin.com/CCL1474860650J40865174412.htm,100-299人,2025-12-31 16:31:45,30000.0,60000.0,15.0
感知算法工程师-- 机器学习/视觉算法（L4）,深圳,文远知行,硕士,经验不限,"机器学习,深度学习,图像算法,机器视觉,智能驾驶,通信算法,红绿灯,交通灯,交通手势",30000-60000,关于公司文远知行成立于 2017 年，是全球领先的 L4 级自动驾驶科技公司，致力于“以无人驾驶改变人类出行”，已在全球超过 25 个城市开展自动驾驶研发、测试及运营，累积自动驾驶里程超1600万公里，应用场景覆盖智慧出行、智慧货运和智慧环卫，形成自动驾驶出租车、自动驾驶小巴、自动驾驶货运车、自动驾驶环卫车、高阶智能驾驶等五大产品矩阵，提供网约车、随需公交、同城货运、智能环卫、高阶智能驾驶解决方案...,人工智能,http://jobs.zhaopin.com/CC841207690J40821278107.htm,300-499人,2026-01-07 10:01:04,30000.0,60000.0,15.0
具身模型分布式训练师,深圳,合肥零次方机器人有限公司,本科,3-5年,,30000-60000,职位概述 我们正在寻找一位资深具身模型分布式训练师，负责领导大规模具身智能模型的分布式训练工作。您将参与构建业界领先的机器人智能系统，推动具身智能技术的边界。 核心职责 1、技术研发与实现 设计并实施大规模具身模型的分布式训练架构，包括数据并行、模型并行、流水线并行等策略 开发和优化多机多卡环境下的训练框架，提升训练效率和系统稳定性 构建高效的分布式仿真环境，支持大规模并行数据收集和策略评估 实现...,人工智能,http://jobs.zhaopin.com/CCL1494131450J40851813503.htm,100-299人,2025-12-18 10:14:45,30000.0,60000.0,14.0
0581A8-研发团队负责人,深圳,平安证券,硕士,10年以上,,30000-60000,工作职责要求：1. 负责团队产品及技术规划，制定具体产品研发计划，并落实；2. 负责把握研发技术方向、技术架构，控制产品设计、开发、测试等交付质量；3. 组织和带领团队进行技术攻坚，不断提升研发技术，完善研发管理流程；4. 负责团队建设和人才培养。任职资格：1. 硕士以上学历，10年以上金融科技行业技术管理岗位经历，熟练掌握计算机科学和技术专业知识；2. 熟悉金融业务，有证券、银行、基金等业务系统...,证券/期货,http://jobs.zhaopin.com/CC318148910J40948252804.htm,1000-9999人,2025-12-18 08:53:47,30000.0,60000.0,12.0
技术总监（灵巧手方向）,深圳,比亚迪股份有限公司,硕士,1-3年,"灵巧手,关节模组,机器人,方案规划,机器人系统",30000-60000,岗位职责：1、负责灵巧手产品的系统架构设计，并输出各零部件的设计指标；2、负责灵巧手结构部分的方案设计及零部件选型，完成机械结构设计、动静力学仿真、选型计算及校核，输出详细设计说明书，完成2D图纸及下单BOM，跟进样机的生产与制造，提出机械结构相关的测试需求，评估零部件开模方案。全面负责产品开发到量产，其全生命周期内的机械结构技术问题；3、协助产品经理评估开发周期、生产制造周期、技术风险等，制定高...,汽车研发/制造,http://jobs.zhaopin.com/CC132962990J40880309302.htm,10000人以上,2025-12-13 14:45:55,30000.0,60000.0,12.0
研发总监（硬件）,深圳,深圳市福森工业有限公司,本科,5-10年,大型硬件,40000-60000,岗位职责：1. 技术管理与交付- 领导包含结构、电子、嵌入式、软件及测试的全栈研发团队，对产品的技术研发负责。- 主导系统架构设计和技术选型，搭建稳定、可扩展的技术平台。- 建立并持续优化从概念到量产的研发流程（如敏捷/阶段门控），确保高效、高质量的交付能力。2. 团队与体系建设- 负责团队的组建、培养、激励与绩效考核，打造高绩效、有战斗力的工程师文化。- 关键任务： 建立严格的技术文档、代码评审...,电子商务,http://jobs.zhaopin.com/CCL1467941740J40831522805.htm,20人以下,2025-12-09 08:47:21,40000.0,60000.0,12.0
高级算法专家,深圳,牧原股份,硕士,5-10年,"深度学习,图像算法,大模型算法",30000-60000,岗位职责：1、核心算法研发 【1】主导机器学习/深度学习算法在业务场景的端到端落地（如边缘端视觉检测系统落地、集团大模型应用等）。 【2】设计高鲁棒性算法，解决数据稀疏、噪声等实际问题。【3】探索前沿技术（如大模型、多模态融合等）并推动业务适配，平衡创新性与工程成本。 2、业务落地 【1】基于集团业务流程，梳理AI重点工作及对应实施落地方案 【2】构建通用算法部署落地方案，包括但不限于算力方案、数...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40808191311.htm,10000人以上,2025-11-30 00:08:21,30000.0,60000.0,12.0
3D视觉算法工程师/专家（具身智能机器人方向）,深圳,长春捷翼汽车科技股份有限公司,本科,5-10年,图像识别产品,30000-60000,一、职位描述1. 负责具身智能机器人3D空间感知系统的核心算法研发，聚焦抓取检测、三维环境理解等应用场景，支撑机器人的物体抓取、人机安全交互等关键功能落地。2. 主导3D视觉算法的应用与优化，包括但不限于点云深度学习（PointTransformer/PointPillars等）、6DoF位姿估计和追踪、立体匹配（FoundationStereo/IGEV等），解决弱纹理、动态遮挡、弱光环境下的鲁...,汽车研发/制造,http://jobs.zhaopin.com/CC601432520J40902454908.htm,1000-9999人,2025-11-25 09:40:39,30000.0,60000.0,12.0
技术总监,深圳,银盛支付服务股份有限公司,本科,5-10年,,30000-60000,岗位职责：1、制定公司的技术战略和路线图，确保与公司的业务目标和愿景保持一致。2、识别和评估新兴技术趋势，为公司提供技术竞争优势。3、设计和优化公司的技术架构，确保系统的可扩展性、可靠性和安全性。4、监督关键技术项目的实施，确保项目按时、按预算完成。5、鼓励和推动技术创新，支持研发团队探索新技术和解决方案。6、评估和管理技术风险，制定风险缓解策略。7、优化和完善公司数字信息化系统建设，搭建公司数据...,互联网,http://jobs.zhaopin.com/CC366734580J40824221714.htm,1000-9999人,2025-11-24 10:18:37,30000.0,60000.0,12.0
图像算法工程师,深圳,牧原股份,本科,5-10年,,30000-60000,岗位职责：1、负责基于深度学习的计算机视觉算法开发和优化，涉及到的领域包括但不限于：目标检测、目标跟踪、行为识别、图像分类、关键点检测等；2、优化模型和算法在数据集上的表现，持续提升产品的算法落地效果；3、负责常用工具库的封装，训练集、测试集的持续维护等；4、负责算法开发质量保障，提升团队的算法研发质量和效率。任职要求：1、本科及以上学历，计算机科学、应用数学、模式识别等相关专业，2年以上算法工作...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40810404711.htm,10000人以上,2025-11-28 12:21:02,30000.0,60000.0,12.0
