职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
电磁域作战算法工程师,北京,某央企研究院,博士,1-3年,,4-8万,岗位职责：面向未来电磁域作战的新域作战，对电磁频谱战、电磁协同、电磁战斗管理等作战概念研究及产品研发，包括电磁频谱战，电磁战概念和发展研究，算法开发和软硬产品设计。1、电磁频谱战、电磁战等新式概念及理论研究。2、电磁频谱作战电磁资源协同算法开发。3、电磁频谱资源管控与协同软件/硬件产品研发。,互联网,http://jobs.zhaopin.com/CCL1318355140J40775125703.htm,500-999人,2025-12-23 01:04:37
产品开发部模型算法岗（定制方向）,北京,朴道征信有限公司,本科,5-10年,"深度学习,机器学习,大模型算法",6-8万·15薪,岗位职责根据客户定制产品需求，在客户现场作为项目负责人统筹调度算法团队开展工作，完成产品的开发及交付，具体工作内容如下：1.负责风控模型的开发、训练与优化工作，提升模型性能，基于内外部数据，深入挖掘数据价值，提炼有效特征，为模型构建提供可靠支持；2.对风控模型进行日常监控与评估，及时发现潜在问题并提出优化建议，保障模型稳定运行；3.撰写风控模型相关报告，清晰呈现模型结果与分析结论，为业务决策提供数...,云计算/大数据,http://jobs.zhaopin.com/CCL1308502310J40694082206.htm,100-299人,2025-11-18 17:19:37
高级算法工程师,北京,北京位与资产管理有限公司,硕士,3-5年,"图像算法,智能驾驶,导航算法,搜索/推荐算法,Python",6-8万,工作职责 1.拼车订单分配与匹配算法研发： 负责核心的实时拼车订单匹配算法，根据乘客的实时位置、目的地、路线和时间，为多个乘客寻找最优的共乘车辆和路径方案。 建模并求解大规模、高并发的在线司乘匹配问题，平衡用户体验、司机收入和平台效率等多重目标。 设计和优化拼车全局路径规划算法，计算最优的接送、送达序列，以最小化总行驶距离和时间。 2.优化与建模： 将复杂的业务场景抽象为数学模型，如车辆路径问题、...,法律服务,http://jobs.zhaopin.com/CCL1419466950J40819544010.htm,100-299人,2025-11-13 08:32:15
算法专家（多模态/NLP/CV）,北京,北京雪扬科技有限公司,硕士,5-10年,"多模态算法,大模型算法,知识图谱,自然语言处理,机器视觉",5-8万,岗位职责： 1.负责大规模预训练模型的研发工作，包括架构设计、训练优化、分布式加速等核心技术攻关 ；2.主导大模型在具体业务场景（NLP/CV/多模态/生理信号等）的应用落地，设计创新解决方案 ；3.构建模型微调、提示工程、模型压缩等工业化应用技术体系； 4.与产品、数据、工程团队紧密协作，推动算法到产品的全流程落地 ；5.跟踪学术界与工业界前沿技术动态，探索大模型领域创新方向 。任职要求： 【硬...,IT服务,http://jobs.zhaopin.com/CC344700880J40817452012.htm,100-299人,2025-08-20 10:59:34
AI技术专家(J10068),北京,北京神舟航天软件技术股份有限公司,博士,经验不限,深度学习,6.5-8万,岗位职责:1、根据公司AI场景需求，研究AI赋能技术路线，开展技术方案规划与设计，推动公司AI技术与业务场景深度融合；2、组织开展公司AI能力平台、智能体、工具与接口等产品研发，包括但不限于需求分析、总体方案规划、核心算法设计，以及开发实现等工作；3、根据业务场景数据，研究AI-Ready数据治理技术方案任职要求:1.具备扎实的概率与统计、线性代数等数学基础，逻辑推理思维严密；2.掌握深度学习技术...,计算机软件,http://jobs.zhaopin.com/CC000432740J40714483216.htm,1000-9999人,2025-05-21 14:16:40
软件开发工程师（机器视觉）-北京(J10241),北京,中科芯集成电路有限公司,硕士,5-10年,"图像识别产品,C#,C++",4-8万·14薪,"岗位职责: 1.负责视觉SDK软件代码开发，完成图像处理相关的框架代码开发 2.负责AI前后处理SDK软件代码开发，实现标准的前后处理软件框架 3.算法设计与实现：深入研究图像处理、计算机视觉等领域的算法，如图像分类、目标检测、图像分割、特征提取等，根据项目需求设计并实现高效的视觉算法 4.熟悉NPU、ISP、VPU软件驱动工作原理和视频流软件处理流程。 任职要求: 1.硕士5年及以上工作经验,有...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC259897210J40699184809.htm,1000-9999人,2025-05-09 10:07:15
算法工程师,北京,北京沃东天骏信息技术有限公司,硕士,5-10年,"深度学习,机器学习,多模态算法,Transformer,Attention,自然语言处理,知识图谱,搜索/推荐算法,PyTorch,TensorFlow,Python,Java",4-8万·19薪,岗位内容：1. 在电商交易场景下通过智能化技术提高用户转化效率，提高增量单量。2.分析和解决现有业务中的技术难题，提供全面的解决方案和支持。3. 设计和开发智能化的软件系统和工具，提高公司的信息化水平和竞争力。4. 参与团队项目开发，保证代码质量和项目进度。任职要求：1. 具备扎实的计算机科学基础和算法设计能力。2. 精通至少一种编程语言（如Python、Java等），并熟悉软件开发流程和工具。3...,电子商务,http://jobs.zhaopin.com/CC699180530J40764865412.htm,10000人以上,2025-04-19 16:22:53
多模态行业基模型训练,北京,浪潮集团,硕士,3-5年,"机器视觉,自然语言处理,人工神经网络,Transformer",5-8万·14薪,一、岗位职责： 1、负责多模态大模型的研发与优化工作，包括但不限于跨模态信息对齐方法探索、预训练、指令微调、RLHF等技术的研究与应用； 2、负责大规模多模态数据的获取、清洗及质量控制，保障数据质量和有效性； 3、跟进业界前沿，参与多模态大模型的设计、预训练、微调、评测全流程优化工作，构建业界的多模态大模型； 4、解决项目过程中的难题，推动多模态大模型商业化落地，提升系统效果和用户满意度。 二、任...,IT服务,http://jobs.zhaopin.com/CC120143600J40802452715.htm,10000人以上,2025-03-28 10:22:27
资深AI算法工程师,北京,中国电信股份有限公司北京分公司,硕士,5-10年,"深度学习,多模态算法,大模型算法,PyTorch,TensorFlow,自然语言处理",面议,岗位职责：1. 支撑北京电信大模型及AI项目的具体落地，参与技术评估、架构设计、算法调优，推理部署工作，实现大语言模型、多模态大模型在行业场景中落地2. 参与生成式大模型能力和工具集构建，不限于预训练、微调、量化推理、prompt调优、检索增强、智能体、数据集能力建设、模型评估等多个方面3. 长期追踪AI的前沿技术发展，结合行业场景，提供全面的技术解决方案，参与前沿算法和应用的研究任职资格：1. ...,运营商/增值服务,http://jobs.zhaopin.com/CC120036580J40868580604.htm,1000-9999人,2025-02-06 09:27:51
算法工程师-agent,北京,京东集团,本科,3-5年,"大模型算法,深度学习,多模态算法",4.5-7.5万·18薪,岗位职责：1.负责互联网医疗AI产品需求的开发交付，包括AI助手、AI工具等产品；2.负责大模型应用平台的架构设计和研发落地，包括但不限于知识库、Agent、模型评测等能力建设；3.探索大模型在文档理解、多轮对话、知识推理等任务中的应用，推动模型在医疗场景中创新落地。职位要求：1.精通 Java、Python、Go、C++ 其中至少一种开发语言，具备扎实的编程基础与技术体系；2.3年以上大型互联网...,互联网,http://jobs.zhaopin.com/CC192921310J40817843109.htm,10000人以上,2026-01-11 00:08:00
LLM基模型训练专家,北京,浪潮集团,硕士,1-3年,"DNN,CNN,RNN,LSTM",5-8万·14薪,岗位职责：1.负责算法设计，参数调优，预训练模型构建等相关工作，负责单轮，多轮对话模型的构建工作；2. 负责大规模文本数据处理，包括文本预处理、过滤、语义分析、标签构建等相关工作，少部分工作会用到实体识别，关键词抽取等处理；3. 负责NLP技术结合业务场景落地，针对不同场景，设计对新模型的实验方法，并评估其结果，提出实验过程中的效果评估指标；4. 总结提炼数据与业务的关系，能够及时发现业务数据波动...,IT服务,http://jobs.zhaopin.com/CC120143600J40802453315.htm,10000人以上,2025-03-28 10:21:45
无人车业务部-自动驾驶决策规划算法工程师,北京,北京三快在线科技有限公司,本科,3-5年,,面议,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40778606409.htm,10000人以上,2026-01-11 10:00:35
机器学习算法工程师（机器人方向）-T4891L,北京,京东集团,学历不限,经验不限,"图像处理,深度学习,数据增强,信号滤波,声音处理",3.5-7万·20薪,工作内容：1、负责各类传感器的数据增强、信号滤波、数据融合算法的设计和实现。2、基于无线信号/声音/图像等各类传感器，实现中远距离对人员和环境的感知，包括人员生命体征、位姿状态、异常识别等。任职资格：1、硕士及以上学历，电子/通信工程、信号/图像处理、自动化、计算机、数学及相关专业。2、数字信号/信息处理理论基础扎实并能够灵活运用，熟悉常用机器学习算法，在深度学习及相关领域有一定基础。3、精通下述...,互联网,http://jobs.zhaopin.com/CC192921310J40695341609.htm,10000人以上,2026-01-11 00:35:22
搜索算法专家,北京,淮安市纳杰云服技术服务有限责任公司,本科,5-10年,,4-7万·15薪,"工作职责1、优化搜索链路（搜索引导、Query 处理、ES DSL 优化、特征工程、个性化排序等），提升相关性、首点位置、CTR、渗透率等核心指标； 2、与标注运营、外包团队协作，建立高效可靠的数据标注流，保障算法训练数据质量； 3、与策略产品团队协作，优化策略效能与前台展现体验；与工程团队协作，打造高效率工程工具，提升上线速度与整体体验； 4、调研、评估、引入新工具与算法，提升算法迭代效率。""任...",互联网,http://jobs.zhaopin.com/CCL1479851850J40814466211.htm,100-299人,2026-01-09 01:31:01
无人车业务部-自动驾驶场景重建算法工程师,北京,北京三快在线科技有限公司,本科,1-3年,,面议,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40816286109.htm,10000人以上,2026-01-11 08:46:51
AI算法产品经理（机器人方向）-X2063B,北京,京东集团,学历不限,经验不限,"人工智能,图像识别,语音识别,数据分析",4-7万·20薪,工作内容：我们正在寻找一位充满激情的AI技术产品经理，加入我们的团队，共同推动智能机器人产品的技术进步和产品创新。您将负责提升产品的感知能力、思考能力和行为能力，确保我们的机器人产品在市场中保持领先地位。1.感知能力提升：- 与视觉算法、语音算法团队紧密合作，探索图像识别、语音识别等技术在产品中的应用。- 收集和分析相关技术资料，为产品感知能力的提升提供数据支持和方案建议。2.思考能力强化设计：-...,互联网,http://jobs.zhaopin.com/CC192921310J40699894809.htm,10000人以上,2026-01-11 00:34:20
资深搜索算法工程师,北京,山东华悦商贸有限公司,本科,3-5年,搜索,4-7万·15薪,职位描述1、优化搜索链路（搜索引导、Query 处理、ES DSL 优化、特征工程、个性化排序等），提升相关性、首点位置、CTR、渗透率等核心指标；2、与标注运营、外包团队协作，建立高效可靠的数据标注流，保障算法训练数据质量；3、与策略产品团队协作，优化策略效能与前台展现体验；与工程团队协作，打造高效率工程工具，提升上线速度与整体体验；4、调研、评估、引入新工具与算法，提升算法迭代效率。职位要求1...,快速消费品,http://jobs.zhaopin.com/CC889109350J40834627605.htm,500-999人,2026-01-05 01:13:25
无人车业务部-高精地图算法工程师,北京,北京三快在线科技有限公司,硕士,1-3年,,面议,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40796873809.htm,10000人以上,2026-01-11 08:37:36
算法工程（java技术栈）,北京,京东集团,本科,3-5年,Java,4-7万·18薪,1.负责负责京东健康算法部门的架构基建工作，包括搜推、大模型应用、CV多模态技术应用等，对算法部门多技术方向做综合的工程架构支持；2.不断优化平台性能和稳定性，快速支持大模型应用产品的迭代开发；3.能够自驱找到阻碍工程链路的卡点问题，不断迭代优化。职位要求：1、3年以上后端开发经验，至少精通一门后端开发语言；2、深入理解算法infra对算法效果的提升，理解在算法pipeline中，协同存储、计算、...,互联网,http://jobs.zhaopin.com/CC192921310J40813858609.htm,10000人以上,2026-01-11 00:07:40
资深搜索算法工程师,北京,淮安市纳杰云服技术服务有限责任公司,本科,5-10年,,4-7万·15薪,职位描述1、优化搜索链路(搜索引导、Query处理、ESDSL 优化、特征工程、个性化排序等)提升相关性、首点位置、CTR、渗透率等核心指标;2、与标注运营、外包团队协作，建立高效可靠的数据标注流，保障算法训练数据质量;3、与策略产品团队协作，优化策略效能与前台展现体验;与工程团队协作，打造高效率工程工具，提升上线速度与整体体验;4、调研、评估、引入新工具与算法，提升算法迭代效率。任职要求1、具有...,互联网,http://jobs.zhaopin.com/CCL1479851850J40815015411.htm,100-299人,2025-12-23 01:34:10
大模型与智能体算法工程师,北京,北京三快在线科技有限公司,硕士,1-3年,,面议,基础研发平台是美团的核心技术平台，立足于“零售+科技”的战略定位，通过打造人工智能、大数据、云计算、安全等核心技术能力，以及研发效能平台、企业应用平台等公共服务，为业务提供稳定安全、扩展易用、技术领先的平台技术和产品服务。在这里，我们会参与到最前沿的技术研发和探索；能够接触超规模集群、海量数据，挑战高复杂业务场景，有机会与业界一流的工程师一起并肩前行。在这里，我们有超强的技术氛围，持续向社区贡献业...,互联网,http://jobs.zhaopin.com/CC383625320J40773950709.htm,10000人以上,2026-01-11 08:23:13
AI智能体应用专家(J13181),北京,联通数字科技有限公司,本科,5-10年,人工智能,面议,岗位职责:1、主导基于LLM（如GPT-4、通义千问）的智能体架构开发，设计任务规划引擎、意图识别模块及多Agent协同网络（如AutoGen、MetaGPT框架）。2、评估大模型性能，针对业务场景（如供应链、营销决策）进行微调与部署，结合RLHF、SFT等技术优化模型效果。3、主导多Agent并行服务架构设计，实现复杂任务拆解、资源调度与动态协同。4、主导数据采集、知识库构建、智能体调度平台开发...,通信/网络设备,http://jobs.zhaopin.com/CCL1309984010J40728806116.htm,1000-9999人,2025-07-03 14:38:51
资深搜索算法工程师,北京,淮安市纳杰云服技术服务有限责任公司,本科,5-10年,,4-7万·15薪,"工作职责1、优化搜索链路（搜索引导、Query 处理、ES DSL 优化、特征工程、个性化排序等），提升相关性、首点位置、CTR、渗透率等核心指标； 2、与标注运营、外包团队协作，建立高效可靠的数据标注流，保障算法训练数据质量； 3、与策略产品团队协作，优化策略效能与前台展现体验；与工程团队协作，打造高效率工程工具，提升上线速度与整体体验； 4、调研、评估、引入新工具与算法，提升算法迭代效率。""任...",互联网,http://jobs.zhaopin.com/CCL1479851850J40814703211.htm,100-299人,2025-12-18 01:30:58
运筹优化算法工程师,北京,北京沃东天骏信息技术有限公司,硕士,3-5年,"深度学习,机器学习,XGBoost,K-means算法,Transformer,DNN,LSTM,自然语言处理,搜索/推荐算法,PyTorch,Python",3.5-7万·20薪,1.参与价格领域相关项目，了解和挖掘业务痛点并提出可行的解决方案；2.运用机器学习、因果推断、运筹优化等技术解决京东价格领域相关算法问题，提升定价效率、提升公司业绩、赢得低价心智。3.对技术有热情，能够及时跟进价格相关的最前沿技术发展，并合理的运用到实际项目中。任职资格：1.计算机、数学、统计学或人工智能等相关专业研究生学历以上。2.熟练使用机器学习、运筹优化、因果推断等技术解决实际问题。3.对数...,电子商务,http://jobs.zhaopin.com/CC699180530J40763375712.htm,10000人以上,2025-04-16 10:09:34
