职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
高级前端工程师,重庆,重庆文化旅游集团有限公司,本科,5-10年,Vue,1.6-2万,岗位职责：1. 负责公司系统中前端功能模块的开发、优化、重构等，配合产品完成Web、小程序等项目的研发迭代，不断优化和提升用户体验；2. 参与优化业务线中前端基础架构、组件抽象、基础组件库的研发；3. 负责前端技术选型，评估并引入新技术、新工具，提升团队开发效率和项目质量；4. 带领团队攻克技术难题，推动项目顺利进行，确保项目按时高质量交付；5. 推动前端组内的规范化建设，包括代码规范、开发流程、...,旅游服务,http://jobs.zhaopin.com/CC431240310J40809013908.htm,1000-9999人,2025-12-23 14:40:28
前端开发工程师,重庆,重庆中电自能科技有限公司,本科,5-10年,HTML5,1-2万·16薪,任职要求1. 本科及以上学历，计算机相关专业，5年以上前端开发经验。2. 精通 Vue.js / React 等主流前端框架及其生态，具备复杂单页应用（SPA）开发经验。3. 熟练掌握 HTML5、CSS3、JavaScript (ES6+)，对页面性能优化、浏览器兼容性有深刻理解。4. 熟悉前端工程化与模块化开发，熟练使用 Webpack、Vite 等构建工具。5. 具备良好的团队协作精神、沟通...,IT服务,http://jobs.zhaopin.com/CC383364020J40978463804.htm,20-99人,2026-01-09 17:07:49
软件工程师,重庆,北京行展软件科技有限公司,本科,5-10年,"C#,C++,Java,VISUAL STUDIO",1.4-2万,软件工程师（C#） (一) 学历要求：具有本科及以上学历； (二) 工作经验：有五年以上程序开发工作经验。 1、 具有较好的团队配合意识及沟通协调能力。 2、 有较强的适应能力、承压能力。 3、 掌握C#开发语言，熟悉C++\C\Java\Python\JS其中的1到2门语言并能胜任普通难度的开发工作。 4、 熟练使用visual studio等IDE开发工具。 5、 熟练掌握sql server...,计算机软件,http://jobs.zhaopin.com/CC420357330J40831306205.htm,20-99人,2025-12-16 09:22:07
前端开发工程师,重庆,重庆中新巍海商务咨询有限公司,大专,经验不限,"React.js,TypeScript",1-2万,居家办公，线上远程 英文需要可以文字交流职位描述前端开发工程师主要负责公司数字产品套件中的应用程序与组件的开发和维护。主要职责• 使用React.js 和TypeScript 开发、测试并维护现代化、响应式的网页与移动端应用程序。• 将UI/UX 设计与线框图转化为高质量、可复用且高性能的代码。• 与后端开发人员协作，将前端组件与服务器逻辑及API 进行整合。• 优化应用程序性能，确保其在不同设备...,人工智能,http://jobs.zhaopin.com/CC581992280J40903827808.htm,20-99人,2025-12-03 16:49:55
web前端开发（人才库/ERP项目经验）双休13薪,重庆,重庆市本手科技有限公司,本科,3-5年,"人才库,人事系统,招聘系统",1.5-2万·13薪,注意：此岗位入职后需先出差深圳，在深圳办公，深圳场地会在年底搬迁至重庆场地办公，出差深圳期间补贴100元/自然日岗位职责：1、负责公司内部HR系统人才库的前端功能迭代与日常开发维护，优化用户交互体验；2、参与项目技术方案讨论，协助排查并修复前端线上问题，配合团队完成迭代版本测试与发布；职位要求：1. 计算机相关专业本科及以上学历，3年以上web前端开发经验，有大型复杂项目经验者优先；2. 精通ht...,互联网,http://jobs.zhaopin.com/CCL1431882190J40819508110.htm,100-299人,2025-11-10 15:21:35
高级前端开发工程师,重庆,重庆代码效应科技有限公司,本科,3-5年,Flutter,1.2-2万·13薪,公司为自研2C业务，月活用户量数百万。【岗位职责】1.独立负责产品单一模块的架构优化和方案设计，推进业务迭代研发；2.基于前端&flutter框架参与app产品的开发工作，完成研发任务。【任职要求】统招本科及以上学历，计算机相关专业；3年以上前端开发经验，参与过C端产品研发；具备模块的独立开发与性能优化能力；熟练掌握前端常见开发框架，了解其实现原理；熟练掌握JavaScript、TypeScrip...,互联网,http://jobs.zhaopin.com/CCL1408003620J40840189403.htm,20-99人,2025-09-19 18:45:12
web前端工程师/双休/入职购买五险一金,重庆,河源市华霖科技有限公司,本科,1-3年,"大屏/可视化项目,CSS,Vue,ElementUI",1.3-2万,岗位内容：1. 开发响应式Web页面和功能组件，确保优秀的用户体验2. 与后端开发人员合作，实现应用程序的完整性和可维护性3. 设计和实现复杂的前端UI交互，并在跨浏览器环境中进行测试和故障排除任职要求：1. 精通HTML、CSS和JavaScript，并熟悉至少一种主要的前端框架（如React或Angular）2. 具备良好的沟通能力和团队合作精神，有解决问题的能力和创新思维3. 至少两年以上相...,物联网,http://jobs.zhaopin.com/CCL1500093390J40768879913.htm,20人以下,2025-04-18 16:01:25
应用软件开发（前端开发方向）,重庆,重庆航天火箭电子技术有限公司,硕士,1-3年,前端开发,1-2万,"1.硕士及以上学历，计算机、软件工程等相关专业优先。2.具有2年及以上前端开发相关经验。3.熟练掌握前端框架（vue/react）、webpack、vite等工具。4.精通前端开发语言,如html、css、javascript、TypeScript等。5.具有良好的编码风格、编程习惯，注重代码质量和性能优化。",船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC399395110J40609749103.htm,500-999人,2025-02-09 19:25:30
html5前端工程师+双休,重庆,重庆扬纪宏科技有限公司,高中,经验不限,金融项目,1.8-1.9万·13薪,招聘HTML5工程师负责Web应用的开发和优化要求精通HTML5、CSS3和JavaScript有3年以上相关工作经验注重代码质量和用户体验善于沟通和团队协作对新的Web技术有持续的学习热情,人工智能,http://jobs.zhaopin.com/CCL1503875640J40856543503.htm,20人以下,2026-01-10 01:07:23
web前端工程师/双休,重庆,河源市华霖科技有限公司,本科,1-3年,"大屏/可视化项目,CSS,Vue,ElementUI",1.3-2万,岗位内容：1. 开发响应式Web页面和功能组件，确保优秀的用户体验2. 与后端开发人员合作，实现应用程序的完整性和可维护性3. 设计和实现复杂的前端UI交互，并在跨浏览器环境中进行测试和故障排除任职要求：1. 精通HTML、CSS和JavaScript，并熟悉至少一种主要的前端框架（如React或Angular）2. 具备良好的沟通能力和团队合作精神，有解决问题的能力和创新思维3. 至少两年以上相...,物联网,http://jobs.zhaopin.com/CCL1500093390J40768879313.htm,20人以下,2025-04-18 16:00:26
重庆前端,重庆,润和软件,大专,3-5年,VUE3,1.5-1.9万,工作职责： 1、负责公司平台产品、复杂功能模块的前端架构设计、开发和迭代维护，编写高质量、可维护、可测试的代码。2、深度分析和优化前端应用性能，解决加载速度、渲染效率、交互流畅度等瓶颈问题。3、关注用户体验（UX），与产品经理、UI/UX设计师紧密合作，将设计稿转化为高品质的交互体验。4、负责公司平台产品发版、编写部署文档、系统部署，解决应用方在平台对接中的各种问题。 5、主导技术难题攻关，解决项...,计算机软件,http://jobs.zhaopin.com/CC171774410J40835496014.htm,1000-9999人,2026-01-07 09:45:23
web高级前端开发工程师,重庆,重庆吼吼科技有限公司,本科,5-10年,"CSS3,Javascript,Flex,AngularJS,HTML5",1-1.9万,职位描述： 1、负责产品/项目的界面交互开发和实现，为用户呈现良好的交互体验； 2、与后台工程师协作，完成数据交互、动态信息展现； 3、负责与交互视觉工程师配合，改善软件用户体验； 4、参与产品/项目的需求分析和需求评审； 5、参与前端技术选型和框架选择； 任职资格： 1、大学本科及以上学历，计算机相关专业，5年以上前端开发经验； 2、精通vue.js框架，精通TypeScript，了解Angul...,互联网,http://jobs.zhaopin.com/CC562597380J40135987305.htm,20-99人,2025-11-01 11:42:04
前端开发工程师（招10人）,重庆,八六三软件,大专,5-10年,Vue,1.5-1.8万,一、岗位职责1，负责产品项目前端架构设计，核心功能开发与性能优化；2，主导业务通用组件的封装与规范制定，推进业务组件库在多项目，多场景下的统一与复用；3，参与业务需求讨论，技术可行性调研，技术方案设计等工作；4，与项目团队紧密协同，确保需求高保真还原；二、任职资格1、大学本科及以上学历，计算机相关专业，8年及以上Web前端开发经验;2精通HTML5、CSS3，对UI视觉规范、交互动效有较强敏感度与...,计算机软件,http://jobs.zhaopin.com/CC621497980J40825808209.htm,500-999人,2026-01-08 10:17:45
web前端开发工程师,重庆,北控城市环境服务集团有限公司,本科,1-3年,"CSS,JavaScript,大屏/可视化项目",1.7-1.8万,岗位内容：1. 开发响应式Web页面和功能组件，确保优秀的用户体验2. 与后端开发人员合作，实现应用程序的完整性和可维护性3. 设计和实现复杂的前端UI交互，并在跨浏览器环境中进行测试和故障排除任职要求：1. 精通HTML、CSS和JavaScript，并熟悉至少一种主要的前端框架（如React或Angular）2. 具备良好的沟通能力和团队合作精神，有解决问题的能力和创新思维3. 至少两年以上相...,环保,http://jobs.zhaopin.com/CC302209580J40819224301.htm,1000-9999人,2026-01-07 18:37:42
前端（外包中冶赛迪erp项目）,重庆,天湾数字技术股份有限公司济南分公司,大专,5-10年,ERP项目,1.5-1.8万,1.工作年限：8年左右开发经验；具备ErP或类似大型企业管理软件（如SCM、CRM）中采购管理、供应链或订单管理模块的前端开发经验。2. 前端技术栈：精通JavaScript (ES6+)、HTML5、CSS3，对前端基础有深入理解。精通Vue.js或React.js主流框架之一，并有复杂单页应用（SPA）的实战开发经验。熟练掌握Element UI、Ant Design等企业级UI组件库，并能根...,互联网,http://jobs.zhaopin.com/CCL1501048300J40910528908.htm,500-999人,2026-01-07 16:28:04
前端开发工程师,重庆,菁沐人力资源服务(沧州)有限公司,本科,3-5年,"React,Vue",1.5-1.8万,岗位职责：1、独立负责简单应用或复杂应用(PC/H5/小程序)的模块，代码的规范性强、可读性好；2、承接开发需求，独立完成系统方案设计、开发联调和自测等工作，保障项目顺利上线；3、能够按规范进行组件拆分，沉淀组件可公共方法库、产出业务技术文档。任职资格：1、本科以上学历，熟练掌握计算机基础知识(计算机基础理论、数据结构、网络)和前端(JS/CSS/HTML)基础知识；2、熟练熟练掌握 React技...,人力资源服务,http://jobs.zhaopin.com/CCL1483621100J40819244905.htm,300-499人,2026-01-04 09:20:49
调解专员（前端),重庆,深圳富长盛企业管理咨询有限公司重庆分公司,高中,经验不限,全白班,9000-18000元,工作内容: 负责诉讼前案件的调解工作，对客户相关信息进行整理、记录，并及时跟踪。 以专业为盾，以沟通为桥，做当事人身边的“矛盾解铃人” 职位要求: 1、20-40岁，无征信不良记录，无犯罪记录。 2、薪资架构：无责底薪3500+高提成+团队奖金+业绩激励（平均薪资8000+） 入职转正购买五险一金。 职位福利：五险一金、全勤奖、通讯补助、、节日福利、下午茶，每年多次调薪 职位亮点：高提成 无责底薪...,银行,http://jobs.zhaopin.com/CCL1294447000J40823220815.htm,20-99人,2025-12-19 16:32:58
web高级前端开发工程师,重庆,重庆吼吼科技有限公司,本科,5-10年,"HTML5,CSS3,Javascript,Flex,AngularJS",1.5-1.8万,职位描述：1、负责产品/项目的界面交互开发和实现，为用户呈现良好的交互体验；2、与后台工程师协作，完成数据交互、动态信息展现；3、负责与交互视觉工程师配合，改善软件用户体验；4、参与产品/项目的需求分析和需求评审；5、参与前端技术选型和框架选择；任职资格：1、大学本科及以上学历，计算机相关专业，5年以上前端开发经验；2、精通vue.js框架，精通TypeScript，了解Angular.js、Re...,互联网,http://jobs.zhaopin.com/CC562597380J40699300405.htm,20-99人,2025-09-22 11:41:17
前后处理研发工程师,重庆,重庆数字赛道研究院,本科,3-5年,"C++,QT,OpenGL,VTK,CAD,CAE",1.3-1.8万,岗位职责：1.负责前后处理的开发与维护。2.负责软件人机交互界面、物理场设置、数据可视化显示、几何建模等功能开发。任职要求：1.计算机、数学、力学、机械、人工智能、土木水利等相关专业，本科及以上学历。2.具有3年及以上前后处理开发经验。3.熟练使用C++开发语言和QT，具有良好的编码习惯及面向对象的编程思想。4.熟悉OpenGL、VTK等，具有三维图形开发经验者优先考虑。5.具有CAD/CAE软件...,政府/公共事业,http://jobs.zhaopin.com/CCL1376365390J40800127313.htm,20-99人,2025-08-22 00:00:02
高级前端开发(长期稳定+大平台）,重庆,深圳极联信息技术股份有限公司,大专,5-10年,"Vue,React",1.3-1.7万,岗位职责1、负责产品项目前端架构设计、核心功能开发与性能优化等；2、主导业务通用组件的封装与规范制定，推进业务组件库在多项目、多场景下的统一与复用；3、参与业务需求讨论、技术可行性调研、技术方案设计等工作；4、与项目团队紧密协同、确保需求高保真还原，推进产品落地。任职要求1、大专及以上学历，7年及以上Web前端开发经验;2、精通HTML5、CSS3，对UI视觉规范、交互动效有较强敏感度与审美能力，...,计算机软件,http://jobs.zhaopin.com/CC409287530J40821460407.htm,500-999人,2026-01-09 11:30:29
前端开发工程师（react）,重庆,大展信息科技(深圳)有限公司,本科,5-10年,React,1.5-1.7万,【智能消保研发部】。职位描述：1.负责客服或消保域业务系统的的迭代、维护工作；2.与产品、研发、UE、测试、紧密合作完成Web前端页面的开发、维护和优化，提升用户体验；3.跟进业界前端技术发展动态和技术发展趋势，并合理地用于实践。任职要求：1.本科及以上学历，5年以上前端研发经验；2.熟练掌握React/Vue等主流前端框架以及JavaScript、TypeScript、HTML5、CSS3 等前...,IT服务,http://jobs.zhaopin.com/CC157110720J40737220206.htm,500-999人,2026-01-08 00:00:02
前端（尽快到岗）,重庆,成都迈思信息技术有限公司,大专,5-10年,"ERP项目,CSS,Vue",1.3-1.7万,1、负责产品项目前端架构设计、核心功能开发与性能优化等2、主导业务通用组件的封装与规范制定，推进业务组件库在多项目、多场景下的统一复用;3、参与业务需求讨论、技术可行性调研、技术方案设计等工作;4、与项目团队紧密协同、确保需求高保真还原，推进产品落地。1、大学专科及以上学历，8年及以上Web前端开发经验;2、精通HTML5、CSs3，对UI视觉规范、交互动效有较强敏感度与审美能力，能精准还原设.扎...,计算机软件,http://jobs.zhaopin.com/CC153170410J40896707502.htm,1000-9999人,2026-01-07 12:23:53
前端开发工程师(泛),重庆,重庆扬纪宏科技有限公司,中专/中技,经验不限,"鸿蒙项目,大屏/可视化项目",1.4-1.7万,我们正在寻找一位专业的JavaScript开发工程师，负责维护和开发公司Web应用。工作内容： 负责前端系统的研发工作； 根据开发规范与流程独立完成模块的设计、编码； 定位并修改系统暴露出的bug； 不断迭代新功能并保持系统的稳定、健壮、安全； 参加代码评审，持续优化代码结构和性能； 完成软件系统相关文档的编写工作。岗位要求： 计算机相关专业本科及以上学历； 3年以上JavaScript开发经验；...,人工智能,http://jobs.zhaopin.com/CCL1503875640J40856543303.htm,20人以下,2026-01-07 01:06:49
web前端工程师,重庆,四川卓川人力资源有限公司,学历不限,经验不限,金融项目,1.3-1.5万,岗位内容：1. 负责开发和维护前端系统和模块，确保其运行稳定可靠2. 编写高效、清晰、易于维护的代码3. 协调需求，与其他团队成员进行有效沟通和协作任职要求：1. 熟练掌握HTML、CSS和JavaScript，熟悉主流前端框架2. 具备扎实的编程基础，良好的代码风格，注重代码品质3. 擅长和团队合作，具备很好的沟通和协调能力,人力资源服务,http://jobs.zhaopin.com/CCL1480081170J40819980401.htm,20-99人,2026-01-11 21:37:26
前端开发工程师,重庆,软通动力信息技术(集团)股份有限公司,本科,5-10年,Vue,1.2-1.5万,岗位要求如下:1、有实际的软件前端开发经验；掌握W3C技术标准，精通HTML、Javascript、Ajax、DOM、HTML5、CSS3等前端开发技术；2、熟练掌握Vue3、vite等前端框架和相关技术并了解其实现原理，熟悉typescript、nginx、nodejs等webserver技术；3、精通前端性能分析和调优，并保证兼容性和执行效率，可编写复用的用户界面组件；4、熟练掌握前端开发的安...,互联网,http://jobs.zhaopin.com/CC000544460J40786564516.htm,10000人以上,2026-01-09 15:18:26
前端开发工程师(泛),重庆,重庆扬纪宏科技有限公司,中专/中技,经验不限,"金融项目,鸿蒙项目",1.4-1.5万,我们正在寻找一位专业的JavaScript开发工程师，负责维护和开发公司Web应用。工作内容： 负责前端系统的研发工作； 根据开发规范与流程独立完成模块的设计、编码； 定位并修改系统暴露出的bug； 不断迭代新功能并保持系统的稳定、健壮、安全； 参加代码评审，持续优化代码结构和性能； 完成软件系统相关文档的编写工作。岗位要求： 计算机相关专业本科及以上学历； 3年以上JavaScript开发经验；...,人工智能,http://jobs.zhaopin.com/CCL1503875640J40866864803.htm,20人以下,2026-01-10 01:08:04
web前端工程师,重庆,四川卓川人力资源有限公司,学历不限,经验不限,金融项目,1.3-1.5万,岗位内容：1. 负责开发和维护前端系统和模块，确保其运行稳定可靠2. 编写高效、清晰、易于维护的代码3. 协调需求，与其他团队成员进行有效沟通和协作任职要求：1. 熟练掌握HTML、CSS和JavaScript，熟悉主流前端框架2. 具备扎实的编程基础，良好的代码风格，注重代码品质3. 擅长和团队合作，具备很好的沟通和协调能力,人力资源服务,http://jobs.zhaopin.com/CCL1480081170J40819980301.htm,20-99人,2026-01-11 21:37:24
前端开发工程师,重庆,了了(重庆)农业科技有限公司,本科,5-10年,"CSS,HTML5,JavaScript",1-1.5万,负责公司产品的前端开发工作，实现产品界面和交互功能， 确保前端代码质量、性能和用户体验，支持产品业务目标实现。教育水平：计算机科学、软件工程、交互设计或相关专业本科及以上学历；有数据可视化、GIS（地理信息系统）或物联网（IoT）相关项目背景者优先。经验知识：1.5年以上前端开发经验，具备中大型复杂项目或SaaS平台前端架构经验；2.精通HTML5、CSS3、JavaScript (ES6+)，具,物联网,http://jobs.zhaopin.com/CCL1489212500J40868022112.htm,20-99人,2026-01-09 10:19:09
前端开发工程（重庆）,重庆,普联软件股份有限公司,本科,3-5年,"ERP项目,JavaScript,HTML5,TypeScript,Vue,Ant Design,Node.js",1-1.5万,岗位职责: 1. 负责公司前端项目的开发和维护 2. 参与产品需求分析，制定技术实现方案 3. 编写高质量、可维护的前端代码 4. 与UI设计师、后端开发工程师协作完成项目开发 5. 参与代码审查，保证代码质量 6. 持续优化前端性能，提升用户体验 7. 参与技术选型和架构设计讨论 任职要求: 1、基本要求 - **工作经验**：3年以上前端开发经验 - **学历要求**：本科及以上学历，计算机相...,计算机软件,http://jobs.zhaopin.com/CC153424410J40769709616.htm,1000-9999人,2026-01-09 00:33:21
web前端工程师,重庆,四川卓川人力资源有限公司,学历不限,经验不限,金融项目,1.3-1.5万,岗位内容：1. 负责开发和维护前端系统和模块，确保其运行稳定可靠2. 编写高效、清晰、易于维护的代码3. 协调需求，与其他团队成员进行有效沟通和协作任职要求：1. 熟练掌握HTML、CSS和JavaScript，熟悉主流前端框架2. 具备扎实的编程基础，良好的代码风格，注重代码品质3. 擅长和团队合作，具备很好的沟通和协调能力,人力资源服务,http://jobs.zhaopin.com/CCL1480081170J40819980201.htm,20-99人,2026-01-11 21:37:23
前端开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,5-10年,"大屏/可视化项目,GIS/地图项目,鸿蒙项目,JavaScript,React,Vue",1-1.5万,岗位要求如下:1、有实际的软件前端开发经验；掌握W3C技术标准，精通HTML、Javascript、Ajax、DOM、HTML5、CSS3等前端开发技术；2、熟练掌握Vue3、vite等前端框架和相关技术并了解其实现原理，熟悉typescript、nginx、nodejs等webserver技术；3、精通前端性能分析和调优，并保证兼容性和执行效率，可编写复用的用户界面组件；4、熟练掌握前端开发的安...,互联网,http://jobs.zhaopin.com/CC000544460J40782594416.htm,10000人以上,2026-01-06 11:16:16
前端产品经理,重庆,中国电信重庆渝中分公司,本科,3-5年,"前端产品,Axure,墨刀",8000-15000元,岗位职责:1、负责项目的产品设计工作，负责与U1、研发、测试的沟通工作，确保项目质量;2、能根据既定的产品规划，有效地输出产品设计的相关材料(需求规格说明书、原型设计等)，能有效地完成需求交付工作;3、具备产品上线后，追踪并分析数据的能力;4、有前端开发工作经验优先。具体要求:1、本科及以上学历，3年以上产品经理经验，2、能熟练使用axure或墨刀绘制产品原型图，对APP/PC交互设计有基本见解3...,运营商/增值服务,http://jobs.zhaopin.com/CCL1228285770J40756149613.htm,300-499人,2025-12-24 12:59:53
WEB前端工程师,重庆,中国电信重庆分公司,本科,5-10年,"React,Vue",9000-15000元,任职要求1.全日制本科以上学历，计算机、软件工程等相关专业，5年以上工作经验2.精通JavaScript/HTML5/CSS等主流WEB前端技术3.熟练使用 VUE、React4.精通 DIV+CSS布局的HTML代码编写，能够编写出易于维护并具备良好的跨平台的代码。过硬的JavaScript基础功底。5.至少了解一门CSS 预处理语言，如 Less、Sass6.有 ionic、Angular.j...,通信/网络设备,http://jobs.zhaopin.com/CC203258710J40522088910.htm,500-999人,2025-12-12 00:09:21
web前端-线上面试-双休国企,重庆,软通动力信息技术(集团)股份有限公司,本科,3-5年,CSS,9000-15000元,1.统招本科及以上学历，计算机相关专业；2.熟练掌握Vue开发框架，并理解其核心原理；3.熟悉前端工程化工具，如Webpack、Babel、Npm等；4.熟练掌握HTML、CSS3和JavaScript（ES6+），熟悉W3C标准、浏览器渲染原理、兼容性及性能问题；5.有良好的代码规范和文档编写习惯，注重代码质量和可维护性；6.有webRTC相关音视频开发经验者优先；7.有跨平台开发经验者优先、有...,互联网,http://jobs.zhaopin.com/CC000544460J40785558616.htm,10000人以上,2026-01-06 11:04:25
Web前端（线上面试）,重庆,深圳极联信息技术股份有限公司,本科,3-5年,"HTML5,CSS,JavaScript,React,Vue",1-1.5万,岗位职责1.参与前端开发工作，包括网站和应用程序的开发、维护和优化;2.实现网站和应用程序的前端界面设计，并保证其良好的用户体验;3.与 UI/UX 设计师、后端工程师和产品经理合作，确保项目进度和质量的达成。 职位要求 1.具有本科或以上学历，三年以上前端开发经验; 2.熟练掌握 HTML、CSS 和 JavaScript 等前端技术，并有一定的项目经验; 3.熟悉 Vue或者React，并能够...,计算机软件,http://jobs.zhaopin.com/CC409287530J40633241907.htm,500-999人,2025-12-10 09:24:40
