职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
软件测试（京东方长期+ 手机平板安卓联想pad整机设置相机系统专项GEO）,重庆,广东善世企业服务集团有限公司,大专,3-5年,"PAD,手机,Android,Android测试",6000-9000元,如下是京东方重庆软件测试的长期外包岗位，需要熟悉Android平台，有联想平板or手机测试经验优先，线上一轮面试即可薪资：6K-8K/月入职即购买五险一金工作地点：重庆BOE-重庆市北碚区云汉大道11号如12个方向的软件测试，请告知我您偏向应聘主页岗位几？谢谢~（岗位一稳定性）1. 熟悉安卓平台.熟悉软件测试流程. 有手机或pad整机测试经验（岗位二设置1/2） 1. 熟悉安卓平台. 熟悉软件测试...,人力资源服务,http://jobs.zhaopin.com/CC667241620J40814365209.htm,500-999人,2025-12-21 20:44:41
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,安卓,1.1-1.4万,1. 熟悉Android体系架构，3年以上Android系统开发和调试经验；2. 熟练掌握 Android service、Jni、Native service、HAL 等核心机制；3. 熟练掌握Android音视频框架、编解码技术及流媒体开发；4. 熟悉掌握Mdiacodec，Nuplayer，DRM开发；,互联网,http://jobs.zhaopin.com/CC000544460J40786282016.htm,10000人以上,2026-01-10 01:49:13
软件测试（京东方长期+OTA系统相机充放电功耗续航AI浮窗安卓联想华为荣耀手机平板））,重庆,广东善世企业服务集团有限公司,学历不限,1-3年,"OTA,相机,充放电,功耗,续航,AI,平板,华为,联想",6000-9000元,如下是京东方重庆软件测试的长期外包岗位，需要熟悉安卓平台，有联想平板or手机测试经验优先，线上一轮面试即可薪资：6K-8K/月入职即购买五险一金工作地点：重庆BOE-重庆市北碚区云汉大道11号如12个方向的软件测试，请告知我您偏向应聘主页岗位几？谢谢~（岗位一稳定性）1. 熟悉安卓平台.熟悉软件测试流程. 有手机或pad整机测试经验（岗位二设置1/2） 1. 熟悉安卓平台. 熟悉软件测试流程. 有...,人力资源服务,http://jobs.zhaopin.com/CC667241620J40818366309.htm,500-999人,2025-12-21 20:42:49
android安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,经验不限,"车载项目,物联网项目,Framework,Android Studio,Java,Kotlin,NDK,.熟悉TCP/IP、UDP,熟悉ANDROID音视",1.1-1.4万,1.统招大专及以上学历，计算机相关专业；2.具备较强的应用架构能力和设计能力，能够独立完成模块或APP开发；3.熟练掌握Kotlin/Java编程语言，具备扎实的编程基础；4.熟悉Android应用常用的性能和内存优化方法，熟练掌握Android平台代码调试和调优技术；5.熟悉TCP/IP、UDP、HTTP等通信协议，具备网络开发和调试经验；6.熟悉Android系统架构，熟悉Android Fr...,互联网,http://jobs.zhaopin.com/CC000544460J40767651816.htm,10000人以上,2026-01-10 01:48:07
软件测试（安卓手机充放电设置游戏性能系统专项（联想）,重庆,广东善世企业服务集团有限公司,本科,1-3年,"游戏性能,充放电,安卓,联想,小工具",6000-8000元,如下是京东方重庆软件测试的长期外包岗位，均需要熟悉安卓平台，有手机平板华为联想荣耀测试经验优先，如4个方向的软件测试，请告知我您偏向应聘岗位几？线上一轮面试即可：薪资：6K-8K/月入职即购买五险一金，双休工作地点：重庆BOE-重庆市北碚区云汉大道11号（岗位一设置2） 1. 熟悉Android平台. 熟悉软件测试流程；2、熟练整机系统功能测试，能独立完成设置模块测试。（岗位二充放电） 1、熟悉充...,人力资源服务,http://jobs.zhaopin.com/CC667241620J40824005409.htm,500-999人,2026-01-07 17:39:33
Android开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,Android,1.2-1.4万,1. 5年以上Android APP开发经验，精通Java/Kotlin，对Android 机制（如性能优化、内存管理、多线程）有深刻理解。2. 至少2年Flutter项目(Flutter/Android原生混合开发或纯flutter）开发经验，Dart语言，深入理解Flutter框架原理（渲染机制、状态管理、异步等），具备复杂Flutter模块的开发能力。3. 具备良好的架构设计能力，熟悉常见的...,互联网,http://jobs.zhaopin.com/CC000544460J40782924716.htm,10000人以上,2025-12-27 01:44:23
软件测试（安卓手机功耗充放电OTA小工具）,重庆,广东善世企业服务集团有限公司,本科,1-3年,"游戏性能,充放电,设置,平板,安卓,联想,系统功能",6000-8000元,如下是京东方重庆软件测试的长期外包岗位，均需要熟悉安卓平台，有手机平板华为联想荣耀测试经验优先，如4个方向的软件测试，请告知我您偏向应聘岗位几？线上一轮面试即可：薪资：6K-8K/月入职即购买五险一金，双休工作地点：重庆BOE-重庆市北碚区云汉大道11号（岗位一设置2） 1. 熟悉Android平台. 熟悉软件测试流程；2、熟练整机系统功能测试，能独立完成设置模块测试。（岗位二充放电） 1、熟悉充...,人力资源服务,http://jobs.zhaopin.com/CC667241620J40822885909.htm,500-999人,2025-12-31 16:57:11
安卓应用开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,终端,1-1.4万,岗位职责：1.负责卫星终端系统各应用界面及逻辑的开发；2.负责终端Android系统apk开发、维护、升级代码编写；3.参与需求分析和技术方案设计，根据项目要求编写概要设计和详细设计文档；4.进行单元测试、确保代码质量和稳定性；5.负责在轨测试中Android应用侧测试异常问题日志分析和专项问题解决；任职要求：1.本科以上学历，计算机，电子，软件工程相关专业；2.精通Java语言开发，熟悉面向对象...,互联网,http://jobs.zhaopin.com/CC000544460J40734444016.htm,10000人以上,2025-12-01 14:50:10
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,本科,3-5年,"Android Studio,Java",1-1.4万,岗位职责：1.负责卫星终端系统各应用界面及逻辑的开发；2.负责终端Android系统apk开发、维护、升级代码编写；3.参与需求分析和技术方案设计，根据项目要求编写概要设计和详细设计文档；4.进行单元测试、确保代码质量和稳定性；5.负责在轨测试中Android应用侧测试异常问题日志分析和专项问题解决；任职要求：1.本科以上学历，计算机，电子，软件工程相关专业；2.精通Java语言开发，熟悉面向对象...,互联网,http://jobs.zhaopin.com/CC000544460J40766708916.htm,10000人以上,2025-10-20 10:28:15
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,经验不限,"Android Studio,Framework,Kotlin",1.2-1.4万,1.统招大专及以上学历，计算机相关专业；2.具备较强的应用架构能力和设计能力，能够独立完成模块或APP开发；3.熟练掌握Kotlin/Java编程语言，具备扎实的编程基础；4.熟悉Android应用常用的性能和内存优化方法，熟练掌握Android平台代码调试和调优技术；5.熟悉TCP/IP、UDP、HTTP等通信协议，具备网络开发和调试经验；6.熟悉Android系统架构，熟悉Android Fr...,互联网,http://jobs.zhaopin.com/CC000544460J40756017916.htm,10000人以上,2025-09-11 17:30:12
Android-重庆,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,"卫星,Android Studio,Kotlin",1.1-1.4万,岗位内容：1. 以用户为中心设计交互体验，开发高质量的Android应用程序，确保用户满意；2. 协同开发团队完成产品规划和交付；3. 与后端团队协调，处理各种api接口的请求和响应。任职要求：1.统招大专及以上学历，三年级以上经验，计算机相关专业；2.具备较强的应用架构能力和设计能力，能够独立完成模块或APP开发；3.熟练掌握Kotlin/Java编程语言，具备扎实的编程基础；4.熟悉Andro...,互联网,http://jobs.zhaopin.com/CC000544460J40755958716.htm,10000人以上,2025-09-11 16:16:59
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,5-10年,Android Studio,1.1-1.4万,.统招大专及以上学历，计算机相关专业；2.具备较强的应用架构能力和设计能力，能够独立完成模块或APP开发；3.熟练掌握Kotlin/Java编程语言，具备扎实的编程基础；4.熟悉Android应用常用的性能和内存优化方法，熟练掌握Android平台代码调试和调优技术；5.熟悉TCP/IP、UDP、HTTP等通信协议，具备网络开发和调试经验；6.熟悉Android系统架构，熟悉Android Fra...,互联网,http://jobs.zhaopin.com/CC000544460J40751633916.htm,10000人以上,2025-09-01 10:04:11
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,"ANDROID音视频开发,TCP/IP,WEBRTC开发,Android Studio,通信,Java,Kotlin",1-1.4万,1.大专及以上学历，计算机相关专业；2.具备较强的应用架构能力和设计能力，能够独立完成模块或APP开发；3.熟练掌握Kotlin/Java编程语言，具备扎实的编程基础；4.熟悉Android应用常用的性能和内存优化方法，熟练掌握Android平台代码调试和调优技术；5.熟悉TCP/IP、UDP、HTTP等通信协议，具备网络开发和调试经验；6.熟悉Android系统架构，熟悉Android Fram...,互联网,http://jobs.zhaopin.com/CC000544460J40750929016.htm,10000人以上,2025-08-29 15:46:35
安卓开发（重庆）,重庆,软通动力信息技术(集团)股份有限公司,大专,3-5年,"卫星,Framework,Java,Android Studio,ANDROID APK,ANDROID UI,终端语音,在轨测试",1.1-1.3万,岗位职责：1.负责卫星终端系统各应用界面及逻辑的开发；2.负责终端Android系统apk开发、维护、升级代码编写；3.参与需求分析和技术方案设计，根据项目要求编写概要设计和详细设计文档；4.进行单元测试、确保代码质量和稳定性；5.负责在轨测试中Android应用侧测试异常问题日志分析和专项问题解决；任职要求：1.大专及以上学历，计算机，电子，软件工程相关专业；2.精通Java语言开发，熟悉面向对...,互联网,http://jobs.zhaopin.com/CC000544460J40755626416.htm,10000人以上,2026-01-10 01:47:38
安卓开发工程师,重庆,软通动力信息技术(集团)股份有限公司,本科,3-5年,"SDK,Kotlin,ANDROID APK",1-1.3万,岗位职责：1.负责卫星终端系统各应用界面及逻辑的开发；2.负责终端Android系统apk开发、维护、升级代码编写；3.参与需求分析和技术方案设计，根据项目要求编写概要设计和详细设计文档；4.进行单元测试、确保代码质量和稳定性；5.负责在轨测试中Android应用侧测试异常问题日志分析和专项问题解决；任职要求：1.本科以上学历，计算机，电子，软件工程相关专业；2.精通Java语言开发，熟悉面向对象...,互联网,http://jobs.zhaopin.com/CC000544460J40734419216.htm,10000人以上,2026-01-04 00:04:40
