职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
Digital Solution Engineering Specialist,厦门,ABB,本科,经验不限,"DEVOPS,软件测试",面议,"Reporting to:Service Sales Support ManagerYour role and responsibilities In this role, you will have the opportunity to coordinate and facilitate the development, implementation, and successful onboar...",仪器仪表制造,http://jobs.zhaopin.com/CC000018800J40884735502.htm,10000人以上,2026-01-10 01:04:25
数据开发工程师（㓝艺）,厦门,软通动力信息技术(集团)股份有限公司,本科,3-5年,"Python,数据治理,Hadoop",1.5-2万,职位描述：参与并负责数据平台的后端研发，包括PB级数据获取、清洗工作；参与设计并实现高稳定性和高性能的分布式数据处理系统；对现有系统方案能够持续改进和优化，不断提升系统稳定性和性能，推进技术在业务落地；调研搜集高质量数据，支持基础数据集迭代更新；任职要求本科及以上学历，2年以上非结构化数据处理工作经验，熟练掌握文本/视频/图片等多模态非结构化数据处理；精通数据清洗，特征提取等技术。熟悉 Pytho...,互联网,http://jobs.zhaopin.com/CC000544460J40772072316.htm,10000人以上,2025-11-07 10:15:57
数据工程师,厦门,北京华科众合科技有限公司海南分公司,本科,3-5年,数据仓库,1-1.5万,工作职责：1.设计数据采集、清洗、存储、治理与分析方案；2.构建多模态语料库，开发数据采集、标注、开放工具链；3.负责数据仓库、数据湖的架构设计与维护；4.保障数据安全，推动数据在业务场景中的闭环应用；5.完成数据处理与基础分析工作。 岗位要求： 1.985、211 学院毕业计算机科学、统计学、数据分析等相关专业本科及以上学历； 2.5 年以上大数据开发经验，3 年以上数据治理或数据仓库建设经验；...,计算机软件,http://jobs.zhaopin.com/CCL1504797020J40847863613.htm,500-999人,2026-01-09 01:37:11
ETL工程师（厦门）,厦门,广州南天电脑系统有限公司,本科,3-5年,"SQL,Oracle,MySQL",1-1.3万,岗位职责：1、负责银行数据仓库的 ETL 流程开发，使用 ETL 工具（如 Informatica、Kettle 等）或相关服务器编写高效 ETL 程序，完成数据抽取、转换、加载工作，确保数据的准确性和及时性；2、精通 SQL 开发，熟练运用 Greenplum 或 Oracle 数据库，包括数据库函数、存储过程等，确保数据处理准确高效；3、熟练掌握 Shell 脚本编写，用于数据开发及自动化任务...,IT服务,http://jobs.zhaopin.com/CC136558620J40783824514.htm,500-999人,2026-01-09 01:38:07
高级数据工程师,厦门,软通动力信息技术(集团)股份有限公司,本科,5-10年,"数据治理,数据架构,数据中台开发,Hadoop,Flink,Spark",1.2-2万,岗位职责：1.设计数据采集、清洗、存储、治理与分析方案；2.构建多模态语料库，开发数据采集、标注、开放工具链；3.负责数据仓库、数据湖的架构设计与维护；4.保障数据安全，推动数据在业务场景中的闭环应用；5.指导数据工程师完成数据处理与基础分析工作。 职位要求： 1.本科及以上学历，计算机科学、统计学、数据分析等相关专业优先； 2.5 年以上大数据开发经验，3 年以上数据治理或数据仓库建设经验； 3...,互联网,http://jobs.zhaopin.com/CC000544460J40764045716.htm,10000人以上,2025-10-10 17:38:03
BI工程师/数据工程师-帆软,厦门,厦门斯辰传媒有限公司,本科,3-5年,"SQL,数据可视化,报表开发,Hadoop,Spark,FineBI,MySQL,SQL Server",8000-13000元·13薪,【集团介绍】关于我们： 顾诺集团成立于2012年，总部位于厦门，是一家集研发、生产与品牌运营于一体的现代化日化企业。集团在福建、广东、江浙等地设有多家分子公司及研发中心，构建了完善的产业布局。 十余年来，集团始终专注于家庭清洁、个人护理等日化领域，持续深耕产品力与品牌力，成功打造出多个广受消费者喜爱的国货品牌，并在抖音等主流电商平台稳居行业前列。我们的成绩：1、自主研发沫檬、康思嘉等日化品牌，其中...,电子商务,http://jobs.zhaopin.com/CCL1281702680J40746070006.htm,1000-9999人,2026-01-09 01:16:30
ETL数据工程师12k（医疗数据方向）,厦门,深圳南区人瑞人力资源服务有限公司,大专,3-5年,"SQL,MySQL,Oracle,SQL Server,Hive,Greenplum,医疗大数据",1.2-1.3万,岗位：ETL工程师 期望使用时间：2025年11月10日- 2027年 11月9日工作地点：福建省厦门市海沧区东孚西路99号，复旦大学附属肿瘤医院厦门医院面试方式：线上/现场面试，2轮面试学历要求：大专及以上/本科及以上相关工作经验：大专学历5年以上，本科学历3年以上优先条件：有医疗大数据公司从业经历者有医院数据中心，医学科研平台的项目实施经验【岗位职责】1.配合数据工程师完成数据治理关键环节执行...,企业服务,http://jobs.zhaopin.com/CCL1289361510J40815057001.htm,500-999人,2026-01-07 01:02:13
云运维工程师,厦门,软通动力信息技术(集团)股份有限公司,本科,3-5年,"云运维,Hadoop,FLINK、KAFKA,云平台规划、部署、迁移经验",1-1.5万,云运维工程师职位描述： 1. 负责私有云平台的7*24小时日常监控、告警处理、告警派单和故障调度工作，确保系统稳定运行； 2. 负责告警执行质量跟踪、分析和总结，优化告警阈值和监控策略，减少误报和漏报； 3. 负责平台缺陷分析与修复，推动系统可靠性提升，保障业务连续性； 4. 负责运维文档编制、更新及流程优化，制定运维管理策略（包括服务流程、SLA管理、安全合规），提升团队工作效率和标准化水平； ...,互联网,http://jobs.zhaopin.com/CC000544460J40779826516.htm,10000人以上,2025-12-09 17:35:45
BI分析师,厦门,日上集团,本科,3-5年,"SQL,报表开发,数据可视化,MySQL,PostgreSQL,Oracle,SQL Server,FineBI",1-1.2万·13薪,"岗位职责：1.根据公司业务需要，协助BI团队构建并维护各业务主题及主题下的报表设计制作；2.上级交办的其它事宜。任职要求 ：1.本科,计算机相关专业，本科及以上学历;2.有以上使用帆软产品（BI和报表）制作分析报告的经验；2.有3年以上数据分析工作经验；3.精通sql，熟悉Mysql，Postgre SQL, Oracle，Sqlserver 等常用数据库；4.良好的沟通能力、协调及较强的逻辑，责...",金属制品业,http://jobs.zhaopin.com/CC308507580J40685988511.htm,1000-9999人,2026-01-12 01:28:15
6k-1w报表开发工程师数据开发,厦门,宿州飞鑫文化传媒有限公司,学历不限,经验不限,"SQL,MySQL,报表开发,数据清洗,数据可视化,FineBI,FINEDATALINK,FineReport",6000-12000元,注意！此岗位需要来安徽省宿州市上班！待遇保底6000-10000元招报表开发工程师职位描述1.项目设计：参与项目经理组织的需求调研、需求分析会议。2.项目开发：基于模板应用开发需求，使用finereport、finebi等帆软产品，完成模板应用搭建开发工作，包含但不限于报表、大屏、移动端等；3.项目测试：具备自测能力4.项目交付：具备一定实施部署能力，保持项目文档的完整、连续和可追溯性。任职资格1...,文化艺术/娱乐,http://jobs.zhaopin.com/CCL1348710510J40744641306.htm,500-999人,2026-01-12 00:11:20
ETL开发工程师（银行项目）,厦门,北京神州数字科技有限公司,本科,1-3年,,1-1.2万·13薪,1：熟练使用DB2、GBASE等数据库，熟悉掌握SQL语言，具备编写存储过程及SQL优化能力（有GBASE8A工程师资格认证优先）。2：熟悉ETL开发过程，了解数仓架构体系，如层次划分、主题建模、集市建模等。3：熟练使用常用Lniux/Unix命令、熟悉Shell、Perl脚本。4：具备有金融行业大数据平台、数据仓库等数据类项目实施经验，了解银行主要业务（参与过金融类中台项目优先）。5、具备较强的...,计算机软件,http://jobs.zhaopin.com/CCL1280870410J40578881406.htm,10000人以上,2026-01-10 01:15:22
ETL工程师,厦门,深圳南区人瑞人力资源服务有限公司,大专,1-3年,"数据开发,MySQL,Oracle,SQL,Scala",8000-11000元,优先考虑:有医疗大数据公司从业经历者2.有医院数据中心，医学科研平台的项目实施经验岗位职责: 配合数据工程师完成数据治理关键环节执行，包含但不限于业务数据调研、数据映射、数据质控等工作; 负责实施与维护在客户现场所部署软件产品，与公司总部人员有效合作，确保项目正常进行; 负责项目现场与客户方日常工作交流及需求沟通，正确反馈至总部项目经理，确保项目现场工作稳定有序； 完成项目经理安排的其他工作。职责...,企业服务,http://jobs.zhaopin.com/CCL1289361510J40814296601.htm,10000人以上,2026-01-11 01:01:52
