职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
中/高级功率硬件工程师,南京,思源电气,本科,3-5年,,20000-40000,岗位职责：1、主导功率单元产品开发设计工作，如需求分析，关键需求设计，功率单元技术方案，选型计算，损耗分析，寿命分析，电和热应力分析。2、指导结构工程师完成功率单元的结构设计;3、指导热仿真工程师建立主功率器件准确的热仿真模型;4、主导功率单元相关硬件的技术平台建设工作。岗位要求:专业：电力、电子、自动化、电气等相关专业经验：电力电子技术，精通功率器件应力计算、测试或仿真，损耗计算，失效分析等相关...,电气机械/电力设备,http://jobs.zhaopin.com/CC000635070J40806882711.htm,1000-9999人,2026-01-11 00:42:01,20000.0,40000.0,16.0
总体设计师,南京,青州锐达电子科技有限公司,本科,3-5年,"设计,研发,测试,地面雷达,有源相控阵雷达,雷达方案设计,雷达系统设计,航空航天电子产品,通信产品",20000-40000,岗位要求： 1、能够掌握行业和产品相关新技术； 2、工作认真负责，有基数统筹和管理能力，熟悉产品开发流程，有能力组织开展产品总体技术方案的策划与编写，并组织项目实施。 任职要求： 1、本科及以上学历，通信类、微波与电磁场、电子信息、自动化等相关专业； 2、熟悉使用Matlab仿真工具； 3、具有AESA开发经验者优先，尤其是参与过地面雷达或者低小慢项目的优先； 4、从事过雷达总体设计工作经验至少三...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC537952830J40524781916.htm,20-99人,2025-12-28 00:00:01,20000.0,40000.0,12.0
硬件工程师（功率方向）,南京,埃斯顿,本科,3-5年,"设计,技术支持,IGBT,功率,逆变",20000-40000,工作职责:1、 负责电控柜、伺服驱动器功率板、电源板等硬件电路的设计、调试、测试以及解决EMC等疑难问题；2、 负责硬件系统架构设计，关键电路和关键器件的设计选型；3、 编写伺服驱动和电源硬件相关的文档，参与内部技术评审；4、 调研和分析行业技术发展趋势，国际/国家标准规范分析。任职资格:1、本科及以上电子、电气相关专业，工作经验研究生3年以上、本科5年以上；2、熟悉电机驱动、运控控制系统相关原理...,仪器仪表制造,http://jobs.zhaopin.com/CC243960110J40799142608.htm,1000-9999人,2025-12-26 09:35:56,20000.0,40000.0,12.0
主任电力电子硬件工程师,南京,思源电气,硕士,10年以上,"功率组件开发,电源系统开发,二极管,IGBT,晶闸管,电源,变流器,PWM整流,LLC",25000-40000,职责描述：1、储能、变流器等产品技术预研、产品开发过程中电力电子拓扑及功率电子需求分析、方案设计及验证，特别是主功率器件选型计算，驱动及电源设计，电和热应力及可靠性设计分析验证等；2、主导单板级方案设计、技术规格分解，原理图和PCB的技术评审工作。指导和帮助工程师解决在项目开发过程中遇到的技术问题。3、协助热仿真工程师完成热仿真；指导结构工程师完成主功率拓扑的结构设计；4、负责主功率器件选型计算技...,电气机械/电力设备,http://jobs.zhaopin.com/CC000635070J40684866211.htm,1000-9999人,2026-01-11 00:16:00,25000.0,40000.0,16.0
高级硬件工程师,南京,南京协澳智能控制系统有限公司,本科,5-10年,,20000-40000,一、岗位职责1、需求落地：拆解客户技术条件与约束，形成硬件需求与接口规格； 2、方案设计：模拟/数字电路架构，器件选型与降额，绝缘与安规裕量、热设计； 3、详细设计：原理图、关键网络约束与分层PCB设计（SI/PI/EMC）；BOM与成本控制； 4、典型电路：电源模块（AC/DC、DC/DC）、测量与信号调理、继电/驱动与保护、RS485/隔离通信、时序/复位/看门狗； 5、验证试验：单元与系统级...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC476899020J40845046603.htm,100-299人,2025-12-24 15:41:09,20000.0,40000.0,12.0
高级硬件工程师（功率方向）,南京,埃斯顿,本科,3-5年,"逆变,MOS,IGBT,驱动器,功率模块,变频器",22000-40000,【岗位职责】 1、 负责电控柜、伺服驱动器功率板、电源板等硬件电路的设计、调试、测试以及解决EMC等疑难问题； 2、 负责硬件系统架构设计，关键电路和关键器件的设计选型； 3、 编写伺服驱动和电源硬件相关的文档，参与内部技术评审； 4、 调研和分析行业技术发展趋势，国际/国家标准规范分析。 【任职资格】 1、本科及以上电子、电气相关专业， 工作经验研究生3年以上、本科5年以上； 2、熟悉电机驱动、...,仪器仪表制造,http://jobs.zhaopin.com/CC243960110J40737119108.htm,1000-9999人,2025-12-25 17:57:16,22000.0,40000.0,12.0
资深EMS测试工程师(硬件+嵌入式),南京,时代绿色能源有限公司,本科,5-10年,"电池测试,功能测试,示波器",20000-40000,岗位职责：1. 负责EMS（能量管理系统）产品的功能、性能、可靠性测试，编写测试用例与测试报告；2. 搭建EMS软件/硬件测试环境，支持整机（硬件）测试；3. 识别并分析EMS系统在光储充换电站中的异常，协助研发进行问题定位与整改；4. 支持EMS相关设备的调试、验收及现场测试；5. 建立并优化EMS测试流程、测试规范与自动化测试框架；6. 参与BMS、PCS等相关系统的联合测试与集成验证。任职要...,新能源,http://jobs.zhaopin.com/CCL1374298830J40799565810.htm,300-499人,2025-12-22 15:31:17,20000.0,40000.0,15.0
功率电力电子硬件工程师（SST/PCS）,南京,中电变压器股份有限公司,硕士,5-10年,"电路设计,功率组件开发,DSP,功率变换拓扑、SIC驱动电路,电源变换技术,LLC,功率拓扑设计,DAB、PFC",20000-40000,岗位职责： 1、主要负责公司固态变压器系列产品的研发，参与产品需求的设计和讨论；2、负责固态变压器电力电子硬件系统的原理设计、仿真验证； 3、负责固态变压器电力电子硬件电路的调试和测试； 4、参与固态变压器产品的认证试验问题的整改和解决； 5、输出项目基础文档资料（如：设计说明书、研发自测用例、生产调试指导书等） 6、所负责产品现场应用问题的解决和跟踪。任职资格：1、电力电子、电气工程、自动化等相...,电气机械/电力设备,http://jobs.zhaopin.com/CC210821880J40830508005.htm,500-999人,2025-12-18 01:13:16,20000.0,40000.0,12.0
高级硬件工程师,南京,合肥中科君达视界技术股份有限公司,本科,5-10年,"高速接口,硬件开发,FPGA",28000-40000,岗位职责1. 负责产品的物料选型、物料验证、硬件方案文档编写；2. 负责原理图封装、原理图电路设计；3. 负责PCB设计检查，整机堆叠检查；4. 负责硬件调试debug与软件调试协助；5. 完成硬件平台建设需要的技术论证、技术预研、SOP、培训教程、专利申请等。岗位要求1. 本科以上学历，电子、计算机、通信、自动化、电气等相关专业；2. 5年以上硬件开发经验；3. 熟悉常见工业接口及存储器，熟悉F...,计算机硬件,http://jobs.zhaopin.com/CC371638020J40534507906.htm,100-299人,2025-12-17 09:33:32,28000.0,40000.0,14.0
资深应用工程师,南京,江苏展芯半导体技术股份有限公司,硕士,3-5年,"电路设计,电源,电子硬件开发,DC/DC电源,模块电源,开关电源",29000-40000,岗位职责：1、与芯片设计团队、现场应用团队和市场部门一起，定义新产品，并能根据客户具体需求制定产品规格；2、对新产品进行全面的优化设计和测试评估，撰写测试报告，通过验证确保产品性能与功能满足设计需求；3、能够独立进行产品失效分析，故障定位；4、能够带领新人工程师技术成长，具备一定的领导能力；5、能为客户提供产品的典型原理设计、电路板布局及设计注意事项指导，能复现并解决客户端在使用产品时遇到的技术问...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC658243380J40381657903.htm,300-499人,2025-12-15 09:50:33,29000.0,40000.0,12.0
5G IC硬件开发工程师,南京,深圳市中兴微电子技术有限公司,本科,3-5年,,20000-40000,岗位职责：1、负责2/3/4/5G modem平台配套硬件方案设计，器件选型；2、负责单板原理图绘制，PCB布局，bom制作，贴片跟踪；3、负责自研单板硬件自测，自研芯片自测；4、负责软硬件联调中的硬件故障定位，解决；5、负责对外客户端的硬件技术难题解决，技术赋能及设计评审。任职要求：1、计算机、通信、电子信息等专业本科及以上毕业；2、熟悉数字电路与模拟电路知识，硬件设计规范，高速信号设计、通信射...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC332136610J40904109008.htm,1000-9999人,2025-12-03 08:53:38,20000.0,40000.0,12.0
硬件专家,南京,合肥中科君达视界技术股份有限公司,本科,5-10年,,30000-40000,"岗位职责：1. 负责超高速电路设计和系统设计， 包括但不限于FPGA、ASIC和PCB设计。2. 对现有的硬件设计进行优化,以提高性能、减少功耗和降低成本。3. 与软件工程师紧密合作，确保硬件和软件之间的无缝交互。4. 对新技术进行研究，并将新技术应用到产品。5. 对团队成员进行指导和培训，以提高整个团 队的技能水平。6. 管理硬件设计流程，确保项目按时按质完 成。任职要求：1. 具备扎实的模拟电...",计算机硬件,http://jobs.zhaopin.com/CC371638020J40716042006.htm,100-299人,2025-11-25 14:19:14,30000.0,40000.0,14.0
继保自动化装置硬件开发,南京,南京蓝园精瑞电气有限公司,本科,3-5年,,25000-40000,岗位职责：1、负责电力二次设备相关产品的硬件开发、维修和测试工作；2、编写硬件设计和工艺文档，支持和响应生产产线；3、负责设计验证测试，测试问题解决，样机调试，安排BOM制作，物料选型认证，相关技术文档输出及积累；4、协助产品经理和软件工程师进行系统调试。任职要求：1、本科及以上学历，电力电子、自动化、电子信息工程等相关专业，1年以上硬件设计相关工作经验；2、熟练使用Altium软件进行原理图和P...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC481865030J40568761409.htm,100-299人,2025-11-24 00:29:21,25000.0,40000.0,13.0
高级硬件研发工程师（电力控制产品）,南京,南京协澳智能控制系统有限公司,本科,5-10年,,20000-40000,岗位使命基于产品《需求矩阵》，独立完成从硬件方案、原理图/PCB、样机验证到量产导入的全流程研发，确保安全合规、EMC一次通过与可制造性。一、岗位职责1、需求落地：拆解客户技术条件与约束，形成硬件需求与接口规格； 2、方案设计：模拟/数字电路架构，器件选型与降额，绝缘与安规裕量、热设计； 3、详细设计：原理图、关键网络约束与分层PCB设计（SI/PI/EMC）；BOM与成本控制； 4、典型电路：电...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC476899020J40845006003.htm,100-299人,2025-11-18 00:00:02,20000.0,40000.0,13.0
高级硬件工程师,南京,合肥中科君达视界技术股份有限公司,本科,10年以上,设计,22000-40000,1、负责组织进行大型项目系统方案设计；2、负责参与到各个项目中，参与硬件相关的技术评审，给出合理化建议和修改方案；3、负责硬件组内物料选型、原理图库检查、原理图检查、原理图checklist；4、负责协助硬件主管进行硬件技术总结、分享、梳理，进行硬件平台建设；5、负责技术预研、专利编写、培训培养。6、负责疑难问题的debug、负责组内其他组员debug思维发散，思路梳理。任职要求：1、本科及以上学...,计算机硬件,http://jobs.zhaopin.com/CC371638020J40704968406.htm,100-299人,2025-11-11 09:17:22,22000.0,40000.0,15.0
高级硬件工程师,南京,南京蓝魔云信息技术有限公司,本科,5-10年,"逆变器,大功率,变换器,控制器",20000-40000,岗位职责：1.与团队密切合作实现控制单元硬件开发。2.主导电机控制器和功率，变换器控制器的模拟电路应用，特别是高精度、高电压、大电流的测量。3.功率级/功率板设计，电力电子子系统开发，专注于开关电源设计、IGBT 应用和栅极驱动器设计4.全面负责从系统级到硬件实现的模拟电路设计。5.根据功能安全 （ISO26262） 要求设计硬件电路。6.电路仿真、WCA 和功能分析， 热设计、可靠性设计和静态数...,计算机软件,http://jobs.zhaopin.com/CCL1215728260J40766082816.htm,20-99人,2025-10-17 17:09:39,20000.0,40000.0,12.0
资深硬件工程师（开关电源）,南京,中国长城,本科,5-10年,"OBC,车载电源,电力电子,开关电源,硬件研发,AC-DC",20000-40000,"工作内容：1、 负责高功率服务器电源、通信电源、OBC车载电源产品的研发全过程的电子设计；2、 负责保证产品的功能、性能、可制造性、质量、成本等满足产品包需求；3、 负责高功率服务器电源、通信电源、OBC车载电源产品的概要设计和详细设计技术文档的输出；4、 负责产品试制的完成并做好产品批量生产后的技术维护工作；5、根据工程部，质量部和客户服务部等部门的要求,提供技术支持和培训。任职要求：1、 电力...",计算机硬件,http://jobs.zhaopin.com/CC000167020J40612367007.htm,10000人以上,2025-08-14 17:05:50,20000.0,40000.0,12.0
高级电源研发工程师(南京),南京,中航隆盛(洛阳)科技有限责任公司,硕士,3-5年,"电源,开关电源,模块电源,LLC,正激,反激,全桥,半桥",20000-40000,本岗位计划招聘3人，工作地点：南京江宁区。优秀人才可一人一策。 工作职责： 1.带领团队，主导电源模块新产品的开发与设计； 2.组织分析、评审、论证电源模块产品开发方案（市场、技术、客户等）； 3.主导重大技术难题攻关及新技术的应用研究； 4.主导产品路线和技术路线规划，负责对电源模块技术平台建设及完善等工作，如拟制或修订设计规范、单元技术等； 5.根据要求编写相关技术类文件； 6.组织协调处理电...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC585174920J40462120906.htm,300-499人,2025-07-14 11:12:13,20000.0,40000.0,12.0
高级硬件工程师,南京,常州迪泰科特测控设备有限公司,本科,5-10年,"嵌入式硬件开发,传感器",20000-40000,"岗位职责：1、 负责测控设备及传感器相关硬件的元器件选型、原理图设计、PCB设计及调试；2、 负责相关原理图、布线图、BOM等文件的设计，同时负责版本管理；3、 能熟练使用PIC18和STM32（M4,M0）单片机Cortex-M构架进行项目开发，掌握常用远程通信的电路设计（RS485、以太网）；4、 配合公司其他部门分析解决产品使用过程中出现的问题；5、 负责公司检测和测试设备的设计开发，根据产...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC175737810J40331185109.htm,100-299人,2025-06-30 13:33:12,20000.0,40000.0,12.0
高级硬件工程师,南京,江苏屹信航天科技股份有限公司,本科,3-5年,"FPGA开发,硬件电路设计,ARM开发,DSP开发",20000-40000,一、任职要求：1. 拥有电子类相关专业本科及以上学历，有3年以上相关工作经验；2. 精通FPGA（Xilinx平台）、ARM和DSP等硬件电路设计，具有较为丰富的高速电路设计经验，具备良好的信号完整性分析能力；3. 具有较强的责任心和执行力；学习能力强、独立性强；积极主动，工作态度认真；较强的团队合作和交流能力；具备钻研、探索、开拓精神；谦虚、严谨，有一定抗压能力。二、岗位职责：1. 按照需求完成...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC628083930J40349258903.htm,100-299人,2024-11-14 09:30:34,20000.0,40000.0,12.0
BMS系统设计主任工程师,南京,思源电气,本科,5-10年,"DC/DC电源,BMS",25000-35000,1. 负责并协调所负责BMS的概念设计并按照要求完成相关文档的编写。2. 依照汽车电子相关标准和规则，按照客户要求完成BMS的设计规格描述、定义和相关文档。3.负责BMS的设计、分析、计算、测试等相关技术文档，包含电气图、技术文档、用户手册、交付、开发历史记录等。4. 负责BMS的计算、仿真、误差分析和FMEAs。负责最坏情况计算和分析和相关文档。负责失效率分析。5. 协调与工程部门、硬件部门、软...,电气机械/电力设备,http://jobs.zhaopin.com/CC000635070J40446908211.htm,1000-9999人,2026-01-11 00:30:03,25000.0,35000.0,16.0
IT硬件经理,南京,江苏睿唐融创信息科技有限公司,本科,5-10年,"WINDOWS多路服务器管理,LINUX多路服务器管理,网络设备配置,安全策略部署,CISSP,ITIL",29000-35000,工作职责1.牵头公司服务器集群的规划、架构设计、资源调度、性能优化、管理及运维；2.牵头公司服务器机房的规划、管理及运维；3.牵头公司云桌面、网络设备等信息化设备的规划、管理及运维；4.负责信息化设备及网络的安全部署、保密管理。5.部门交办的其他任务。任职资格1.精通Linux/Windows多路服务器管理、网络设备配置（如华为、Menallox等Infiniband、10G/100G以太）及安全...,计算机软件,http://jobs.zhaopin.com/CCL1508472970J40906079908.htm,20-99人,2026-01-08 01:21:39,29000.0,35000.0,14.0
基带工程师,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"设计,硬件测试,技术支持,PCB设计,EMC设计",20000-35000,项目优势：13薪，看重技术研发能力，项目稳定，薪资定级高，线上技术面试，面试通过率高职位描述：1、负责小米手机/PAD基带相关整体设计评估、元器件选型、设计评审；2、负责原理设计及基带单元电路的调试工作，保证项目质量和进度；3、负责PCB LAYOUT布局与设计的指导及评审；4、参与负责开发各阶段重大设计验证和重大问题闭环解决；5、负责开发部内部的技术横向拉通以，参与相关开发领域流程、标准、规范的...,互联网,http://jobs.zhaopin.com/CC000544460J40784697916.htm,10000人以上,2025-12-31 14:22:41,20000.0,35000.0,13.0
bms硬件开发工程师,南京,思源电气,本科,5-10年,"BMS,CMS",20000-35000,岗位职责：1）有较好的硬件相关基础知识（数字电路、模拟电路、信号处理、电源、嵌入式系统等）；2）精通数字电路的设计和调试，熟悉相关测试仪器和开发工具的使用；3）熟悉嵌入式体系架构，精通ARM、PPC、DSP、单片机其中任意一个平台的嵌入式软硬件设计。在嵌入式系统、可编程逻辑器件（CPLD或FPGA）、模拟电路等某一方面有丰富的实际项目经验，有独立设计完整硬件产品的能力；4）熟悉常见嵌入式处理器接口...,电气机械/电力设备,http://jobs.zhaopin.com/CC000635070J40715597411.htm,1000-9999人,2026-01-11 00:21:21,20000.0,35000.0,16.0
产品经理（硬件）,南京,江苏睿唐融创信息科技有限公司,本科,5-10年,"硬件调试、测试和试验,FPGA调测试程序的编写,硬件设计文档的编写,CPU,FPGA,DSP,CADENCE SPB,示波器等测试仪器,八年以上工作经验",25000-35000,工作职责1、参与项目硬件的方案设计、元器件选型；2、负责原理图设计；3、负责硬件调试、测试和试验；4、负责FPGA调测试程序的编写并协助测试；5、负责硬件设计文档的编写。任职资格1、大学本科及以上学历，电子、通信、控制及自动化、计算机等相关专业；2、八年以上工作经验；3、有CPU、FPGA、DSP等硬件开发项目经验；4、熟练使用Cadence SPB工具；5、熟练使用示波器等测试仪器；6、良好的沟...,计算机软件,http://jobs.zhaopin.com/CCL1508472970J40906081608.htm,20-99人,2026-01-08 01:21:39,25000.0,35000.0,14.0
高级硬件工程师,南京,湖南赛德雷特卫星科技有限公司,本科,5-10年,,20000-35000,岗位职责：1、负责关键硬件技术分析、硬件方案评估、硬件架构设计等前期预研工作；2、负责硬件方案选型、原理图设计、PCB设计，参与产品研制全流程工作；3、负责组织硬件疑难问题攻关，快速解决客户问题；4、负责核心代码的编写；5、负责硬件技术的模块化、标准化、规范化工作；任职要求：1、电子、自动化、通信等相关专业本科及以上学历，其中本科5年以上经验、硕士3年及以上经验，熟悉硬件开发流程；2、熟悉数字电路...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CCL1486806180J40724556106.htm,100-299人,2025-12-29 11:08:33,20000.0,35000.0,13.0
高级硬件工程师（汽车电子方向）,南京,思源电气,本科,3-5年,"BMS,硬件",20000-35000,招聘岗位主要负责12V/24V/48V汽车BMS产品开发 岗位职责 1. 根据公司流程和行业标准，负责产品硬件需求分析、硬件系统架构设计，完成BMS产品开发； 2. 负责硬件原理图的设计和优化，完成器件选型、仿真计算； 3.负责功能安全开发工作，完成硬件级FTA分析，和DFA分析，FMEDA文档编写及评审； 4. 与项目组其他人员合作，解决DV PV EMC试验中遇到的硬件问题并做好经验总结。 5...,电气机械/电力设备,http://jobs.zhaopin.com/CC000635070J40543807511.htm,1000-9999人,2026-01-11 00:20:03,20000.0,35000.0,16.0
硬件基带工程师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"电路设计,基带,电源",20000-35000,职位描述：1、负责手机/PAD基带相关整体设计评估、元器件选型、设计评审；2、负责原理设计及基带单元电路的调试工作，保证项目质量和进度；3、负责PCB LAYOUT布局与设计的指导及评审；4、参与负责开发各阶段重大设计验证和重大问题闭环解决；5、负责开发部内部的技术横向拉通以，参与相关开发领域流程、标准、规范的梳理和维护；职位要求：1、本科及以上学历，电子工程、通信等相关专业；2、具有扎实的模电和...,互联网,http://jobs.zhaopin.com/CC000544460J40783902416.htm,10000人以上,2025-12-26 18:32:38,20000.0,35000.0,12.0
硬件开发工程师,南京,浙江捷昌线性驱动科技股份有限公司,本科,5-10年,,25000-35000,岗位职责：1、负责机器人执行器的无刷伺服驱动器、编码器硬件选型与设计。2、负责机器人执行器产品的竞品或需求分析，设计整套电控硬件方案(器件选型、原理图、PCB等)，及后续的优化升级或定制产品的开发。3、根据实际性能指标需求，参考行业或产品标准，制定执行器整机性能测试方案，并执行电控相关的测试。4、编写技术开发设计文档，产品规格文档等。5、负责解决客户端的问题反馈。6、主导硬件的批量生产导入，包括生...,电气机械/电力设备,http://jobs.zhaopin.com/CC710407320J40770612207.htm,1000-9999人,2025-12-23 14:51:25,25000.0,35000.0,13.0
电源硬件工程师（南京）,南京,合肥乾芯科技有限公司,本科,3-5年,"硬件开发,硬件设计,硬件方案,逆变器,数字电源控制,大功率数字电源",18000-35000,需要有以下任一岗位硬件设计开发经验：数字电源、逆变器。熟悉dsp（TI C2000系列）、mcu开发优先！ 岗位职责： 1.负责项目硬件系统设计和方案评估，针对需求进行前期计算仿真、原理图、PCB等设计工作 2.负责或参与产品电路方案设计，电路仿真，电路参数计算等； 3.负责或参与硬件原理图与PCB设计，联合结构完成布局设计； 4.配合对接生产体系和市场需求等 任职要求： 1.本科及以上学历； 2...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1319830900J40659180006.htm,20-99人,2025-12-18 09:52:23,18000.0,35000.0,14.0
