职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
电商部经理,郑州,金丝猴食品有限公司,大专,5-10年,"淘宝/天猫,拼多多,抖音小店,总监,总经理",3-4.5万,1、负责制订并持续优化金丝猴电商部工作，制订部门工作计划、定期进行部门工作总结；3、负责部门员工的日常管理，制定绩效标准、流程和制度，组织实施并监控执行情况；2、负责电商部人员绩效考核、培训发展、人才梯队建设等工作；4、基于产品的全生命周期管理，做好线上业务增长的整体规划；5、建立数据化的业务运营监控体系，及时发现业务运营的问题及风险，并提出对应的解决方案；6、用数据驱动业务变革与创新，通过数据分...,零售/批发,http://jobs.zhaopin.com/CC823208260J40797730808.htm,500-999人,2026-01-06 14:36:03
零售运营总监,郑州,河南六加一供应链管理有限公司,大专,5-10年,销售运营,2.5-4万,一：工作内容：1、负责男装直营/客户门店管理工作；对销售和团队负责；2、负责公司零售运营体系、运营策略、制度的完善和推动；3、负责店铺的统筹管理及运营，店长的培养和选拔，同时提高店铺运营效率、质量、盈利能力；4、推动落实公司业务发展战略，整合资源，配合、支持重点项目推进；5、团队人员组建、管理、考核、培训，帮助能力提升，同时构建和完善员工晋升通道；6、完成上级领导安排的其他工作；二：任职资格1、学...,服装/纺织/皮革,http://jobs.zhaopin.com/CCL1469648870J40786678516.htm,500-999人,2026-01-10 09:57:26
OZON跨境电商运营主管,郑州,河南丰铁进出口贸易有限公司,大专,3-5年,"海外推广,ozon,速卖通,亚马逊,精品运营,选品开发",2-4万,岗位职责：1. 负责跨境电商平台日常运营管理，包括产品上架、下架，维护和优化产品信息。2. 制定并实施跨境电商营销策略，提高产品曝光率和转化率。3. 分析市场趋势和竞争对手，为产品定位及销售策略提供依据。4. 跟踪订单进度，确保订单按时完成，提升客户满意度。岗位要求：1. 熟悉跨境电商行业及运营流程。2. 具备良好的数据分析能力，能通过数据驱动运营决策。3. 有良好的英语沟通能力，能进行国际市场推...,贸易/进出口,http://jobs.zhaopin.com/CC493990030J40745127406.htm,20-99人,2026-01-06 16:14:51
渠道运营总监-郑州日产,郑州,郑州日产,本科,3-5年,,2-4万,【岗位职责】1、 针对经销商销售能力薄弱问题，设计分层分类的渠道赋能培训体系；2、 开发销售技巧、产品知识、客户管理等模块化培训课程与工具包；3、 建立培训效果评估机制，根据市场反馈与业务数据持续迭代培训内容与形式；4、 萃取优秀经销商成功案例，形成可复制的实践；5、 配合渠道运营总监，针对弱势经销商制定专项提升方案。【任职要求】1、 本科及以上学历，市场营销、汽车工程、管理类相关专业；2、 5年...,汽车研发/制造,http://jobs.zhaopin.com/CC000622620J40834901314.htm,1000-9999人,2026-01-05 14:21:39
物业运营总监,郑州,深圳万洁物业科技服务有限公司,大专,5-10年,"toG,toB",2-4万,岗位职责：1、根据公司市场拓展以及战略工作规划，制定拓展计划和相关方案，并主导实施落地；2、研究市场动态，组织市场调研与竞争对手分析，拓展信息的收集、整理、分析；为公司开拓市场化物业管理业务提供决策依据；3、负责拓展项目的相关数据分析、费用测算，为拓展决策提供依据；参与拓展项目招投标等全部活动；4、积极开拓客户资源，制定可行性报告及直接参与商务洽谈，保障公司效益最大化；5、建立良好的客户关系，提高...,物业管理,http://jobs.zhaopin.com/CCL1290018700J40881473902.htm,1000-9999人,2025-12-15 16:26:04
电商运营总监,郑州,河南嗨雅企业管理有限公司,大专,5-10年,"淘宝/天猫,京东,拼多多,总监",2.5-4万,【公司介绍】河南海雅是主营产品为美妆护肤，3C数码等类目，是一家全渠道电商公司，团队超千人，随时交流新打法。目前处于快速发展的阶段，团队伙伴平均年龄在20-25岁。团队氛围非常NICE，公司文化以简单，务实，坦诚为基调，非常扁平化。【岗位职责】1、根据店铺销售总目标，分解制定自己所管理的店铺年、季、月目标，推动并确保运营目标的顺利完成；2、负责制定运营项目的营销规划，监控各大电商平台同行业、市场竞...,电子商务,http://jobs.zhaopin.com/CCL1491064850J40905349408.htm,500-999人,2025-12-09 14:20:25
超市运营总监,郑州,河南甄星鲜商业运营管理有限公司,本科,3-5年,"产品运营,门店运营,商业化产品",2-4万,"1、组织实施超市年度经营规划,确保年度销售经营目标顺当完成;2、实时关注门店经营状况,动态调整经营策略、措施,提高经营绩3、制订门店的促销规划与方案;4、跟踪监视门店经营绩效指标及治理目标完成进度;5、负责门店经营治理的督导、检查，人员调度、协调等治理工作;6、主持超市各门店经营治理会议;7、负责门店治理团队建立,参加和审核下属门店重要岗位人员调配及考核;8、负责门店费用审核及本钱掌握,提升盈利力...",新零售,http://jobs.zhaopin.com/CCL1500388950J40972001904.htm,100-299人,2025-12-07 10:30:49
电商运营总监+双休30-40k,郑州,碧佳实业,本科,5-10年,电商运营,3-4万,岗位职责:1、销售目标与团队管理：全面负责电商渠道(天猫/京东等)年度销售目标的制定、拆解与达成，对销售业绩结果负责，负责电商团队的搭建、日常管理、绩效考核与人才培养，提升团队整体战斗力与专业度。2、店铺运营与推广：主导平台店铺的整体运营策略制定与执行，包括商品规划、视觉呈现、营销活动策划与提报，统筹站内站外流量获取策略，精准控制广告投放ROI，实现销售增长与市场份额提升:3、成本控制与经营分析：...,日化,http://jobs.zhaopin.com/CC391444010J40969599504.htm,100-299人,2025-11-27 09:17:53
抖音直播总监（郑州）(J12715),郑州,杭州味全食品有限公司上海分公司,大专,5-10年,,2-4万,工作职责1. 战略规划与目标管理：• 制定公司抖音直播业务的整体战略、年度/季度/月度目标（包括但不限于GMV、ROI、市场份额、粉丝增长等）。• 负责直播业务的预算制定、分配与成本控制，确保投入产出最大化。2. 团队搭建与管理：• 搭建并培养一支高素质、高战斗力的直播运营团队（包括运营、主播、场控、投流手等）。• 建立高效的团队协作机制和绩效考核体系，激发团队潜能。3. 直播运营与执行：• 主导...,快速消费品,http://jobs.zhaopin.com/CC236732010J40852964112.htm,1000-9999人,2025-11-25 16:03:12
新媒体运营负责人（总监）,郑州,郑州市龙丰农业机械装备制造有限公司,本科,3-5年,"新媒体运营,直播运营,电商运营,toB,toC",2-4万,基础职责 最重要：这个岗位需要拿到什么结果/到什么程度(输出 ) 1. 2025 年实现线上销售额占总销售额 50%，GMV1.5亿元，2027 年线上销售额占总销售额 100%，3-5亿元。2. 有效提升郑州龙丰品牌知名度和美誉度，扩大品牌影响力，品牌曝光次数达到3000万以上，互动率8%以上，销售线索留资15000条以上，线索转化率25%以上，垂直领域粉丝整张率25%以上。3. 建立并完善高效...,电气机械/电力设备,http://jobs.zhaopin.com/CC542378120J40728757310.htm,20-99人,2025-11-25 09:58:05
传统电商负责人,郑州,碧佳实业,本科,5-10年,"电商运营,toC",3-4万,1、销售目标与团队管理：・全面负责传统电商渠道（天猫/京东等）年度销售目标的制定、拆解与达成，对销售业绩结果负责；・负责电商团队的搭建、日常管理、绩效考核与人才培养，提升团队整体战斗力与专业度。2、店铺运营与推广：・主导平台店铺的整体运营策略制定与执行，包括商品规划、视觉呈现、营销活动策划与提报；・统筹站内站外流量获取策略，精准控制广告投放ROI，实现销售增长与市场份额提升。3、成本控制与经营分析...,日化,http://jobs.zhaopin.com/CC391444010J40969533904.htm,100-299人,2025-11-26 17:41:45
线上运营总监,郑州,郑州傅家俊体育有限公司,本科,3-5年,"数据运营,新媒体运营,商家运营",2-4万,岗位职责：1.制定并执行学院的年度线上运营战略，涵盖品牌推广、用户增长、内容生态及商业化变现。2.负责学院官方网站、小程序、社交媒体矩阵（如微信、微博、抖音等）的整体规划与运营管理。3.主导策划高品质、专业且富有吸引力的线上内容，包括但不限教学视频、赛事点评、球星访谈、幕后花絮、精品课程等。4.建立标准化的内容生产、审核与分发流程，确保内容输出的专业性、一致性和高频次。通过线上活动、付费广告、渠道...,体育,http://jobs.zhaopin.com/CCL1492296160J40899784808.htm,100-299人,2025-11-12 11:35:57
社区零售电商总经理,郑州,青岛英诚未来医疗科技有限公司,本科,5-10年,"淘宝/天猫,京东,拼多多,经理",3-4万·13薪,岗位职责：1、基于公司战略，开展零售运营的相关策略规划，主导物业社区零售业务发展战略的制定，并转化为各模块能够具体可落地的策略打法；2、基于零售场景，开展重点城市、重点项目的试点及推广工作；3、负责零售洞察及前瞻性研究，以及拉通内外部零售运营的相关资源；4、制定线上零售业务销售目标及业务发展策略、并完成年度、季度、月度目标;5、关注销售情况及业绩达成进度，并组织针对性的进行问题分析和解决；6、密切...,卫生服务,http://jobs.zhaopin.com/CCL1423244750J40845947912.htm,20-99人,2025-11-04 19:54:22
temu运营组长/主管无责任底薪10000-15000+提成,郑州,郑州高汇文化传媒有限公司,大专,3-5年,,2-4万,岗位职责1、负责temu团队的业务建设、管理及运营工作；2、承接公司业绩目标并落地实现公司业绩目标；3、熟悉平台规则并规避风险，避免罚款；4、跨部门合作，提供开品需求及备货需求等。任职要求1、大专以上学历，有3年以上temu运营经验及6个月以上团队管理经验；2、具有一定的选品能力，电动工具类目优先；3、具有较强的数据分析和逻辑能力；4、认真负责、有良好的执行力、责任心。 福利待遇： 1、发展晋升：...,电子商务,http://jobs.zhaopin.com/CCL1470734070J40800638014.htm,100-299人,2025-10-13 00:11:42
线上运营总监,郑州,郑州傅家俊体育有限公司,本科,3-5年,,2-4万,岗位职责：1、制定并执行学院的年度线上运营战略，涵盖品牌推广、用户增长、内容生态及商业化变现。2、负责学院官方网站、小程序、社交媒体矩阵（如微信、微博、抖音等）的整体规划与运营管理。3、主导策划高品质、专业且富有吸引力的线上内容，包括但不限教学视频、赛事点评、球星访谈、幕后花絮、精品课程等。4、建立标准化的内容生产、审核与分发流程，确保内容输出的专业性、一致性和高频次。5、通过线上活动、付费广告、...,体育,http://jobs.zhaopin.com/CCL1492296160J40899546808.htm,100-299人,2025-11-11 14:38:53
跨境电商运营总监,郑州,环球食械(深圳)网络技术有限公司,大专,5-10年,"中国制造网,精品运营,数据运营",2-4万,我们正在寻找一位资深的跨境电商运营专家，负责带领我们的电商业务走向新的高度。工作内容：1. 管理跨境电商平台的日常运营，包括产品上架、推广、客户服务等；2. 分析销售数据，制定并执行销售策略；3. 与供应商合作，确保产品供应和库存管理；4. 负责跨境电商平台的推广活动，提高品牌知名度；5. 跟踪行业动态和竞争对手，调整运营策略。岗位要求：1. 本科及以上学历，3年以上跨境电商运营经验；2. 精通跨...,互联网,http://jobs.zhaopin.com/CCL1503012660J40935860704.htm,100-299人,2025-07-25 22:29:35
跨境运营经理无责任底薪20000+提成+独立办公室,郑州,郑州高汇文化传媒有限公司,本科,3-5年,,2-4万,本岗位底薪无上限，优秀者可谈，本岗位独立办公室。岗位职责：1、负责公司：temu、Shopee、shein、亚马逊、tiktok、lazada 等跨境电商平台的营运管理，并结合公司整体的业务策略推进品类开展；2、制定团队月、季、年度销售目标，根据目标提出针对性的销售策略，并可以带着团队落实执行；3、根据业绩、市场反应等对运营、营销工作进行监督、控制和绩效评估，及时调整营销策略，保证营销目标的持续超...,电子商务,http://jobs.zhaopin.com/CCL1470734070J40800638914.htm,100-299人,2025-10-13 00:05:40
房地产运营总监/副总经理,郑州,上海新楷林商务产业运营有限公司,本科,10年以上,,3-4万,1、负责公司经营目标管理：协助高层做好公司战略发展、业绩规划；制定公司年度目标，并对各部门/各项目年度各项关键经营指标分解，过程对达成风险评估，提出有效措施；建立组织绩效考核体系，各激励措施能及时、合理实施，促进目标达成；2、负责横向协同、纵向穿透管理：通过公司经营会议及专项会议，横向协调资源、促进关键事项达成，提高效率；及时响应和反馈管理层要求及指令，督促执行，合理落地；3、负责标准化建设：制定...,房地产开发,http://jobs.zhaopin.com/CC888311510J40726128507.htm,500-999人,2025-07-25 00:08:22
居家办公 自己当老板,郑州,郑州惊叹号文化传媒有限公司,学历不限,经验不限,拼多多,200元/时,此岗位自己做店铺！ 个人电商项目(做属于你自己的网店)易上手 好操作岗位职责：负责电商产品的上架工作，确保产品信息准确无误任职要求：有无经验小白都可，会电脑使用基础即可，具体操作 有运营教 公司提供技术＋资源工作年龄要求在20-45之间；出单回回信息 你来做分销我们来帮你发货 有专业运营老师一对一教学不管是小白还是熟手都可以轻轻松松拿捍职位描述：只要你有赚钱欲望，无经验0基础都可以只需要一台手机一...,新媒体,http://jobs.zhaopin.com/CCL1472271570J40909770915.htm,20人以下,2025-12-21 21:20:48
天猫/京东运营经理,郑州,千禾味业,大专,5-10年,"天猫,京东,食品,日化,母婴用品,店长,经理",3-3.5万·13薪,岗位职责：1、负责天猫系或京东系店铺各项指标制定及落实；2、负责策划店铺促销活动方案，执行与配合平台官方相关营销活动、完成预期销售目标；3、负责维护与小二的客情关系，整合各方资源。任职要求：1、年龄35岁以下，本科及以上学历，有快消品行业年销量5000万以上的店铺运营负责人岗位2年以上工作经历；2、熟悉天猫（猫旗、猫超）或京东系（自营、POP）店铺运营规则，精通平台的各种营销推广工具，擅长爆品链接...,快速消费品,http://jobs.zhaopin.com/CC339677710J40851289713.htm,1000-9999人,2025-12-23 08:40:06
高级京东运营经理,郑州,碧佳实业,本科,3-5年,"京东,经理,POP店铺运营",2-3.5万,职位要求：1、统筹双店运营：制定并执行天露芬京东POP店与京东自营店的年度/季度运营策略，对整体销售、利润及市场份额目标负责。2、精通双模式玩法：2.1 自营店：精通京东自营（入仓模式）的运作，熟练管理后台，高效处理与京东采销的沟通、备货、补货及返点结算等事宜。2.2 POP店：精通POP店的运营推广，熟练运用京东快车、京挑客等推广工具为店铺引流，并负责店铺视觉与用户体验的优化。3、整合营销策划：...,日化,http://jobs.zhaopin.com/CC391444010J40975064404.htm,100-299人,2025-12-19 17:51:45
小程序运营经理,郑州,鲜美来食品股份有限公司,大专,3-5年,toB,2-3.5万,核心职责：本岗位核心目标是通过小程序提升公司销售业务，推动传统业务团队认可并推广小程序，引导客户养成通过小程序下单的习惯，最终实现小程序用户增长、订单转化及业务规模提升。具体职责如下：（一）小程序运营策略制定与落地1. 结合公司业务特点，制定小程序中长期运营规划，明确各阶段核心目标及实施路径。2. 负责小程序日常运营管理，包括产品上架、活动策划、订单跟踪、用户反馈处理等全流程工作，确保小程序功能正...,快速消费品,http://jobs.zhaopin.com/CC222144720J40780566516.htm,500-999人,2025-12-12 15:11:39
跨境电商运营总监,郑州,浙江久炀科技有限公司,本科,5-10年,"英语,海外推广,数据运营,库存管理,亚马逊,速卖通,阿里巴巴国际站",2-3.5万·14薪,工作内容：1. 管理跨境电商平台的日常运营，包括产品上架、推广、客户服务等；2. 分析销售数据，制定并执行销售策略；3. 与供应商合作，确保产品供应和库存管理；4. 负责跨境电商平台的推广活动，提高品牌知名度；5. 跟踪行业动态和竞争对手，调整运营策略。岗位要求：1. 本科及以上学历，3年以上跨境电商运营经验；2. 精通跨境电商平台操作，熟悉相关法规；3. 良好的数据分析能力，能独立制定销售策略；...,人工智能,http://jobs.zhaopin.com/CCL1458780030J40855391712.htm,500-999人,2025-12-02 21:30:10
运营总监,郑州,郑州东方整形美容医院有限公司,大专,5-10年,产品运营,2.5-3.5万,1岗位内容：1. 负责医院体重/体能/慢病管理的健康疗养板块的全面管理运营工作。 2、研究医美行业动态和市场变化，制定全面的外营销运营计划 3. 整合并优化公司内外资源，提高运营效率和成本控制能力 4. 分析竞争对手及市场趋势，制定和优化产品和服务策略 5. 建立良好的客户关系，提高客户满意度和忠诚度 6. 提供有效数据和报告，指导决策和优化业务流程 任职要求： 1. 专科以上学历，3年以上医美及...,医院,http://jobs.zhaopin.com/CCL1229480080J40846305508.htm,100-299人,2025-11-28 17:48:50
亚马逊经理,郑州,河南科家科技研发有限公司,大专,5-10年,亚马逊,2-3.5万,岗位职责：1. 战略规划与目标管理：（1）负责制定公司亚马逊欧美市场销售战略、销售目标及利润目标，并带领团队有效执行。（2）深入分析小家电市场趋势、竞争对手动态及消费者需求，定期输出市场分析报告，为产品开发、迭代和营销策略提供数据支持。2. 店铺与账号体系运营：（1）全面负责亚马逊账户的健康安全管理，确保账户合规运营，有效预防和处理各类风险（如知识产权、产品认证、客户投诉等）。（2）优化和管理产品...,电子商务,http://jobs.zhaopin.com/CCL1478430510J40810438114.htm,1000-9999人,2025-11-26 14:30:36
运营总监,郑州,郑州衣色服饰有限公司,大专,5-10年,,2-3.5万,1、年度公司销售目标预算、渠道拓展、商品采买、人员架构的调整与规划;2、差异化策略:制定年、季、月度的营销活动的策划与跟进执行3、终端门店运营管理:卖场陈列、货品结构、服务标准的优化，提升体验感与复购率4、全渠道模式:线上引流+线下体验，阶段性营销策略，提升VIP数量与销售占比;5、团队建设与人员管理:目标考核与绩效机制建立，提升人员专业技能与创新意识;6、相关财务费用控制及人力资本考核,服装/纺织/皮革,http://jobs.zhaopin.com/CCL1415315830J40858106403.htm,20-99人,2025-11-21 16:18:31
跨境贸易总经理,郑州,郑州百草济民生物工程有限公司,本科,5-10年,"速卖通,Shopee,海外推广,选品开发,Google,YouTube,Instagram,英语,Lazada,管理经验",3-3.5万·14薪,岗位职责1. 全面运营管理：负责公司跨境电商业务（如Temu、Shopee、速卖通、Shein、亚马逊、TikTok、Lazada等平台）的全面运营管理，制定并执行销售目标与增长策略。2. 市场与数据分析：带领团队进行市场调研，分析竞争对手和市场需求，为产品选品、定价、促销策略提供数据支持。3. 供应链与合作伙伴管理：拓展和维护与国内外供应商、物流合作伙伴的关系，优化供应链，确保商品供应稳定和物流...,耐用消费品,http://jobs.zhaopin.com/CCL1502690770J40832886102.htm,20人以下,2025-10-04 22:49:15
天猫渠道负责人,郑州,河南科家科技研发有限公司,大专,5-10年,"天猫,家用电器,经理,总监",2-3.5万,岗位职责：1、负责天猫平台小家电店铺的整体统筹管理工作；2、制定并执行销售策略，提升店铺销量及市场占有率；3、分析销售数据，进行市场趋势预测与产品优化，提高产品竞争力；4、优化店铺运营流程，提升运营效率和客户满意度；5、管理和指导团队成员，确保团队目标的实现。岗位要求：1、大专及以上学历，市场营销、电子商务或相关专业优先；2、5年以上电商运营经验，其中至少2年负责小家电类目运营经验；3、具备较强的...,电子商务,http://jobs.zhaopin.com/CCL1478430510J40799835514.htm,1000-9999人,2025-10-13 15:07:02
电商总监,郑州,河南益美云科技集团有限公司,本科,经验不限,,2.5-3.5万,1、负责项目运营管理，熟悉主流电商平台规则，有一年以上带团队工作经验；2、负责和品牌方对接，了解品牌方经营策略；3、不定期对平台（类目、品牌、竞品）运营成果进行评估和复盘分析，及时调整营销策略；4、对竞争对手的产品策略、营销策略、推广策略组合分析研究，制定应对方案；5、负责团队管理和人才体系搭建；6、可选择公司现有业务进行操盘，也可自带项目，有意向可随时投递简历沟通。任职要求:1、有1年以上团队管...,电子商务,http://jobs.zhaopin.com/CCL1351321410J40591435809.htm,1000-9999人,2025-08-18 11:00:19
电商运营总监（抖音平台优先）,郑州,河南友乐有食品有限公司,大专,5-10年,"抖音小店,淘宝/天猫",2-3.5万,岗位职责：1、负责电商平台：抖音、快手、天猫、京东平台的整体运营，前期抖音平台为主。2、完成公司制定的业绩目标，规划提升品牌知名度和影力。3、能够对接公司合作的外部电商客户，赋能销售。 4、负责制定营销推广计划，并做好营销费用的预算和数据统计分析。5、分解电商年度、季度、月度的业绩目标、流量目标、转化率目标等，实施策略规划并执行。6、熟悉各电商平台的各类活动，跟进其各种推广活动的执行，配合。7、领...,快速消费品,http://jobs.zhaopin.com/CCL1295417450J40737387409.htm,500-999人,2025-05-22 17:57:31
海外运营经理,郑州,郑州阳杰汽车配件有限公司,大专,3-5年,"市场运营,销售运营,海外运营,战略规划",2.5-3万,岗位职责：1、根据公司海外年度战略目标和整体规划，制定海外营销策略、竞争策略，建立海外营销管理体系，制定营销管理工作规范、业务流程及规章制度等；2、对海外各分公司营销运营情况进行组织实施、赋能、监控，推动经营目标达成；3、根据公司海外年度经营目标，进行线索管理，客户管理，推动各项业务发展，提升运营效益，确保经营目标的实现；4、日常海外业务运营管理，监测指标，建立完善的业务运作流程体系，优化业务环节...,汽车零部件,http://jobs.zhaopin.com/CC509730280J40853570602.htm,500-999人,2026-01-10 09:48:53
独立站B端运营主管+双休,郑州,河南海一云商实业集团有限公司,本科,1-3年,"海外推广,Google,Facebook,YouTube,英语,WordPress",1.5-3万,一、岗位职责1.独立站（如wordpress）的日常更新及技术维护，优化页面设计、加载速度及用户体验。管理产品上架、分类优化、库存监控及促销活动策划流量获取与转化提升2.制定并执行SEO/SEM策略，优化关键词排名；主导Facebook、Google、Instagram等广告投放及效果分析；通过邮件营销、社交媒体推广引流，提高转化率。数据分析与优化3.监控流量、跳出率、转化率等核心指标，使用Goo...,零售/批发,http://jobs.zhaopin.com/CC673304930J40901493008.htm,1000-9999人,2026-01-09 19:04:47
电商运营总监,郑州,郑州上佳食品有限公司,大专,3-5年,"电商运营,toC",2-3万,职责：1. 负责公司传统电商、兴趣电商以及社区电商的运营管理2. 根据公司业务需求，制定并执行电商运营策略3. 提升电商渠道的销售业绩和品牌影响力要求：1. 35岁以下，3-5年电商运营经验，大专以上学历；2. 熟练掌握传统电商、兴趣电商及社区电商的运营玩法；3. 具有食品行业电商运营总监经验者优先薪资福利：综合薪资2-3万，六险，带薪年假，探亲假，节日福利齐全。,快速消费品,http://jobs.zhaopin.com/CC153171110J40868676703.htm,500-999人,2026-01-08 16:55:51
