职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
高薪入职快/包吃五险一金/客服,厦门,上海吾道信息科技有限公司,高中,经验不限,"电话客服,网络客服,售后客服,全白班,五险一金,可申请宿舍,入职快",9000-16000元,"岗位职责：不用外出，公司提供车险到期需要续保客户名单，联系车主续签第二年车险业务；（本岗位属于办公室内勤，续保老客户，业务好做，提成高，央企单位，福利好）岗位要求：（1）高中/中专以上学历,23-35周岁；（2）普通话流利，表达清晰，具有良好的沟通能力与团队意识；（3）性格开朗，有事业心、进取心、自我驱动力及抗压能力；薪酬待遇1、薪资构成：底薪3000+提成+免费午餐，员工工资平均在6000-15...",咨询服务,http://jobs.zhaopin.com/CC888287950J40913380515.htm,1000-9999人,2025-12-31 18:04:50
厦门8k+车险续费专员/国企/五险一金,厦门,中国大地财产保险股份有限公司,高中,经验不限,,8000-16000元·13薪,"一、工作内容：公司提供车险即将到期的客户名单，通过电话和网络的形式通知车主车险即将到期，将车险的优势介绍给客户, 引导购买就有提成（纯办公室工作环境，无需跑业务,无需自己开发客户，无需轮班）二、任职资格：1、20到40周岁（条件优秀者可放宽），态度端正，品行良好；2、公司注重能力，条件符合中专或高中以上学历；3. 普通话标准，具有一定的表达沟通能力，4. 拥有勇于挑战高薪的野心，服从管理。三、工作...",保险,http://jobs.zhaopin.com/CC145756070J40868357612.htm,10000人以上,2026-01-10 14:11:22
厦门海沧国企高薪9K办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！周末双休！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性...,银行,http://jobs.zhaopin.com/CC447470520J40814316814.htm,10000人以上,2026-01-06 11:05:56
电话客服专员,厦门,厦门华诚金服信息咨询有限公司,大专,经验不限,"电话客服,全白班",8000-16000元,1、接受小白底薪4000+最高40%提成+带薪培训+年终奖金+季度奖等等，目前人均月薪超过2-3万，且包括新人;2、新员工可享受入职培训，专业培训，营销技能培训，促进员工持续提升。(晋升空间大)3、经验不限，-对一培训，简单好.上手。4、工作轻松，只需坐班无需外出。工作内容:1.通过电话了解客户信息，掌握客户需求。2.负责新老客户开发。职位要求:1.不限学历，对销售工作有浓厚兴趣。2.具备强烈的赚...,咨询服务,http://jobs.zhaopin.com/CCL1476517940J40788917305.htm,100-299人,2025-12-12 14:47:55
售后专员（包吃住）,厦门,北京韵朵美容有限公司,大专,1-3年,"网络客服,倒班制",8000-16000元,售后专员招聘岗位信息一、岗位职责1.客诉表及退款表的整理并及时更新2.及时接收处理客诉（包含新客闹退及会员反馈简单处理）3.退款后，后续细节工作（所有线上办理退款流程、备注退款信息、整理协议发邮箱、对接店内处理结果）4.整理上传处理证明5.退款协议保存监管6.店内接待微信手机监管回复7.每周一退款信息汇总报备全国接待群8.按时按质完成临时安排的工作。9.及时发现问题并反馈问题，提出解决方案。二、任...,美发/美容/保健,http://jobs.zhaopin.com/CCL1220216340J40890811008.htm,500-999人,2025-10-14 13:10:26
厦门国企高薪办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！周末双休！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性...,银行,http://jobs.zhaopin.com/CC447470520J40807225314.htm,10000人以上,2026-01-06 11:05:55
售后客服部经理,厦门,立林科技,大专,10年以上,售后客服,1.2-1.6万,任职要求：1、 本科以上学历，市场营销、电子、计算机等相关专业优先； 2、10年以上售后服经验，3年以上家居、建材、电子类产品行业售后服务经理级以上工作经验； 3、有较强的团队管理能力，参与搭建过客服体系优先； 4、较强的观察力和应变能力，高度的工作热情，良好的服务意识.职责描述： 1. 全面主持售后管理工作，搭建服务组织架构，管理运作服务团队，为用户提供良好的服务； 2. 制定并分解售后经营计划...,IT服务,http://jobs.zhaopin.com/CC144849730J40723952801.htm,1000-9999人,2025-07-17 15:35:08
客服主管,厦门,厦门文旅商业管理有限责任公司,本科,3-5年,,1-1.5万,基本条件:1.具有较高的政治素质、拥护党的路线、方针、政策。遵守国家法律法规，具有良好的职业操守，无违规违纪记录； 2.具有较强的组织协调能力、改革创新能力和推动执行能力；勇于担当，有较强的事业心、责任心和大局意识； 3.业务能力较强，善于解决实际问题，具有担任岗位所需的专业知识和实践经验； 4.具有良好的心理素质和能够正常履行职责的身体素质。 岗位职责:1.制定并完善客服工作流程、服务标准、行为...,文化艺术/娱乐,http://jobs.zhaopin.com/CC569499820J40820283211.htm,100-299人,2026-01-12 09:39:24
厦门湖里国企高薪9K办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性别不限；3...,银行,http://jobs.zhaopin.com/CC447470520J40814312614.htm,10000人以上,2026-01-06 11:05:53
银行信控客服（催收）,厦门,福州捷信资产管理有限公司,高中,经验不限,"银行客服,外访催收经验,电话销售经验,贷后风险管理经验",8000-15000元,岗位职责：通过入职培训，掌握催收相关业务技巧，运用电话沟通.信函.等方式与客户沟通，告知客户自身及时处理好相关款项以及提醒客户保持良好信用。拟定调解方案，跟进调解内容的执行登记催收情况，获取、更新与逾期客户的资料信息。岗位要求：熟悉电脑操作基本流程；工作积极主动，有责任感，抗压性强，具有出色的执行力无犯罪记录、无不良征信记录、忠于职守。,银行,http://jobs.zhaopin.com/CC626358520J40311446506.htm,500-999人,2026-01-09 01:14:05
别往下翻啦～公司氛围好的客服岗 面试通过就上岗～,厦门,厦门华诚金服信息咨询有限公司,大专,经验不限,电话客服,8000-15000元,我们的薪资是没有上限的，多劳多得![福利待遇]1，底薪薪资+高提成40%+绩效+奖金+缴纳五险+年假+免费培训+下午茶+团建+法定节假日!!!2，公司员工人均收入月均1.5w以上，随便做月薪2W以上，认真做月均3-5w以上，拼命做没有天花板。3，带薪培训+团队交流+自主空间；[岗位职责]公司通过的大数据提供精准需要的优质客户资源，通过电话沟通联系，挖掘客户资金需求(不用打骚扰电话，不用求着客户，不...,咨询服务,http://jobs.zhaopin.com/CCL1476517940J40836064605.htm,100-299人,2025-12-30 14:58:30
厦门国企高薪9K办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性别不限；3...,银行,http://jobs.zhaopin.com/CC447470520J40807199514.htm,10000人以上,2026-01-06 11:05:39
电商客服经理,厦门,厦门鼎鑫万合科技有限公司,大专,3-5年,"售后客服,网络客服,管理经验",9000-15000元,一、 团队管理与运营1. 团队建设与管理：负责客服团队的组建、日常管理、排班、考勤和绩效评估，确保团队稳定高效运行。2. 培训与赋能：制定并执行客服培训计划，内容包括：公司产品与租赁流程、沟通技巧、系统操作、信用风控知识、设备损坏判定标准、客诉处理流程等。3. 流程与标准制定：建立和完善客户服务标准流程（SOP）。二、 客户服务与体验核心职责1. 全流程服务监督：监督和管理客户服务体验，确保服务质...,租赁服务,http://jobs.zhaopin.com/CCL1500151040J40805153507.htm,20-99人,2025-10-30 17:53:19
客服主管,厦门,柬单点(厦门)信息科技有限公司,大专,3-5年,"售后客服,投诉客服,售前客服",9000-15000元·13薪,岗位职责：1. 具备全面的客服部门管理经验，包括制定和执行战略规划、提升服务质量等方面；2. 具备跨部门协调能力，能够与其他部门密切合作，推动部门整体目标的实现；3. 优秀的领导能力和团队管理能力，能够有效带领团队达成目标，并提升团队的整体服务；4. 能够分析现有的客服流程，识别改进机会，并制定优化方案，提升服务效率和质量；5. 能够进行深入的数据分析和报告编写，跟踪和评估客服服务指标，提供数据驱...,互联网,http://jobs.zhaopin.com/CC688337980J40792642101.htm,500-999人,2025-10-22 17:53:06
厦门思明国企高薪9K办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性别不限；3...,银行,http://jobs.zhaopin.com/CC447470520J40807200314.htm,10000人以上,2026-01-06 11:05:37
金融调解员,厦门,厦门希帷科技有限公司,大专,1-3年,,8000-15000元,岗位职责： 1．根据公司提供的信息，通过电话的形式运用法律专业知识处理金融纠纷案件的调解，争取诉前完成调解。2．结合公司的工作流程，以合法，合规，规范的程序做好当事人的沟通与调解工作。 3.根据受托案件实际情况，制定合适的还款方案，引导客户维护自己的征信情况，防范信用风险。4．利用法律途径做调解，公司主营互联网＋司法业务。任职要求： 1、专科及以上学历，有客服、电话销售等经验优先。2、 对数字敏感...,互联网金融/小额贷款,http://jobs.zhaopin.com/CCL1496047330J40868160315.htm,20人以下,2025-10-15 10:15:18
信用卡逾期，网贷逾期，债务优化师/可兼职,厦门,胜华道(广东)咨询服务有限公司,学历不限,无经验,"售前客服,现场客服,网络客服,倒班制,不限,无经验",8000-15000元,信用卡逾期，网贷逾期，债务优化师/可兼职行业概况：个人债务领域一站式解决债务问题，给予债务人一个重新履约的机会，具备绝对的市场竞争力，万亿级的蓝海市场，业务范围覆盖全国主营业务：1、个人债务优化：针对有各大银行信用卡、信用贷逾期，互联网金融/网货平台逾期的负债人，帮助其停息挂账、避免催收困扰、避免诉讼、停止罚息、违约金等费用；3、房地产一站式解债综合服务：断供保房、担保剥离、工资卡解冻服务、法拍房...,咨询服务,http://jobs.zhaopin.com/CCL1471837290J40823578713.htm,1000-9999人,2025-09-09 18:09:50
厦门思明国企9K办公室续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"售后客服,售前客服,电话客服,带销售性质,五险一金,国企  包吃",8000-16000元,优势亮点：国企正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作日早午餐！朝九晚六！周末双休！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求:1、大专及以上学历（有销售从业经验者可放宽）；2、18-35周岁，性...,银行,http://jobs.zhaopin.com/CC447470520J40807224614.htm,10000人以上,2026-01-06 11:05:28
CQE客服工程师,厦门,深圳中科四合科技有限公司,本科,3-5年,"QE,全面质量管理体系",1-1.5万·14薪,岗位职责 ：1、处理客户投诉、收集客户投诉信息，依据客户标准或行业标准，对客户投诉进行判定:对质量问题召集和发起3D8D流程，回复客户8D报告2. 客户质量指标达成定期或不定期拜访客户，收集、分析客户质量目标，推动工厂输出指标保障方案并落地;3. 外理客户索赔确认客户端不良品，通过筛选、让步、维修、换板、沟通索赔金额等方式，降低外部损失4. 收集、传递客户需求，维护质量客户信息5. 处理外部让步和...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC629209580J40627533309.htm,100-299人,2025-02-19 00:10:42
湖里区车险客服专员,厦门,中国人民财产保险股份有限公司泉州市分公司江南营销服务部,中专/中技,经验不限,"电话客服,全白班",7000-14000元,"一、招聘岗位：车险续费专员（合同形式：劳务外包合同指派至人保财险公司工作）二、岗位要求：1、具备良好的沟通协调能力和谈判技巧，能够独立开展业务。2、能熟练操作电脑，工作认真细致，责任心强，具备良好的团队协作精神和较强的学习能力。三、薪资待遇：【在职半年后综合薪资在8000+】基本工资2500至4000+绩效薪酬+五险一金+带薪年假+其他福利+免费午餐四、工作时间：8:30-12:00,2:00-6...",保险,http://jobs.zhaopin.com/CC481239080J40800195707.htm,500-999人,2026-01-11 11:23:49
湖里太平洋办公室车险续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"包吃,入职社保",1-1.5万·13薪,"车险续保专员一、岗位职责：针对我司旗下车险即将到期的车主，进行下一年度的车险续费工作，所有车主客源均由公司提供，我们只需要和车主进行电话洽谈沟通续费，无需开发客户跑业务。二、福利待遇1、高稳定薪资：无责任底薪+高稳定绩效+新人补贴+全勤奖+免费工作餐,综合月收入9000-13000元，目前最高收入18000（上不封顶）。2、劳动合同：签订正式劳动合同，缴纳五险一金。4、工作时间：上班时间8:30-...",银行,http://jobs.zhaopin.com/CC447470520J40816508314.htm,10000人以上,2026-01-08 01:38:05
（双休+五险一金）办公室客服,厦门,中国太平洋财产保险股份有限公司丽水中心支公司,中专/中技,经验不限,"电话客服,售前客服,售后客服,全白班",9000-14000元·13薪,工作内容：1、公司提供车险到期需要续保车险的客户资源，通过电话等方式按时提醒通知车险到期客户续保；2、为客户提供快速、准确、专业的车险咨询服务;3、白领工作环境，无须风吹雨打，无须外出找客户。（车险是国家强制一年购买一次，市场刚需，销售难度低）福利待遇：1、入职当月签订劳动合同，缴纳医疗、生育、工伤、失业、养老五项社会保险+公积金； 2、享受国家法定假日、带薪休假等假期；3、提供员工广阔的职业发展...,保险,http://jobs.zhaopin.com/CC685276430J40817056512.htm,100-299人,2026-01-11 10:10:54
国企待遇/6.5k+电话续费客服专员/五险一金/双休/白班不加班/接受小白,厦门,中国大地财产保险股份有限公司,高中,经验不限,,8000-14000元·13薪,"一、工作内容：公司提供车险即将到期的客户名单，通过电话和网络的形式通知车主车险即将到期，将车险的优势介绍给客户, 引导购买就有提成（纯办公室工作环境，无需跑业务,无需自己开发客户，无需轮班）二、任职资格：1、20到40周岁（条件优秀者可放宽），态度端正，品行良好；2、公司注重能力，条件符合中专或高中以上学历；3. 普通话标准，具有一定的表达沟通能力，4. 拥有勇于挑战高薪的野心，服从管理。三、工作...",保险,http://jobs.zhaopin.com/CC145756070J40868196912.htm,10000人以上,2026-01-11 01:31:27
思明太平洋办公室车险续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"包吃,入职社保",1-1.5万·13薪,"车险续保专员一、岗位职责：针对我司旗下车险即将到期的车主，进行下一年度的车险续费工作，所有车主客源均由公司提供，我们只需要和车主进行电话洽谈沟通续费，无需开发客户跑业务。二、福利待遇1、高稳定薪资：无责任底薪+高稳定绩效+新人补贴+全勤奖+免费工作餐,综合月收入9000-13000元，目前最高收入18000（上不封顶）。2、劳动合同：签订正式劳动合同，缴纳五险一金。4、工作时间：上班时间8:30-...",银行,http://jobs.zhaopin.com/CC447470520J40816507514.htm,10000人以上,2026-01-04 01:37:01
（双休+五险一金）办公室客服,厦门,中国太平洋财产保险股份有限公司丽水中心支公司,中专/中技,经验不限,"电话客服,售前客服,售后客服,全白班",9000-14000元·13薪,工作内容：1、公司提供车险到期需要续保车险的客户资源，通过电话等方式按时提醒通知车险到期客户续保；2、为客户提供快速、准确、专业的车险咨询服务;3、白领工作环境，无须风吹雨打，无须外出找客户。（车险是国家强制一年购买一次，市场刚需，销售难度低）福利待遇：1、入职当月签订劳动合同，缴纳医疗、生育、工伤、失业、养老五项社会保险+公积金； 2、享受国家法定假日、带薪休假等假期；3、提供员工广阔的职业发展...,保险,http://jobs.zhaopin.com/CC685276430J40817056612.htm,100-299人,2026-01-11 10:10:50
国企待遇/6.5k+电话续费客服专员/五险一金/双休/白班不加班/接受小白,厦门,中国大地财产保险股份有限公司,高中,经验不限,,8000-14000元·13薪,"一、工作内容：公司提供车险即将到期的客户名单，通过电话和网络的形式通知车主车险即将到期，将车险的优势介绍给客户, 引导购买就有提成（纯办公室工作环境，无需跑业务,无需自己开发客户，无需轮班）二、任职资格：1、20到40周岁（条件优秀者可放宽），态度端正，品行良好；2、公司注重能力，条件符合中专或高中以上学历；3. 普通话标准，具有一定的表达沟通能力，4. 拥有勇于挑战高薪的野心，服从管理。三、工作...",保险,http://jobs.zhaopin.com/CC145756070J40868197112.htm,10000人以上,2026-01-11 01:31:27
莲坂太平洋办公室车险续费专员 五险一金+包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"包吃,入职社保",1-1.5万·13薪,"车险续保专员一、岗位职责：针对我司旗下车险即将到期的车主，进行下一年度的车险续费工作，所有车主客源均由公司提供，我们只需要和车主进行电话洽谈沟通续费，无需开发客户跑业务。二、福利待遇1、高稳定薪资：无责任底薪+高稳定绩效+新人补贴+全勤奖+免费工作餐,综合月收入9000-13000元，目前最高收入18000（上不封顶）。2、劳动合同：签订正式劳动合同，缴纳五险一金。4、工作时间：上班时间8:30-...",银行,http://jobs.zhaopin.com/CC447470520J40816509414.htm,10000人以上,2025-12-24 09:16:34
（双休+五险一金）办公室客服,厦门,中国太平洋财产保险股份有限公司丽水中心支公司,中专/中技,经验不限,"电话客服,售前客服,售后客服,全白班",9000-14000元·13薪,工作内容：1、公司提供车险到期需要续保车险的客户资源，通过电话等方式按时提醒通知车险到期客户续保；2、为客户提供快速、准确、专业的车险咨询服务;3、白领工作环境，无须风吹雨打，无须外出找客户。（车险是国家强制一年购买一次，市场刚需，销售难度低）福利待遇：1、入职当月签订劳动合同，缴纳医疗、生育、工伤、失业、养老五项社会保险+公积金； 2、享受国家法定假日、带薪休假等假期；3、提供员工广阔的职业发展...,保险,http://jobs.zhaopin.com/CC685276430J40817056812.htm,100-299人,2026-01-11 10:10:48
厦门急招续保专员五险法定节假日全休,厦门,中国大地财产保险股份有限公司,高中,无经验,"电话客服,网络客服",7000-14000元·13薪,"公司提供车险即将到期的客户名单，通过电话和网络的形式通知车主车险即将到期，将车险的价格和优势介绍给客户, 引导购买就有提成（纯办公室工作环境，无需跑业务,无需自己开发客户，无需轮班）---同行业可直接上岗，无须培训---二、任职资格：1、年龄20到40周岁。2、中专，高中及以上学历3、态度端正，品行良好；4、公司注重能力，条件符合中专或高中以上学历；5、 普通话标准，具有一定的表达沟通能力，想通过...",保险,http://jobs.zhaopin.com/CC145756070J40867241712.htm,10000人以上,2026-01-10 14:55:04
厦门莲前 国企车险专员 包吃,厦门,中国太平洋财产保险股份有限公司宁波分公司,大专,经验不限,"五险一金,车险,国企",8000-14000元·13薪,优势亮点：公司正式员工，入职即缴五险一金！开车出行必买、室内办公无需外出！免费5A级工作餐！朝九晚六！周末双休！内部晋升空间大（95%以上团队管理人员或运营支持人员均为内部晋升）、办公环境舒适、年轻化团队！ 一、工作内容：通过电话或网络联系公司快到期的老客户到期续费，到期必须要买！刚性需求！业务好做，提成高！ 二、职位要求: 1、大专及以上学历（有销售从业经验者可放宽）； 2、18-35周岁，性别...,银行,http://jobs.zhaopin.com/CC447470520J40807746314.htm,10000人以上,2026-01-12 09:58:12
（双休+五险一金）办公室客服,厦门,中国太平洋财产保险股份有限公司丽水中心支公司,中专/中技,经验不限,"电话客服,售前客服,售后客服,全白班",9000-14000元·13薪,工作内容：1、公司提供车险到期需要续保车险的客户资源，通过电话等方式按时提醒通知车险到期客户续保；2、为客户提供快速、准确、专业的车险咨询服务;3、白领工作环境，无须风吹雨打，无须外出找客户。（车险是国家强制一年购买一次，市场刚需，销售难度低）福利待遇：1、入职当月签订劳动合同，缴纳医疗、生育、工伤、失业、养老五项社会保险+公积金； 2、享受国家法定假日、带薪休假等假期；3、提供员工广阔的职业发展...,保险,http://jobs.zhaopin.com/CC685276430J40817056712.htm,100-299人,2026-01-11 10:10:48
