职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
BI实施工程师,郑州,河南启智信息科技有限公司,本科,3-5年,,,【福利待遇】 1、整层办公，冬暖夏凉； 2、法定假期、单双轮休； 3、交通便利，地铁2号线东风路站，紧挨正弘城； 4、员工生日会、节假日福利、户外团建、公费旅游、多种补贴； 5、日常配备：冰箱、微波炉，可自行带饭&加热，减少生活开支。 【 岗位职责】1、沟通和整理客户的业务流程及需求；2、负责bi项目的报表设计及开发；3、负责项目整体的推进和验收工作。【任职要求】1、熟悉进销存、ERP、MRP管理...,计算机软件,http://jobs.zhaopin.com/CC308868010J40540400904.htm,100-299人,2026-01-12 01:07:36,,,
数据库工程师,郑州,濮阳市鹿特科技有限公司,学历不限,经验不限,"Java,C语言,C++,SQL Server,PostgreSQL,MySQL",,JavaScalaPythonOracleMySQLPostgreSQL JavaPythonScala 1、负责项目内检察院业务系统日常的运行维护（部署更新、数据库维护、数据备份、应急恢复、故障处理等）； 2、负责售后技术支持； 3、负责用户使用培训，解决用户使用问题； 任职要求： 1、计算机相关专业； 2、具有良好的沟通、表达能力； 3、熟练掌握Oracle、MySQL、达梦、人大金仓等主流数...,互联网,http://jobs.zhaopin.com/CCL1503725100J40790723213.htm,300-499人,2026-01-10 01:38:17,,,
4S店私信挖掘,郑州,郑州市青鸾安行信息服务有限公司,学历不限,经验不限,私信挖掘,,工作内容：1.负责汽车主播直播过程中客户提出的各类问题并解答；2.直播结束后负责收集客户资料并联系客户邀约试乘试驾岗位要求：1.可接受应届生2.有良好的沟通理解能力，善于表达；3.能及时完成上级领导交代的各项事务；3.同岗位经验优先录用,在线生活服务（O2O）,http://jobs.zhaopin.com/CCL1502725970J40830691705.htm,100-299人,2026-01-11 01:12:22,,,
郑州实习java+Vue全栈工程师（BI）,郑州,上海玉带信息技术有限公司,学历不限,经验不限,"Java,Spring,SPRINGBOOT,实习,郑州,微信小程序,微信公众号,UNIAPP",,参与完成公司的自研智慧校园软件产品，Java SpringBoot/MVC+MySql+VUE+etletl数据工程师要求：1、计算机相关专业毕业，培训班毕业的也可。2、要求独立完成过Spring Boot/MVC项目，可以是个人练习，也可以是学校作业。实习生工资（阶梯式）：前三月每月1500，然后每3个月加500，直到转正。转正后工资：4-6k。,计算机软件,http://jobs.zhaopin.com/CC588646820J40639946706.htm,20人以下,2026-01-12 01:13:19,,,
大数据开发工程师（双休，14薪）,郑州,郑州凝铎汽车科技有限公司,大专,经验不限,C语言,,岗位职责：1.负责大数据平台的设计与开发2.利用大数据技术进行数据分析和处理3. 构建数据模型，为业务决策提供数据支持岗位要求：1.计算机相关专业本科及以上学历2.熟悉大数据处理框架，如Hadoop、Spark等3.具备良好的编程能力和数据结构基础,人工智能,http://jobs.zhaopin.com/CCL1510203460J40816228411.htm,20-99人,2025-12-30 01:33:33,,,
大数据开发工程师,郑州,郑州德润电子科技有限公司,本科,无经验,Python,,1、对大数据分析与开发有一定的技术基础，数据库 Python 等技术有一定的了解；有计算机Linux 数据库MySQL和Oracle数据库基础操2、具备良好的逻辑思维能力和问题解决能力，能够独立完成数据分析任务；3、能够与团队成员有效沟通，共同推进项目的进展。4、要求专业为计算机科学 软件工程 大数据 人工智能 物联网等对口专业；本科及以上学历，可接受无经验应届本科毕业生，25届优先录用；5、薪资...,互联网,http://jobs.zhaopin.com/CC627659330J40773479611.htm,20-99人,2026-01-12 01:28:32,,,
郑州实习java mysql后端开发（数据库开发）,郑州,上海玉带信息技术有限公司,大专,经验不限,"计算机软件,互联网,SPRINGBOOT,Spring,小程序开发,郑州,实习,软件,微信项目",,工作内容：参与完成公司自研智慧校园软件产品和人工智能项目，使用的技术是Java SpringBoot+MySql+VUE/小程序+Python 数据库开发要求应聘者：1、熟练掌握Spring Boot技术，至少独立完成过一个完整的Spring Boot项目，可以是个人练习，也可以是学校作业、毕业设计，要独立完成。2、熟悉Vue和微信小程序的开发技术，至少参与过一个Vue或微信小程序的开发项目。实习...,计算机软件,http://jobs.zhaopin.com/CC588646820J40639945506.htm,20人以下,2026-01-11 01:13:11,,,
大数据开发工程师,郑州,郑州凝铎汽车科技有限公司,大专,经验不限,Java,,岗位职责：1. 负责大数据平台的设计与开发2. 利用大数据技术进行数据分析和处理3. 构建数据模型，为业务决策提供数据支持岗位要求：1. 计算机相关专业本科及以上学历2. 熟悉大数据处理框架，如Hadoop、Spark等3.具备良好的编程能力和数据结构基础福利待遇: 1.早九晚六，双休，综合薪资8k--13k。 2.法定节假日福利:带薪休假。有六险二金 3.提供一日三餐，人才公寓单人间。高温补贴+...,人工智能,http://jobs.zhaopin.com/CCL1510203460J40816249611.htm,20-99人,2026-01-09 01:31:08,,,
郑州实习java后端工程师 + 数据库开发(数据库开发),郑州,上海玉带信息技术有限公司,学历不限,经验不限,"Java,计算机软件,Spring,郑州,实习,SPRINGBOOT,UNIAPP,微信公众号,电商项目",,参与完成公司的自研智慧校园软件产品，Java SpringBoot/MVC+MySql+VUE要求：1、计算机相关专业毕业，培训班毕业的也可。2、要求独立完成过Spring Boot/MVC项目，可以是个人练习，也可以是学校作业。实习生工资（阶梯式）：前三月每月1500，然后每3个月加500，直到转正。转正后工资：4-6k。,计算机软件,http://jobs.zhaopin.com/CC588646820J40639858606.htm,20人以下,2026-01-09 01:14:15,,,
郑州实习java+Vue（BI）,郑州,上海玉带信息技术有限公司,学历不限,经验不限,"Java,Spring,SPRINGBOOT,实习,郑州,微信小程序,微信公众号,UNIAPP",,参与完成公司的自研智慧校园软件产品，Java SpringBoot/MVC+MySql+VUE+etletl数据工程师要求：1、计算机相关专业毕业，培训班毕业的也可。2、要求独立完成过Spring Boot/MVC项目，可以是个人练习，也可以是学校作业。实习生工资（阶梯式）：前三月每月1500，然后每3个月加500，直到转正。转正后工资：4-6k。,计算机软件,http://jobs.zhaopin.com/CC588646820J40636259106.htm,20人以下,2026-01-08 01:14:56,,,
郑州实习java mysql开发（数据库开发）,郑州,上海玉带信息技术有限公司,大专,经验不限,"计算机软件,互联网,SPRINGBOOT,Spring,小程序开发,郑州,实习,软件,微信项目",,工作内容：参与完成公司自研智慧校园软件产品和人工智能项目，使用的技术是Java SpringBoot+MySql+VUE/小程序+Python 数据库开发要求应聘者：1、熟练掌握Spring Boot技术，至少独立完成过一个完整的Spring Boot项目，可以是个人练习，也可以是学校作业、毕业设计，要独立完成。2、熟悉Vue和微信小程序的开发技术，至少参与过一个Vue或微信小程序的开发项目。实习...,计算机软件,http://jobs.zhaopin.com/CC588646820J40597658206.htm,20人以下,2025-12-25 01:14:19,,,
郑州实习java + 数据库开发(数据库开发),郑州,上海玉带信息技术有限公司,学历不限,经验不限,"Java,计算机软件,Spring,郑州,实习,SPRINGBOOT,UNIAPP,微信公众号,电商项目",,参与完成公司的自研智慧校园软件产品，Java SpringBoot/MVC+MySql+VUE要求：1、计算机相关专业毕业，培训班毕业的也可。2、要求独立完成过Spring Boot/MVC项目，可以是个人练习，也可以是学校作业。实习生工资（阶梯式）：前三月每月1500，然后每3个月加500，直到转正。转正后工资：4-6k。,计算机软件,http://jobs.zhaopin.com/CC588646820J40636322006.htm,20人以下,2025-12-21 15:07:19,,,
